"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1952,22.7,26.3,19.7,1820.23
1953,22.3,25.4,20,1724.21
1954,22.4,25.7,19.9,1337.37
1955,22.4,25.7,19.9,1835.23
1956,22.2,25.7,19.7,1112
1957,22.1,25.3,19.7,1849.37
1958,22.5,26.2,20,1219.71
1959,22.8,26.5,20.3,1832.11
1960,NA,NA,NA,NA
1961,-1.05,5.675,-8.05,NA
1962,-1.4,4.7,-7.8,NA
1963,0.6,7.16666666666667,-5.93333333333333,NA
1969,-0.866666666666667,5.86666666666667,-8.15555555555556,NA
1970,-0.630769230769231,6.49166666666667,-8.07692307692308,NA
1971,NA,NA,NA,NA
1973,2.66363636363636,9.27,-3.7,NA
1974,1.12777777777778,7.75,-5.83888888888889,NA
1975,1.22962962962963,8.6,-5.67307692307692,NA
1976,0.313636363636364,7.10952380952381,-6.42727272727273,NA
1977,0.920833333333333,7.78260869565217,-6.02916666666667,NA
1978,1.38571428571429,8.68888888888889,-5.86071428571429,NA
1979,1.44444444444444,8.4,-5.71851851851852,NA
1980,0.773076923076923,8.02608695652174,-6.28846153846154,NA
1981,0.565384615384615,7.516,-6.30769230769231,NA
1982,1.55652173913043,8.35,-5.3,286.818095238095
1983,0.856521739130435,7.63636363636364,-5.89130434782609,235.815454545455
1984,-0.325,6.26428571428571,-6.94285714285714,206.1425
1985,0.0518518518518519,6.77777777777778,-6.84074074074074,206.074444444444
1986,0.984615384615385,7.74230769230769,-5.97307692307692,217.3556
1987,0.623076923076923,7.02307692307692,-6.23461538461538,191.359615384615
1988,0.609090909090909,7.52424242424242,-6.459375,182.6440625
1989,1.24722222222222,8.275,-5.95833333333333,179.724722222222
1990,1.23428571428571,8.05428571428571,-5.76857142857143,16.578
1991,0.996296296296296,7.55925925925926,-5.8962962962963,6.01625
1992,22.4,25.4,19.8,NA
1993,0.6,6.97,-5.9421052631579,28.43
1994,1.24285714285714,7.87142857142857,-5.45,132.797391304348
1995,0.486206896551724,7.75357142857143,-6.79655172413793,2.15928571428571
1996,22.6,25.5,20.2,NA
1997,1.68823529411765,8.69393939393939,-5.46666666666667,7.42787878787879
1998,2.33030303030303,9.1258064516129,-4.4741935483871,4.68142857142857
1999,1.5675,8.3975,-5.5725,NA
2000,0.5175,7.2475,-6.6625,163.755
2001,1.18974358974359,7.91282051282051,-6.06666666666667,249.611428571429
2002,NA,NA,NA,NA
2003,0.41,6.8725,-6.375,279.224
2004,1.64634146341463,8.42682926829268,-5.60487804878049,207.969756097561
2005,NA,NA,NA,NA
2006,1.98032786885246,8.76393442622951,-5.41639344262295,204.7
2007,3.28095238095238,10.2071428571429,-3.98809523809524,271.3425
2008,1.97894736842105,8.75087719298246,-5.13928571428571,357.068
2009,1.7,8.42558139534884,-5.69767441860465,407.323333333333
2010,0.194915254237288,6.64915254237288,-7.04915254237288,603.7525
2011,0.283333333333333,7.00666666666667,-6.95666666666667,243.365
2012,-0.101694915254237,6.50169491525424,-7.2728813559322,232.985714285714
2013,1.40666666666667,7.94666666666667,-5.72833333333333,281.646428571429
2014,1.66333333333333,8.58,-5.75833333333333,232.776666666667
2015,2.115,8.81833333333333,-5.20166666666667,305.093333333333
2016,1.12,7.46833333333333,-5.80333333333333,516.772
2017,2.28,9.00666666666667,-5.07166666666667,179.362105263158
2018,1.75166666666667,8.29833333333333,-5.26610169491525,1647.14
2019,NA,NA,NA,NA
