"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1940,NA,NA,NA,NA
1941,25.5,29,22.4,NA
1942,25.8,29.45,22.7,NA
1943,25.25,28.75,22,NA
1944,25.25,28.6,22,NA
1945,25.1,28.45,21.85,NA
1946,NA,NA,NA,NA
1947,25.3,28.2,22.4,NA
1948,25.3,28.1,22.5,NA
1949,24.9,27.8,22.1,NA
1950,24.9,28,22.2,NA
1951,25.5,29.2,22.4,NA
1952,25.6,29.3,22.6,NA
1953,25.7,29.4,22.5,NA
1954,25.2,28.3,22.3,NA
1955,25.5,28.5,22.8,NA
1956,25.4,28.6,22.6,NA
1957,25.8,29.1,22.8,NA
1958,26,29.4,23,NA
1959,25.9,29.5,22.7,NA
1960,26,29.6,22.9,NA
1961,25.4,28.6,22.2,NA
1962,25.3,28.7,22.2,NA
1963,25.7,28.9,22.7,NA
1964,25.8,28.9,22.6,NA
1965,24.7,27.9,21.7,NA
1966,25.1,28.3,22,NA
1967,25.1,28.3,21.9,NA
1968,25.8,29,22.7,NA
1969,26.2,29.5,23.1,NA
1970,25.6,29,22.4,NA
1971,NA,NA,NA,NA
1973,26.9,30.7,23.7,NA
1974,26.7,30.6,23.5,NA
1975,26.5,30.1,23.4,NA
1976,26.4,30.2,23.2,NA
1977,26.25,29.6,22.85,NA
1978,26.7,31.3,23.4,1168.9
1979,26.6,30.9,23.5,1580.88
1980,27.3,31.9,24,556.25
1981,27.2,31.7,24,1475.45
1982,26.6,31.2,23.3,1163.96
1983,27.4,30.85,23.675,311.5125
1984,26.775,30.325,23,278.17
1985,26.05,29.5,22.35,633.33
1986,25.85,29.65,22.25,724.38
1987,27.125,30.85,22.95,391.2075
1988,26.8,30.475,22.625,528.12
1989,26.425,30.025,22.05,1144
1990,26.3666666666667,30.1,22.2666666666667,1308.34
1991,26.625,30.625,22.225,989.82
1992,26.775,30.5,22.575,1710.64
1993,26.925,30.775,22.45,1247.79
1994,26.85,30.625,22.35,1145.96
1995,27.075,30.875,22.675,368.36
1996,NA,NA,NA,NA
1997,27.4,30.875,23.025,254.6325
1998,26.8666666666667,30.4333333333333,23.0333333333333,555.14
1999,26.975,30.45,22.65,NA
2000,27.1666666666667,30.8666666666667,22.3333333333333,NA
2001,27.4666666666667,31.1666666666667,22.6666666666667,NA
2002,NA,NA,NA,NA
2003,27.7333333333333,31.3666666666667,23.0666666666667,NA
2004,27.05,30.525,22.775,NA
2005,NA,NA,NA,NA
2006,26.4,30.45,22.675,1633.58
2007,26.3333333333333,30.3333333333333,23.1333333333333,1382.5
2008,26.25,30.35,22.85,1380.41
2009,26.5333333333333,30.1333333333333,23.1,1623.24
2010,26.95,30.6,23.75,2274.97
2011,26.175,29.825,23.05,2297.68
2012,26.975,30.575,23.875,1404.96
2013,26.6333333333333,30.7,23.4666666666667,1956.74
2014,26.5,30.2,23.3,1679.85
2015,26.5666666666667,30.25,23.55,1114.54
2016,26.8,30,23.6,1964.43
2017,26.9,30.1,23.9666666666667,1579.6
2018,26.55,29.75,23.25,1253.48
2019,NA,NA,NA,NA
