"Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain","ATemperature","AMaxTemperature","AMinTemperature","APrecipitation"
1939,"Rwanda",18.4422,18.7002,18.3442,18.2374,18.3698,18.1648,18.5435,19.3495,19.2452,19.5609,18.9465,18.9516,74.419,127.132,140.365,188.22,89.9171,22.373,33.066,43.6662,85.9011,74.0332,140.671,82.5182,NA,NA,NA,NA
1940,"Rwanda",19.3787,19.02,18.7148,18.6037,19.0327,19.25,18.025,19.5457,19.9113,19.7991,18.8344,18.9283,134.672,170.697,151.913,132.873,126.573,24.223,31.9582,15.3589,47.207,90.9803,132.695,89.2614,NA,NA,NA,NA
1941,"Rwanda",19.7633,20.3374,19.239,19.3964,19.3126,19.4047,18.3146,19.4668,19.8939,20.1636,18.6593,17.9678,126.123,131.981,153.386,204.865,159.2,49.2533,2.02121,60.2833,30.9656,125.005,193.225,164.197,NA,NA,NA,NA
1942,"Rwanda",19.5594,19.843,19.2216,18.8473,18.6731,18.6016,17.7858,18.574,18.9855,19.1416,18.6347,18.487,107.241,93.3866,207.664,195.625,189.564,7.22756,7.03953,92.6052,19.8308,77.1992,103.451,88.364,NA,NA,NA,NA
1943,"Rwanda",19.4815,18.4259,18.7092,18.9056,18.839,18.3346,18.0555,18.779,18.8309,19.2222,19.6598,19.8765,72.6571,104.293,95.482,138.177,105.286,47.2503,1.36003,72.6353,58.2568,87.9691,89.0129,101.121,NA,NA,NA,NA
1944,"Rwanda",19.2556,19.1197,18.4678,18.7708,18.7252,19.348,18.4498,19.1925,19.234,19.3198,18.5915,18.8021,130.821,73.8087,138.271,138.24,142.863,8.45399,1.77769,27.1309,122.699,121.323,137.385,98.1581,NA,NA,NA,NA
1945,"Rwanda",19.337,18.7381,19.4855,19.3435,18.6289,18.3333,18.432,19.0351,19.1781,19.4479,19.1949,18.0522,90.7539,71.6513,93.2656,105.24,190.839,55.2236,13.9606,58.4677,102.01,96.636,146.324,93.6452,NA,NA,NA,NA
1946,"Rwanda",19.6482,19.9947,19.3916,18.618,19.0144,18.6154,18.0724,18.7282,19.1588,19.2679,18.2412,18.5758,87.1965,86.3423,104.48,185.286,104.749,16.6229,9.48084,24.1095,78.076,125.651,154.365,133.616,NA,NA,NA,NA
1947,"Rwanda",19.2117,18.8328,18.6128,18.4131,18.3227,18.3548,18.3463,18.6855,19.1519,19.4327,19.3724,18.621,118.337,120.387,153.431,228.222,152.145,60.4197,50.6323,5.81928,71.8402,102.753,82.9117,110.728,NA,NA,NA,NA
1948,"Rwanda",19.155,19.4754,18.4518,19.1029,19.4553,18.8834,18.2841,19.289,19.2796,19.1251,19.0579,18.6534,102.71,105.441,103.999,136.703,96.362,32.257,15.5608,32.5751,113.309,97.5803,124.56,111.932,NA,NA,NA,NA
1949,"Rwanda",19.2626,19.097,19.997,19.5322,19.652,19.2648,18.4813,19.7342,19.3993,19.4435,19.5852,18.8961,86.5146,85.9173,94.2006,183.934,110.512,24.2169,16.9073,46.7105,71.1919,120.281,89.6638,129.921,NA,NA,NA,NA
1950,"Rwanda",19.1126,18.3992,18.6616,18.5541,18.5357,18.5337,17.8534,18.882,18.8282,18.1747,18.8557,18.6986,84.3229,88.3143,168.133,169.954,132.221,12.3293,8.77835,51.4814,83.5696,125.264,106.343,121.986,NA,NA,NA,NA
1951,"Rwanda",19.2019,18.7484,19.3203,18.9658,19.0348,18.7185,18.5778,19.2302,19.8608,19.5934,19.0086,18.2876,103.48,98.2671,161.579,213.957,90.8161,50.1157,20.7829,60.1955,75.3433,150.24,161.134,187.383,NA,NA,NA,NA
1952,"Rwanda",19.9855,19.6519,19.7651,19.3063,19.1413,18.5785,18.611,19.2598,19.126,19.3596,18.9211,19.5047,42.1217,77.4883,115.249,144.134,193.622,17.7758,10.1388,28.2124,74.9099,97.7589,104.564,44.9663,NA,NA,NA,NA
1953,"Rwanda",19.8633,19.5039,19.7225,19.4594,19.5983,18.9042,18.68,19.5521,19.4257,19.3308,19.5513,19.2484,85.5925,71.9568,170.416,180.439,102.343,64.6169,10.591,48.0742,114.574,103.034,151.967,89.6516,NA,NA,NA,NA
1954,"Rwanda",19.7263,19.7765,19.9617,19.0208,18.9049,18.6858,18.4148,19.1362,19.5167,19.3939,18.9811,18.9634,64.9338,101.876,113.282,147.542,167.43,48.5111,20.8488,30.5557,70.7215,83.6374,97.9603,141.265,NA,NA,NA,NA
1955,"Rwanda",19.3813,19.1658,19.3066,19.0874,18.9576,18.6148,18.578,19.0695,19.1614,19.6651,19.4681,18.73,104.004,140.99,146.414,154.685,63.825,8.77534,40.2771,36.6649,155.315,109.002,94.231,155.753,NA,NA,NA,NA
1956,"Rwanda",18.5065,19.295,19.1139,18.7529,19.0348,18.5861,18.3293,19.3493,19.348,19.289,19.2331,18.9355,113.487,81.7754,132.034,181.587,164.802,13.7173,8.88785,65.6737,78.5959,133.757,114.697,137.612,NA,NA,NA,NA
1957,"Rwanda",19.1843,18.856,19.0484,19.0407,19.2276,18.7261,18.9728,19.5778,19.9434,19.7977,19.9695,19.2426,111.357,107.064,161.232,190.087,159.211,59.203,23.8048,45.7176,33.9581,124.997,106.624,171.973,NA,NA,NA,NA
1958,"Rwanda",20.1697,19.3688,20.079,20.0945,19.5161,18.9396,18.4123,19.4494,19.9543,19.7964,19.8,19.5582,127.114,117.893,140.234,135.494,108.95,20.9345,18.5572,60.607,60.8081,110.261,88.1093,160.312,NA,NA,NA,NA
1959,"Rwanda",20.0466,19.4055,19.3216,19.4606,19.4863,18.9398,18.6653,19.5218,19.6049,19.2525,18.836,18.9753,123.134,95.7893,124.203,135.659,110.018,8.51377,5.20409,47.3886,83.8309,134.726,157.19,135.079,NA,NA,NA,NA
1960,"Rwanda",19.0276,19.2717,18.9105,18.8001,19.0895,18.9078,18.3911,19.518,19.4542,19.3101,19.1258,19.3484,126.912,121.098,138.83,170.777,45.0378,7.27338,4.28194,32.5459,83.8243,108.393,117.53,100.985,NA,NA,NA,NA
1961,"Rwanda",19.6322,19.2415,19.3995,19.3813,20.0276,19.167,18.8332,19.2796,19.4474,19.2446,18.1862,18.3359,79.0868,122.216,142.592,132.146,89.1339,14.7589,15.078,24.7542,103.237,164.939,270.869,157.456,NA,NA,NA,NA
1962,"Rwanda",18.2977,19.2882,19.0449,19.2245,18.7699,18.6309,18.7127,19.3736,19.356,18.7132,18.8464,18.9687,129.587,77.212,124.346,134.94,159.331,52.6622,7.66315,83.3844,114.676,193.827,154.083,130.346,NA,NA,NA,NA
1963,"Rwanda",18.8838,19.1091,19.1483,18.8086,18.8439,18.5466,18.6829,19.0574,19.4629,19.6385,18.5173,18.6936,155.678,115.057,149.887,236.807,218.161,35.8541,15.4064,30.3752,76.1331,69.3789,180.962,223.954,NA,NA,NA,NA
1964,"Rwanda",19.4167,19.4026,19.4276,19.1922,18.9934,18.5749,18.0796,18.892,18.8734,18.7854,19.0388,18.9373,91.0446,152.191,128.097,224.918,45.313,43.6279,35.7467,35.5099,65.7304,119.827,132.042,130.877,NA,NA,NA,NA
1965,"Rwanda",18.9421,18.805,19.2283,18.9969,19.1481,18.4784,18.6222,19.0977,19.652,19.0272,19.2418,19.098,54.9129,83.8436,184.078,179.779,102.564,13.5777,3.47344,39.2578,100.87,127.94,152.006,125.039,NA,NA,NA,NA
1966,"Rwanda",19.7106,19.552,19.4375,18.9874,19.4323,19.1524,18.8359,19.5256,19.6047,19.2982,18.9592,19.1705,108.276,152.919,172.237,170.587,50.3692,35.7155,2.6942,70.7752,100.23,104.299,138.052,92.612,NA,NA,NA,NA
1967,"Rwanda",19.2711,19.6347,19.6258,19.3652,18.9663,18.4718,18.4384,19.0021,19.0552,19.1282,18.6668,18.7831,73.1532,57.8204,127.06,158.695,181.915,40.9441,15.6336,13.716,104.391,137.867,196.339,128.902,NA,NA,NA,NA
1968,"Rwanda",18.645,18.828,18.5239,18.4746,18.5494,18.153,18.2223,18.7668,19.2701,18.9755,18.9968,19.026,93.91,191.944,175.348,176.505,104.728,63.2214,21.4471,9.14229,71.9075,125.031,164.6,112.205,NA,NA,NA,NA
1969,"Rwanda",19.1913,19.4108,19.5374,20.0071,19.48,19.0536,18.7482,19.3877,19.725,19.8152,19.2638,19.1424,142.791,164.933,132.361,113.267,133.882,7.22541,3.12742,17.2541,64.2349,103.616,131.244,89.7451,NA,NA,NA,NA
1970,"Rwanda",19.239,19.9979,19.3472,19.3013,18.8764,18.9458,18.7362,19.0716,19.4586,19.0907,19.1154,18.57,140.667,96.3762,193.434,202.158,91.6485,15.8096,31.8283,56.9166,71.7597,106.49,136.34,106.931,NA,NA,NA,NA
1971,"Rwanda",18.9487,18.9874,19.4173,19.0549,18.8944,18.1276,18.5365,18.988,19.2688,18.9912,18.9286,18.5572,106.337,91.922,134.821,191.058,143.863,15.4004,31.5697,70.7663,73.3752,102.381,146.52,115.122,NA,NA,NA,NA
1972,"Rwanda",19.0296,18.5889,19.3012,19.291,19.4186,18.8065,19.095,19.543,19.7856,19.3635,18.7517,19.0985,109.602,133.929,123.611,125.623,131.84,94.224,3.01955,46.522,77.487,116.986,179.759,124.665,NA,NA,NA,NA
1973,"Rwanda",19.4702,19.9191,19.9328,19.6038,19.2324,18.9206,18.494,19.4155,19.4395,19.64,18.9282,18.8534,97.8502,111.639,109.39,156.66,148.236,14.7432,4.62483,33.7677,157.114,106.69,160.98,104.461,NA,NA,NA,NA
1974,"Rwanda",19.106,19.6497,19.3222,19.0345,18.4468,18.5905,18.4907,19.2009,18.8019,19.3211,18.9416,19.1798,95.3983,73.3724,170.051,163.419,102.006,80.0494,45.3411,27.0119,75.3392,76.8586,137.001,106.055,NA,NA,NA,NA
1975,"Rwanda",19.0841,19.6331,19.2543,19.2127,18.9412,18.4324,18.5643,18.8652,18.9614,18.7638,19.2928,18.7707,91.1854,95.0964,134.802,163.116,100.512,16.6821,58.2889,32.7629,164.669,152.788,94.0374,145.2,NA,NA,NA,NA
1976,"Rwanda",19.3815,18.8257,19.3454,19.1615,19.2317,18.9501,18.5977,19.1983,19.7916,19.9457,19.3633,19.6465,60.8081,119.88,116.811,158.423,124.147,25.6561,21.6958,79.501,95.6482,103.422,132.034,112.992,NA,NA,NA,NA
1977,"Rwanda",19.3897,19.4846,19.5801,19.219,19.2619,19.0126,18.8843,19.6788,20.1827,20.0052,18.6191,18.9613,145.48,88.641,159.694,204.5,109.395,50.6849,21.2719,88.1165,70.2197,95.6065,200.434,132.382,NA,NA,NA,NA
1978,"Rwanda",19.3173,19.8604,19.0273,19.4612,19.1308,18.6895,18.6914,19.6476,19.7058,19.7085,19.0118,18.9907,78.2297,142.77,228.851,173.2,78.2885,28.0949,10.9453,57.7565,84.8508,130.682,151.61,147.596,NA,NA,NA,NA
1979,"Rwanda",19.6226,18.9771,19.1064,19.2155,19.0051,18.2287,18.653,19.7863,19.4527,19.4949,19.2552,19.378,157.79,144.429,128.353,199.561,131.159,36.0502,5.95035,25.9385,31.0238,102.258,141.538,137.582,NA,NA,NA,NA
1980,"Rwanda",19.5871,19.95,19.6208,19.8237,19.1237,18.4703,18.5493,19.3859,19.8376,19.5941,19.0436,18.9519,90.8575,103.843,121.566,148.422,173.46,27.957,5.64776,20.9399,121.926,118.149,158.479,115.377,NA,NA,NA,NA
1981,"Rwanda",19.4404,19.6186,19.4859,19.3447,19.072,18.6535,18.3883,19.5052,19.6442,19.6245,19.6855,19.5417,96.7758,81.3059,170.674,176.715,125.349,18.4172,10.9483,94.385,90.7489,119.926,102.603,107.267,NA,NA,NA,NA
1982,"Rwanda",19.7148,19.6726,20.0225,19.5292,19.2404,19.058,18.9924,19.4849,19.905,19.1522,18.9394,19.3325,113.366,63.1003,99.7707,195.572,139.203,23.0531,5.04423,13.356,98.2067,152.105,194.557,136.067,NA,NA,NA,NA
1983,"Rwanda",19.3556,20.2948,20.5373,19.9496,19.7817,19.5302,19.3501,19.825,19.664,19.6311,19.5844,18.7597,56.7839,101.967,124.403,208.671,76.4363,29.1629,19.4265,65.7995,85.1936,159.506,142.954,128.3,NA,NA,NA,NA
1984,"Rwanda",18.5779,19.5,19.731,19.1297,19.4873,18.9519,19.108,19.4048,19.7976,19.6564,18.9487,19.1925,89.1824,96.3143,139.874,147.474,42.1134,5.18195,43.842,57.7015,61.8928,123.931,151.606,116.678,NA,NA,NA,NA
1985,"Rwanda",20.0151,18.8199,19.1833,18.7638,18.8337,18.5496,18.6934,19.556,19.534,19.6003,19.2702,19.2123,91.3896,89.0143,137.671,210.586,74.1936,18.6062,16.9317,21.4275,114.893,113.656,149.48,129.764,NA,NA,NA,NA
1986,"Rwanda",19.3366,19.6674,19.1142,19.2192,19.2982,18.4143,18.5961,19.8854,19.6132,19.6931,19.3027,19.0002,104.242,112.634,133.942,224.628,94.9397,26.4776,9.68644,14.46,59.3507,121.784,123.24,116.602,NA,NA,NA,NA
1987,"Rwanda",19.5166,19.7705,19.83,19.9281,19.5415,19.0349,19.6092,20.3912,20.494,20.1397,19.6581,20.2579,107.061,97.0912,128.198,133.246,150.985,43.9507,11.2653,24.5238,112.201,114.699,194.279,84.8557,NA,NA,NA,NA
1988,"Rwanda",20.0149,20.3586,20.0004,19.6813,19.4332,19.447,18.855,19.7741,19.7326,19.6999,19.044,19.0225,113.145,86.233,165.905,175.233,99.8533,24.137,31.0951,92.1919,113.804,126.377,132.664,95.4369,NA,NA,NA,NA
1989,"Rwanda",18.2854,18.8088,19.1282,18.9537,18.6405,18.4663,18.7458,19.4874,19.7112,19.6719,19.2954,19.2,87.3266,76.8811,129.217,132.496,100.517,27.4175,12.9665,60.6295,105.528,137.414,110.595,126.629,NA,NA,NA,NA
1990,"Rwanda",18.9808,19.6625,19.5194,19.8153,19.6436,19.5123,19.0966,19.5833,19.6495,19.6931,19.6711,19.3745,69.5897,155.877,142.566,143.882,94.3229,10.4203,8.48159,32.4827,98.9812,108.143,139.86,142.616,NA,NA,NA,NA
1991,"Rwanda",18.9343,20.1587,20.2585,19.5992,20.021,19.5836,18.7801,19.24,19.6492,20.1587,19.2564,19.1043,94.8504,116.383,136.422,154.266,139.986,55.397,19.2121,36.743,60.5441,160.875,95.3876,89.5083,NA,NA,NA,NA
1992,"Rwanda",19.3498,20.0735,20.1348,20.0925,19.6225,19.5494,18.6491,19.418,19.733,19.6405,19.0829,18.9659,61.5112,67.5401,124.492,139.108,112.163,61.3133,7.55567,14.4206,105.124,161.744,124.757,123.021,NA,NA,NA,NA
1993,"Rwanda",18.5316,19.2991,19.1498,19.4873,19.3134,19.8134,19.2324,20.4861,19.2382,19.3259,21.4345,19.3631,126.504,81.0138,142.819,129.889,160.86,41.5047,0.27917,61.6141,35.6773,73.5516,116.818,121.004,NA,NA,NA,NA
1994,"Rwanda",18.6709,19.4324,18.9292,19.2653,19.8851,19.1637,18.2176,20.2715,20.3403,19.8221,19.2349,19.3599,116.902,73.7488,175.334,159.67,128.775,25.3939,16.7809,47.3307,79.2356,122.544,176.581,138.85,NA,NA,NA,NA
1995,"Rwanda",19.2147,19.7071,19.951,20.0918,19.6917,19.7492,19.2815,20.7333,19.9774,20.2585,20.6147,19.9992,82.308,90.6509,141.097,166.462,141.735,86.1155,9.03434,5.16084,84.1184,147.508,138.056,100.687,NA,NA,NA,NA
1996,"Rwanda",20.1296,19.8575,19.5709,19.1193,19.2857,19.3277,19.3752,19.555,19.4539,19.6754,20.1699,20.675,110.675,115.972,144.91,123.788,64.8222,50.4116,27.9148,69.2295,97.4967,105.303,140.11,101.976,NA,NA,NA,NA
1997,"Rwanda",20.5586,20.2374,19.8101,19.7933,19.7905,19.8742,19.5798,18.7687,20.8982,20.4391,19.7719,19.3881,183.148,16.7843,101.608,183.735,132.342,39.7184,16.3385,27.8513,25.3678,172.818,177.827,178.571,NA,NA,NA,NA
1998,"Rwanda",19.4144,20.4318,20.3296,19.5389,19.5372,19.4665,19.7572,19.9016,20.2191,20.1726,20.0822,20.1261,183.752,142.725,168.959,134.526,148.35,27.6736,11.4611,27.868,84.4183,153.751,101.061,86.9877,NA,NA,NA,NA
1999,"Rwanda",19.7682,21.217,19.8293,19.7266,19.5523,19.3611,19.135,19.8932,20.0902,19.4246,19.3363,20.055,144.144,28.5686,177.429,97.1217,55.1903,1.56809,1.19631,100.267,76.9439,112.136,168.042,117.418,NA,NA,NA,NA
2000,"Rwanda",19.5383,20.118,19.8552,20.3189,20.8017,19.4295,19.7868,21.0177,19.8689,20.0731,20.0553,18.9125,74.8022,67.792,163.613,121.529,98.4422,8.39682,5.94943,18.7689,48.0403,139.739,170.305,151.267,NA,NA,NA,NA
2001,"Rwanda",20.2479,20.915,20.3716,20.4019,20.3894,19.226,19.5629,20.5757,20.564,20.6401,20.4765,19.6458,211.903,84.1418,193.473,101.006,77.4507,6.69483,72.4113,62.6781,123.36,145.529,204.246,127.803,NA,NA,NA,NA
2002,"Rwanda",20.3236,21.3933,20.4013,20.6469,20.4554,19.6916,20.6617,20.9459,21.0292,20.4241,20.0793,20.1701,190.346,111.371,142.848,143.124,143.313,4.13347,0.44862,14.9978,31.8174,113.162,155.257,164.038,NA,NA,NA,NA
