"Year","Country","JanTemperature","FebTemperature","MarTemperature","AprTemperature","MayTemperature","JunTemperature","JulTemperature","AugTemperature","SepTemperature","OctTemperature","NovTemperature","DecTemperature","JanRain","FebRain","MarRain","AprRain","MayRain","JunRain","JulRain","AugRain","SepRain","OctRain","NovRain","DecRain","ATemperature","AMaxTemperature","AMinTemperature","APrecipitation"
1911,"Ghana",26.3737,28.3766,28.9734,29.0177,27.5125,25.2408,25.726,24.8506,25.4749,26.1248,27.2451,25.1923,7.43942,25.0871,158.091,112.453,164.059,190.139,142.658,127.444,140.768,92.755,53.4235,19.7483,NA,NA,NA,NA
1912,"Ghana",26.9259,28.851,29.053,30.0326,28.2226,26.7098,26.5467,25.8052,26.5839,26.5894,26.1739,26.3408,6.98243,32.3718,47.3257,138.858,97.4251,187.707,134.436,98.8063,127.733,94.4542,35.5076,17.4135,NA,NA,NA,NA
1913,"Ghana",27.2616,28.8829,27.1598,28.6421,28.757,28.424,27.7757,27.4054,27.9048,26.291,24.742,24.9571,6.60158,57.9395,29.7796,108.339,119.78,124.813,195.952,211.172,175.166,85.4181,28.4106,6.97928,NA,NA,NA,NA
1914,"Ghana",29.4239,28.3709,28.4426,28.7195,29.6217,28.369,27.0763,25.3032,26.4108,27.3699,29.0287,26.2504,6.52834,20.2736,59.2564,96.8175,129.606,176.03,99.313,99.3393,158.611,141.709,50.8726,17.2036,NA,NA,NA,NA
1915,"Ghana",24.5052,27.1302,30.3747,27.7522,27.8988,25.0902,25.8159,25.2506,25.1314,25.5339,26.2,25.0934,0.53692,19.7761,116.808,76.7187,188.369,205.126,151.005,115.022,155.603,99.9926,44.7057,17.6098,NA,NA,NA,NA
1916,"Ghana",24.3125,26.0337,28.9438,27.2966,26.6512,25.3054,25.862,23.8892,23.8377,24.7119,24.3557,26.5441,1.03501,11.2472,71.1037,84.6387,156.841,263.366,164.017,176.434,148.063,167.048,71.8972,7.98064,NA,NA,NA,NA
1917,"Ghana",27.0708,29.0378,27.0778,27.4764,26.0704,25.1407,25.7352,25.3804,24.066,24.958,23.533,25.7851,38.6273,53.5264,53.785,67.8762,196.989,156.91,207.011,267.254,289.856,107.591,65.2502,20.7176,NA,NA,NA,NA
1918,"Ghana",25.6083,25.0356,25.8121,27.6627,26.5307,26.5839,25.5712,23.2143,23.877,25.9039,25.9503,26.4684,3.021,11.9122,124.076,100.769,176.401,194.522,144.246,95.5548,112.431,151.065,84.8377,34.9119,NA,NA,NA,NA
1919,"Ghana",27.033,29.1766,29.476,28.9757,27.9806,26.5839,25.5459,25.3299,25.7503,26.8548,27.3497,26.6072,9.16753,26.1776,101.7,110.979,183.344,186.212,63.025,70.8683,142.966,126.012,31.1064,5.19855,NA,NA,NA,NA
1920,"Ghana",27.0253,29.1766,29.5265,29.0515,28.6925,26.6343,25.5964,25.3299,25.7882,26.8296,27.2613,26.5694,1.34559,28.4221,37.2021,116.557,146.092,171.879,110.097,98.2171,115.045,90.239,69.9435,14.3035,NA,NA,NA,NA
1921,"Ghana",26.0291,29.1388,29.5517,29.0262,28.9995,26.4829,25.6595,25.393,25.8513,26.9432,27.2866,26.5568,4.20093,32.0247,57.3198,93.5686,131.475,186.843,179.841,192.053,238.037,110.122,66.1467,13.9922,NA,NA,NA,NA
1922,"Ghana",27.0708,29.1766,29.6148,29.0262,28.3068,26.6722,25.6595,23.3843,23.4244,25.3208,26.0015,25.451,4.3432,38.951,40.0687,124.509,142.656,152.607,73.536,89.3706,195.81,177.164,82.5173,16.8006,NA,NA,NA,NA
1923,"Ghana",27.4921,28.1348,28.7531,27.1644,28.0333,26.433,25.6419,24.5975,25.4817,26.6544,26.8677,27.0484,18.1408,35.2409,85.9655,133.626,141.686,152.339,127.838,71.4522,194.311,124.109,53.438,13.8922,NA,NA,NA,NA
1924,"Ghana",27.7199,29.995,29.9897,28.2418,28.4862,26.2344,25.0149,25.0189,25.8222,26.6533,26.8983,25.9963,15.4268,44.1885,78.3976,116.231,115.977,175.594,139.119,66.8248,203.681,145.19,41.6578,30.8976,NA,NA,NA,NA
1925,"Ghana",24.6588,28.134,29.4905,29.4431,28.3624,25.6267,25.3598,24.9863,25.4478,26.1076,27.0593,25.7043,0.27098,22.8983,99.7289,100.475,152.239,227.927,133.624,145.24,196.589,148.097,78.8536,8.18389,NA,NA,NA,NA
1926,"Ghana",26.4871,29.4306,29.6745,29.0226,27.4761,25.5977,24.7911,25.8617,26.4638,27.4891,27.1513,26.9265,3.41637,20.0067,67.6761,77.2982,181.338,204.914,136.525,125.913,177.536,85.4072,47.077,17.4833,NA,NA,NA,NA
1927,"Ghana",25.2024,28.6537,27.8203,28.802,27.6069,25.2444,25.1392,24.0429,25.6449,25.8384,26.7612,25.794,8.26615,59.1493,52.1451,136.189,132.419,182.103,107.127,87.1837,163.675,182,45.6433,21.8172,NA,NA,NA,NA
1928,"Ghana",26.3067,28.0034,28.2075,27.3306,27.7148,26.5032,25.6089,23.993,25.3821,25.8326,26.4732,25.6519,6.74853,17.6805,88.1464,122.954,157.591,149.712,116.773,141.275,167.224,184.154,32.0701,17.385,NA,NA,NA,NA
1929,"Ghana",25.9008,27.2669,27.9537,28.1498,28.0766,25.6016,25.8174,24.4113,25.8104,25.7348,25.8538,24.5761,10.9934,35.7088,81.4062,113.013,162.752,248.065,148.61,118.392,194.911,180.35,53.0298,16.5757,NA,NA,NA,NA
1930,"Ghana",26.4982,29.4049,28.7862,28.425,27.8291,25.9729,25.389,24.9259,26.0361,25.6306,27.9337,27.9065,6.57321,32.6833,74.445,96.7021,212.613,192.425,125.526,109.247,185.743,148.658,41.624,25.2316,NA,NA,NA,NA
1931,"Ghana",27.6313,28.885,29.4939,29.4741,28.3585,26.7826,26.2169,26.1425,25.039,26.7612,27.6371,28.2411,25.1507,38.7559,62.2046,112.955,186.372,242.823,116.724,136.103,165.347,129.965,59.5348,24.1023,NA,NA,NA,NA
1932,"Ghana",26.1174,28.967,29.2171,30.1154,28.1667,26.5412,25.2457,25.8209,25.9785,27.8873,28.5511,27.5823,6.45141,59.7664,100.102,101.555,186.465,163.51,76.6134,98.9405,145.283,150.347,49.1023,12.9957,NA,NA,NA,NA
1933,"Ghana",27.7111,30.0218,29.9861,28.9894,27.9785,26.1652,25.7964,25.2624,26.2434,26.37,27.5241,27.0548,12.5186,42.4103,77.068,130.952,176.852,215.512,158.345,165.974,160.081,121.875,73.7748,36.1428,NA,NA,NA,NA
1934,"Ghana",26.4342,28.8814,29.2589,29.1503,28.6674,26.6255,25.8905,25.7968,26.5495,27.2778,28.4257,27.0358,4.17096,16.7793,90.3868,104.28,123.256,164.562,170.719,185.509,217.316,174.65,29.4497,22.0446,NA,NA,NA,NA
1935,"Ghana",26.829,29.917,32.1855,30.7997,28.3716,25.9859,25.4692,24.9751,25.7874,26.7628,27.2413,27.1443,10.9602,25.3877,87.0304,132.537,141.69,220.985,179.938,134.929,172.891,128.902,44.8414,16.9086,NA,NA,NA,NA
1936,"Ghana",27.0721,29.6787,31.0417,28.371,27.8679,25.9552,25.1327,24.5225,25.1622,26.7457,27.7744,26.089,8.78546,53.6548,49.9656,122.372,182.791,154.204,88.6589,85.5917,167.175,131.479,77.6853,21.314,NA,NA,NA,NA
1937,"Ghana",26.6071,29.634,31.1786,30.964,29.4642,28.0147,26.579,26.0498,26.4919,28.0034,29.4225,28.726,2.77377,33.3031,50.5286,90.7022,129.128,150.57,135.826,132.306,184.973,141.709,40.8328,18.9943,NA,NA,NA,NA
1938,"Ghana",28.4627,31.48,29.9662,30.8893,30.253,28.8759,26.6792,25.7319,26.9242,28.7444,29.8373,28.0382,9.57735,29.8726,69.8427,99.7455,166.655,153.222,107.926,115.976,175.067,149.075,81.7782,33.3876,NA,NA,NA,NA
1939,"Ghana",26.5701,29.1272,30.6576,29.5004,28.5617,27.5304,26.7282,25.6879,26.1104,27.7831,28.9493,28.3023,23.7559,34.2175,88.4219,108.619,160.08,167.988,176.773,145.841,135.435,114.126,42.0245,30.0546,NA,NA,NA,NA
1940,"Ghana",27.5189,28.9495,29.5012,29.1651,28.6195,26.7353,25.6974,25.4308,25.9018,26.8548,27.2487,26.481,14.2849,33.7677,68.188,98.2252,149.002,186.179,100.245,141.158,169.928,161.725,55.0947,5.9419,NA,NA,NA,NA
1941,"Ghana",27.3074,28.7176,30.4087,29.4581,28.5469,26.9449,26.0527,26.0346,26.8528,28.0597,28.1207,27.1992,11.4636,10.9597,73.5453,116.802,186.715,175.294,157.107,159.796,205.027,109.013,58.3975,25.4515,NA,NA,NA,NA
1942,"Ghana",26.2062,29.5593,30.0285,29.6152,27.879,27.0599,25.9804,25.0927,26.9971,27.335,28.2403,26.3029,14.7071,35.8047,68.6875,99.0333,233.911,155.198,63.7866,104.936,147.827,167.41,38.1344,29.4308,NA,NA,NA,NA
1943,"Ghana",26.317,28.7692,29.4087,28.8169,27.8113,26.4694,25.5956,25.072,25.9007,26.9677,27.2009,27.2336,9.71967,32.7302,91.5974,148.563,172.815,165.243,98.8077,125.593,175.903,141.68,71.7051,19.9737,25.9,29.9,23,NA
1944,"Ghana",26.3295,28.6008,29.0497,29.2128,29.0855,27.1939,26.4672,25.8949,26.4264,27.5217,27.8686,27.1336,15.1958,35.1383,120.796,102.508,104.355,176.825,153.746,141.253,177.328,147.047,32.4415,17.7068,26.8,31.2,23.6,NA
1945,"Ghana",27.1868,28.5275,29.0399,29.1254,28.56,26.9792,25.9859,25.2756,26.3344,26.6356,27.4198,26.0609,15.6209,25.3518,44.1948,99.7753,139.194,135.027,157.227,133.547,200.329,153.518,35.4877,10.7649,NA,NA,NA,NA
1946,"Ghana",26.9413,28.3135,30.1196,29.2016,28.4503,26.1872,25.4777,24.6895,25.5145,26.0809,27.5459,25.8311,12.9383,20.9279,77.1394,68.1368,144.835,157.355,68.3607,69.16,196.968,159.371,42.2749,15.8432,NA,NA,NA,NA
1947,"Ghana",26.3116,30.3067,29.2237,29.0355,28.8078,26.9811,26.1761,25.7617,26.0938,27.0493,26.853,26.5939,5.78069,42.1859,54.9685,96.6359,150.528,172.797,137.089,214.492,279.34,121.203,45.6924,29.428,NA,NA,NA,NA
1948,"Ghana",25.6681,28.6218,29.0518,28.6311,27.8972,25.9549,25.7227,25.492,26.2009,27.2569,26.7679,26.3292,0.27437,27.3086,60.7346,130.069,180.078,175.026,94.5446,108.862,157.284,90.3741,50.7861,11.374,NA,NA,NA,NA
1949,"Ghana",26.7726,28.2837,30.1526,29.4708,28.257,27.0922,26.2914,25.4518,26.3678,27.4578,27.8168,26.7775,1.90852,22.5792,80.6301,90.3608,146.48,173.764,186.587,187.382,205.371,135.65,53.1675,9.84189,NA,NA,NA,NA
1950,"Ghana",26.5645,27.7466,28.7317,28.8658,28.4108,26.9052,25.6291,24.899,25.6527,26.3827,26.7688,26.184,9.98264,15.7295,48.4428,127.096,136.409,147.078,102.542,92.0228,125.244,133.126,36.3911,17.3832,NA,NA,NA,NA
1951,"Ghana",27.4573,29.1093,29.6134,29.4949,27.9524,27.2372,25.8696,25.7052,26.4544,26.806,27.1444,26.587,12.2691,45.2684,96.1396,67.1981,208.876,141.88,159.368,127.489,178.616,260.076,62.3463,3.68112,NA,NA,NA,NA
1952,"Ghana",27.1686,28.9245,29.6693,29.6409,28.0353,26.7534,25.7582,25.2689,25.6081,26.6244,27.1745,26.6614,11.5404,33.8963,84.1771,89.2783,153.486,208.002,140.49,104.468,256.813,182.68,42.9816,19.7859,NA,NA,NA,NA
1953,"Ghana",27.534,28.8174,29.1672,29.5659,27.5894,26.137,25.4531,25.2649,26.0034,26.7739,27.5277,26.3053,4.82518,59.3753,60.8549,74.9426,151.171,197.032,194.905,86.0513,170.777,137.005,42.1998,13.4142,NA,NA,NA,NA
1954,"Ghana",26.7549,28.874,29.3152,28.5197,27.7361,25.9972,24.8238,24.8233,25.6653,26.2175,27.2449,26.6719,14.8736,44.5499,93.1413,144.806,158.095,165.273,82.1364,97.3636,162.242,207.3,60.7396,15.6384,NA,NA,NA,NA
1955,"Ghana",26.9675,28.7027,28.784,28.3339,27.8548,26.0482,25.1083,25.1191,25.3845,26.4149,26.9903,25.8894,11.4766,38.2543,99.2218,115.519,142.691,219.697,175.592,144.806,195.444,169.056,40.9465,17.6697,NA,NA,NA,NA
1956,"Ghana",26.4842,28.7395,28.6393,28.723,27.8452,25.8915,24.8555,24.9258,25.7802,26.6034,27.284,26.2955,3.87355,46.1497,113.863,116.046,176.688,165.081,83.5239,98.2549,163.826,101.007,48.3288,26.108,NA,NA,NA,NA
1957,"Ghana",26.141,28.3443,29.2226,28.8955,27.7931,26.4541,25.683,25.4095,25.7051,26.4303,27.3657,26.8952,7.36753,23.495,75.2618,132.886,198.874,182.928,155.799,164.367,211.618,178.916,70.0039,30.8195,NA,NA,NA,NA
1958,"Ghana",27.8387,28.4362,29.8924,29.1264,28.1181,25.8825,25.1322,25.365,25.7754,26.9364,27.629,26.6773,22.0441,16.4376,65.4286,133.675,178.372,139.204,23.3921,75.5227,141.208,92.3942,84.9936,27.9132,NA,NA,NA,NA
1959,"Ghana",27.092,28.9806,29.5951,29.3923,27.8251,26.64,25.6516,25.1632,25.7188,26.997,27.457,26.2299,14.2698,48.7418,96.3159,120.58,156.891,166.324,161.971,99.5396,195.461,115.77,55.157,18.1156,NA,NA,NA,NA
1960,"Ghana",26.8404,28.8385,28.9478,28.3482,28.2051,26.24,25.5207,25.5552,25.8869,26.7742,27.0849,26.6627,23.0298,19.8002,86.188,149.518,120.698,240.672,127.607,129.432,211.046,158.762,29.2506,33.8589,NA,NA,NA,NA
1961,"Ghana",26.7936,28.2377,29.4609,28.7035,28.284,26.1669,25.1286,24.8471,25.4692,27.0535,27.1998,26.3145,6.42912,5.93562,59.0442,121.171,138.258,221.787,165.357,60.6305,163.301,89.5468,34.7812,8.56576,NA,NA,NA,NA
1962,"Ghana",26.8563,28.9047,29.4863,28.801,27.6796,25.7204,25.7001,24.902,25.5548,26.6343,27.1708,26.1511,5.87159,17.2996,79.0317,126.817,188.929,287.412,122.06,166.912,130.881,146.068,105.249,27.4871,NA,NA,NA,NA
1963,"Ghana",27.0592,29.2495,28.9079,28.7178,27.6763,26.8974,26.0768,25.9982,26.5712,26.6195,26.9818,26.644,17.1261,57.9439,63.9624,122.047,155.116,198.678,265.921,222.565,237.41,215.378,42.9324,11.7252,NA,NA,NA,NA
1964,"Ghana",26.7324,28.9445,29.6842,28.8388,27.6047,26.1357,25.0807,24.6977,25.3144,26.1841,26.7857,26.4106,24.0114,14.5157,117.103,94.423,154.034,226.632,115.766,114.205,168.42,71.6568,41.5468,31.644,NA,NA,NA,NA
1965,"Ghana",26.6752,28.5719,29.2101,28.5214,27.7235,26.2513,25.5034,25.2779,25.8572,27.0043,27.2167,26.0715,12.7508,42.9213,58.8646,122.364,142.973,220.836,166.049,177.636,165.268,109.766,26.2903,7.35197,NA,NA,NA,NA
1966,"Ghana",26.9496,28.6831,29.5835,29.0353,28.1739,26.4113,26.3503,25.655,25.8695,26.859,27.5313,26.694,8.12566,17.748,77.7676,129.612,135.915,182.727,174.76,152.263,146.498,136.733,33.1941,14.5206,NA,NA,NA,NA
1967,"Ghana",26.1796,28.8929,28.9699,28.7909,28.0108,26.2615,25.3414,25.0803,25.5428,26.6857,27.2578,26.648,3.40676,29.3051,82.5556,120.261,138.908,213.067,98.1288,124.937,169.619,86.7449,29.6938,30.3977,NA,NA,NA,NA
1968,"Ghana",26.2964,29.0248,29.1028,28.2894,27.7075,26.3075,25.9933,26.3225,25.9872,27.105,27.3205,27.1691,16.7125,49.5865,90.4414,133.913,168.616,239.472,266.411,249.291,269.702,151.611,58.2551,15.3454,NA,NA,NA,NA
1969,"Ghana",27.1842,29.6611,29.9883,29.6261,28.6494,27.0403,25.786,25.5501,25.9114,26.6572,26.9813,27.2301,5.97319,29.4915,70.9748,126.557,137.833,170.021,121.024,152.254,149.219,152.672,79.1794,11.6348,NA,NA,NA,NA
1970,"Ghana",27.5737,29.5257,29.8362,29.6958,27.9188,27.2804,25.4632,25.3015,25.5812,27.1288,26.9621,26.3236,13.6901,28.9789,58.3445,86.7798,183.012,106.854,104.49,136.985,205.92,98.17,38.872,9.11618,NA,NA,NA,NA
1971,"Ghana",26.2447,28.3955,28.8032,28.4907,27.8619,26.1766,25.0719,24.4133,24.9562,26.2912,26.8905,25.6998,9.88121,57.597,102.328,94.4186,135.462,188.802,170.007,156.231,182.397,80.6168,21.4552,24.3938,NA,NA,NA,NA
1972,"Ghana",26.8455,28.7241,28.8552,28.0596,27.4775,26.0367,25.6372,25.0418,25.7379,26.5255,27.0987,26.7131,5.65097,34.0429,81.2545,122.577,186.126,174.127,149.366,92.055,125.091,121.11,21.2882,26.3859,NA,NA,NA,NA
1973,"Ghana",27.4234,29.8299,29.6336,29.4852,28.5307,26.7354,25.969,25.312,25.5453,26.7948,26.975,26.2668,1.64185,25.3779,71.3225,89.765,129.548,177.331,133.464,198.765,180.975,103.36,15.8188,17.969,NA,NA,NA,NA
1974,"Ghana",26.1398,28.4883,29.007,28.6848,27.719,26.4,25.1469,25.1842,24.951,26.0995,26.7069,25.6314,6.92992,12.4228,102.204,87.6141,134.498,175.737,178.719,149.446,237.06,105.894,23.0116,16.1873,NA,NA,NA,NA
1975,"Ghana",26.0478,28.2272,28.9688,28.3762,27.4939,26.3284,24.9716,24.6039,24.7594,26.1337,26.7528,26.0794,0.15989,49.1097,91.4814,112.315,149.125,151.477,216.255,99.0991,153.084,96.403,41.3405,16.5019,NA,NA,NA,NA
1976,"Ghana",26.3504,28.103,28.6623,28.3107,27.5563,25.5681,25.1189,24.6817,25.4783,25.5354,26.2822,26.2044,5.3322,56.7142,60.822,108.249,167.989,179.404,80.7303,94.2706,102.509,181.632,73.3198,6.53419,NA,NA,NA,NA
1977,"Ghana",27.2728,28.7212,29.5677,29.5659,28.313,26.4537,25.6134,25.0195,25.6983,26.6778,27.1889,25.9878,17.8452,14.9663,49.0418,72.1461,132.685,135.179,88.2638,117.394,170.744,130.812,13.2351,15.0814,NA,NA,NA,NA
1978,"Ghana",27.5299,29.4241,28.9343,28,27.6404,25.9695,24.8012,25.17,25.3733,26.3022,26.6472,26.7723,3.45984,36.3812,92.7167,142.735,170.961,150.317,115.956,91.6461,150.487,127.433,30.7848,26.0457,NA,NA,NA,NA
1979,"Ghana",27.8573,28.7527,29.7069,29.3214,27.8497,25.8857,25.4843,25.6125,25.8091,26.7847,27.1483,25.903,8.21436,12.7945,64.8678,101.839,174.065,240.653,213.061,145.449,214.231,138.445,48.2769,7.15858,NA,NA,NA,NA
1980,"Ghana",27.5004,28.9136,29.3627,29.4231,27.825,26.6305,25.2894,25.203,25.987,26.4679,26.8514,25.2693,14.6984,32.1472,43.5289,93.5811,160.699,145.107,154.989,168.81,178.009,153.597,46.9484,8.41134,NA,NA,NA,NA
1981,"Ghana",26.5282,29.4866,29.7368,29.4495,27.9388,27.0772,25.5273,25.556,26.2079,27.5243,27.4008,27.3186,3.33279,16.6166,89.6709,72.8921,190.769,157.411,161.967,143.334,160.255,98.5858,13.4678,10.2255,NA,NA,NA,NA
1982,"Ghana",27.0037,29.0417,29.3552,29.0966,27.8632,26.8021,25.7172,25.2979,26.3405,26.7816,27.0395,26.7813,3.01423,42.5293,79.4443,127.976,143.223,164.814,128.909,103.129,115.207,115.811,30.015,3.42205,NA,NA,NA,NA
1983,"Ghana",25.9457,29.8714,30.7163,30.3794,28.9455,26.6951,25.9601,25.7927,26.3439,27.8022,27.9606,27.002,0,12.9066,24.6332,83.427,166.334,158.679,87.9456,64.5711,145.126,34.2194,23.3026,25.2101,NA,NA,NA,NA
1984,"Ghana",27.5226,29.2149,29.9268,29.3194,28.2797,27.1707,26.2787,26.3869,26.2294,27.1205,28.0116,26.3227,2.90555,6.85903,95.4299,110.951,162.531,163.013,184.902,192.575,160.438,102.109,30.0454,7.48769,NA,NA,NA,NA
1985,"Ghana",27.7909,29.0661,30.0932,29.2539,28.338,26.8269,25.509,25.8528,25.8027,27.3006,27.9471,25.9729,12.0957,13.5,77.9081,93.0138,118.372,161.319,214.533,181.428,189.792,86.885,45.5747,3.29215,NA,NA,NA,NA
1986,"Ghana",26.9392,29.7608,29.4709,29.741,28.8025,26.9701,25.4227,25.4278,25.8069,26.8371,26.9861,25.9342,0.84884,33.0683,71.7501,89.898,143.631,142.841,151.068,104.072,175.577,122.468,33.4108,2.55912,NA,NA,NA,NA
1987,"Ghana",28.0623,29.8381,29.8896,30.7297,29.5007,27.4707,26.9969,26.6012,26.8531,27.4334,28.3963,27.0618,6.49031,24.2576,73.5002,52.0521,101.279,157.447,144.732,237.226,239.45,128.692,12.399,10.8037,NA,NA,NA,NA
1988,"Ghana",27.2987,29.9284,30.4363,29.5966,29.1051,26.9143,25.8055,25.5257,26.2208,27.6558,27.8311,26.2016,4.33327,22.5056,82.152,102.991,117.537,193.514,174.13,120.925,186.416,89.7824,33.5481,19.61,NA,NA,NA,NA
1989,"Ghana",26.0068,28.7123,29.3157,29.8727,28.823,27.0652,26.0331,25.6621,26.1328,26.8098,28.105,26.9133,2.54328,6.15325,85.2476,80.1715,102.448,252.629,167.076,196.791,246.52,132.012,16.4748,14.2532,NA,NA,NA,NA
1990,"Ghana",27.5243,28.9232,30.5267,29.8398,28.6661,27.2221,25.716,25.9547,26.3788,27.5192,27.9842,27.0475,6.62411,26.502,15.0306,111.706,122.308,145.812,127.07,106.141,161.089,93.7754,45.2869,57.4578,NA,NA,NA,NA
1991,"Ghana",27.545,29.6491,29.7984,28.6725,27.4803,27.1114,25.8096,25.2549,26.1762,26.0356,27.036,26.23,9.81577,39.2072,67.8251,134.44,236.534,131.095,209.444,185.994,117.201,132.079,15.6202,5.92138,NA,NA,NA,NA
1992,"Ghana",26.1545,29.3265,29.8517,29.4229,28.0699,26.3104,25.238,24.9883,25.5596,26.7142,26.5152,26.7263,0.39923,8.0007,34.1668,96.9357,156.364,141.241,117.906,75.0326,167.116,83.5156,42.7371,11.445,NA,NA,NA,NA
1993,"Ghana",26.191,29.0335,28.905,29.443,28.5129,26.8302,25.6381,25.5614,25.9895,27.1899,27.8678,26.702,2.41567,25.5183,60.9336,100.273,104.572,173.913,132.517,139.158,178.774,102.377,47.5743,12.1858,NA,NA,NA,NA
1994,"Ghana",27.0801,29.237,29.921,29.2632,28.0478,26.7455,25.598,25.3227,25.8655,26.3241,27.1639,26.0529,7.48651,12.7003,62.7771,89.8862,166.27,133.844,112.34,123.712,181.956,190.156,32.1407,2.29906,NA,NA,NA,NA
1995,"Ghana",26.63,29.0411,29.7057,29.3236,28.412,27.1846,26.1264,25.7469,26.1978,26.8907,27.2519,27.0711,0.57606,10.0025,74.9596,123.858,150.983,163.175,143.741,190.321,143.3,117.989,30.475,19.5424,NA,NA,NA,NA
1996,"Ghana",27.626,29.3128,29.9425,29.1132,28.5323,26.7923,25.9741,25.3707,25.5633,26.5727,27.1129,26.8281,5.59157,39.9516,46.1328,123.902,174.726,198.273,144.341,181.104,135.738,108.938,17.6172,15.7494,NA,NA,NA,NA
1997,"Ghana",27.7632,28.7387,29.5085,28.8822,27.7817,26.2668,25.6831,25.6133,26.5561,27.4221,27.744,27.1096,10.7236,6.7532,76.0119,146.611,156.249,243.271,108.884,95.4549,144.057,145.064,40.1708,19.2402,NA,NA,NA,NA
1998,"Ghana",27.3469,30.3308,30.7308,30.6879,29.0916,27.2585,26.246,25.5881,26.0865,27.1509,27.9745,27.0854,13.8716,26.7736,21.8575,114.599,145.636,136.137,94.5089,118.25,140.256,134.673,28.185,15.0283,NA,NA,NA,NA
1999,"Ghana",27.5409,28.5559,29.8333,29.0893,28.3575,27.458,25.9732,25.4412,25.4613,26.366,27.481,26.7225,20.4932,46.4317,54.6898,135.692,108.842,148.768,190.796,172.893,194.171,154.596,56.9906,3.96268,NA,NA,NA,NA
2000,"Ghana",27.9578,28.2552,29.9786,29.6293,28.6103,26.7981,25.8073,25.3969,26.1118,26.954,27.7699,26.8093,17.0462,6.62022,62.7771,121.136,136.874,170.003,128.152,137.334,156.439,92.6872,20.6872,3.47711,NA,NA,NA,NA
2001,"Ghana",27.0359,28.8979,30.1158,29.3063,29.1009,26.8397,25.9148,25.3949,25.9119,27.3935,28.0114,27.547,10.7102,9.34186,29.4703,150.366,145.048,157.41,108.241,125.867,183.962,65.917,27.7815,6.21769,NA,NA,NA,NA
2002,"Ghana",27.0817,28.8385,30.3231,29.5553,29.0305,27.3511,26.5002,25.7857,26.2085,26.739,27.6595,26.9616,5.44968,12.9127,59.7172,136.723,139.352,188.877,201.696,140.82,112.965,163.58,27.1243,2.84725,NA,NA,NA,NA
