"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1941,NA,NA,NA,NA
1942,NA,NA,NA,NA
1943,26.8,29.2,24.9,NA
1944,27.15,30.5,25,NA
1945,26.7,29.8,24.6,NA
1946,NA,NA,NA,NA
1947,27.2,30,25.2,NA
1948,NA,NA,NA,NA
1954,NA,NA,NA,NA
1955,14.75,17.3,12.5666666666667,NA
1956,14.2,16.8,12.3,NA
1957,13.0666666666667,15.8166666666667,10.55,NA
1958,11.54,15.325,10.3,NA
1959,12.1,14.2,10.3,NA
1960,13.1666666666667,17.5,8.96666666666667,NA
1961,12.98,16.78,9.34,NA
1962,13.76,17.7,9.9,NA
1963,13.1,17.6,8.6,NA
1964,13.3333333333333,17.7666666666667,8.9,NA
1965,12.9,17.2333333333333,8.76666666666667,NA
1966,13.1333333333333,17.0666666666667,9.26666666666667,NA
1967,13.4,17.5333333333333,9.3,NA
1968,13.4,17.2666666666667,9.56666666666667,NA
1969,13.3,17.2666666666667,9.46666666666667,NA
1973,13.4545454545455,16.3166666666667,9.72857142857143,NA
1974,13.5555555555556,16.8625,10.89375,NA
1975,12.925,16.6272727272727,10.5636363636364,NA
1976,12.3625,16.1071428571429,9.91428571428571,NA
1977,12.1142857142857,16.1363636363636,9.81818181818182,NA
1978,13.1214285714286,16.8153846153846,10.5076923076923,NA
1979,13.0142857142857,17.1230769230769,9.66153846153846,NA
1980,12.5875,16.175,9.075,1028.36
1981,11.9125,15.5625,8.5375,930.60375
1982,12.1222222222222,15.5666666666667,8.37777777777778,1031.9575
1983,12.0416666666667,15.4583333333333,8.14166666666667,1429.78416666667
1984,12.9538461538462,16.3615384615385,9.05384615384615,1341.41
1985,12.9846153846154,16.7692307692308,8.81538461538462,1168.90384615385
1986,12.8666666666667,16.72,8.76,1347.39
1987,12.9,16.5384615384615,8.94615384615385,1106.72307692308
1988,13.1857142857143,16.7785714285714,9.42142857142857,957.335714285714
1989,13.3555555555556,16.9666666666667,9.92222222222222,966.617777777778
1990,13.53,17.57,9.23,939.92
1991,12.2090909090909,16.0090909090909,8.32727272727273,1063.72727272727
1992,12.4333333333333,15.6833333333333,9.29166666666667,1198.32666666667
1993,11.825,15.5428571428571,8.23125,1117.06866666667
1994,12.155,15.7058823529412,8.825,1281.30588235294
1995,12.775,16.085,10.055,1683.87
1996,12.9827586206897,16.2379310344828,10.2,1564.59615384615
1997,11.8558823529412,15.1882352941176,9.04705882352941,1002.885
1998,13.08125,16.35625,10.334375,870.1803125
1999,13.3757575757576,16.7,10.5727272727273,218.364827586207
2000,12.6611111111111,15.8805555555556,9.96666666666667,923.6396875
2001,12.4941176470588,15.8382352941176,9.74705882352941,999.376333333333
2002,NA,NA,NA,NA
2003,12.4818181818182,16.3393939393939,8.52727272727273,1202.53466666667
2004,12.0405405405405,15.7405405405405,8.31351351351351,1339.69852941176
2005,NA,NA,NA,NA
2006,12.2114285714286,16.0942857142857,8.30571428571429,1202.1459375
2007,12.4212121212121,16.2787878787879,8.54242424242424,1081.74133333333
2008,12.5212121212121,16.4909090909091,8.44848484848485,1166.71066666667
2009,12.2285714285714,16.1057142857143,8.30571428571429,1105.8890625
2010,12.569696969697,16.5818181818182,8.56363636363636,1233.30766666667
2011,12.5823529411765,16.4941176470588,8.53823529411765,1160.69451612903
2012,12.3176470588235,16.3,8.32941176470588,1120.86548387097
2013,13.1969696969697,17.2424242424242,9.16363636363636,1141.823
2014,12.7375,16.78125,8.64375,1047.74137931034
2015,13.125,17.3129032258065,8.890625,1171.61655172414
2016,13.4909090909091,17.5333333333333,9.50606060606061,1209.551
2017,13.5176470588235,17.4529411764706,9.60588235294118,1267.76032258065
2018,13.5172413793103,17.5551724137931,9.48275862068965,1223.92538461538
2019,NA,NA,NA,NA
