"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1999","-","-","-","-","-","-","-","-","-","-","-"
"2","2000","8.0","13.5","3.1","-","11.2","104","72","0","45","0","0"
"3","2001","9.8","14.9","5.2","-","12.9","121","63","0","35","0","0"
"4","2002","-","-","-","-","-","-","-","-","-","-","-"
"5","2003","8.1","-","-","-","12.6","121","74","0","1","0","0"
"6","2004","7.9","13.4","3.0","0.00","11.4","132","80","0","61","0","0"
"7","2005","-","-","-","-","-","-","-","-","-","-","-"
"8","2006","8.9","14.4","4.0","-","10.2","146","45","0","0","0","0"
"9","2007","8.6","14.2","3.2","-","11.1","131","87","0","2","0","0"
"10","2008","8.1","13.9","3.0","-","11.2","134","90","0","0","0","0"
"11","2009","8.1","13.7","3.1","-","10.8","114","70","0","46","0","0"
"12","2010","9.5","15.0","4.4","-","10.4","40","55","0","14","0","0"
"13","2011","-","-","-","-","-","-","-","-","-","-","-"
"14","2012","9.7","15.5","4.4","-","10.3","59","24","0","26","0","0"
"15","2013","8.3","13.6","3.4","-","10.9","120","98","0","48","0","0"
"16","2014","7.1","12.3","2.3","-","10.8","127","93","0","41","0","0"
"17","2015","8.6","14.0","3.6","-","11.2","114","76","0","51","0","0"
"18","2016","9.6","15.0","4.8","-","12.0","126","79","0","54","0","0"
"19","2017","9.2","14.6","4.4","-","12.1","140","80","0","49","0","0"
"20","2018","8.7","13.9","4.1","-","11.1","117","93","0","54","0","0"
"21","2019","-","-","-","-","-","-","-","-","-","-","-"
