"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2001","-","-","-","-","-","-","-","-","-","-","-"
"2","2002","-","-","-","-","-","-","-","-","-","-","-"
"3","2003","9.1","12.7","5.3","264.20","15.2","0","0","0","0","0","0"
"4","2004","9.0","12.1","5.7","399.25","15.5","0","0","0","0","0","0"
"5","2005","-","-","-","-","-","-","-","-","-","-","-"
"6","2006","9.9","13.3","6.2","-","15.0","227","56","0","107","0","0"
"7","2007","10.0","13.3","6.6","-","16.2","225","28","0","117","0","0"
"8","2008","9.8","13.2","6.3","-","16.9","226","33","0","130","0","0"
"9","2009","9.3","12.5","5.7","-","15.7","222","38","0","66","0","0"
"10","2010","7.6","10.9","3.8","-","15.4","196","70","0","76","0","0"
"11","2011","-","-","-","-","-","-","-","-","-","-","-"
"12","2012","8.8","12.1","5.3","-","16.1","231","31","0","64","0","0"
"13","2013","8.9","12.4","5.2","-","15.7","203","50","0","72","0","0"
"14","2014","10.5","14.1","6.9","579.09","16.0","198","15","0","77","0","0"
"15","2015","9.7","13.2","6.0","618.76","16.7","213","15","0","52","0","0"
"16","2016","9.7","13.1","5.9","474.70","15.0","206","20","0","76","0","0"
"17","2017","9.4","12.7","6.2","665.74","15.8","234","12","0","74","0","0"
"18","2018","10.2","13.8","6.6","468.05","15.2","179","31","0","52","0","0"
"19","2019","-","-","-","-","-","-","-","-","-","-","-"
