"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2001","-","-","-","-","-","-","-","-","-","-","-"
"2","2002","-","-","-","-","-","-","-","-","-","-","-"
"3","2003","10.6","16.0","5.3","354.56","9.4","0","0","0","0","0","0"
"4","2004","10.4","14.9","6.1","559.25","9.8","0","0","0","0","0","0"
"5","2005","-","-","-","-","-","-","-","-","-","-","-"
"6","2006","11.0","15.8","6.4","387.85","8.7","0","0","0","0","0","0"
"7","2007","-","-","-","-","-","-","-","-","-","-","-"
"8","2008","11.7","16.8","6.6","552.43","9.5","0","0","0","0","0","0"
"9","2009","11.4","16.3","6.6","460.74","9.8","0","0","0","0","0","0"
"10","2010","10.3","14.7","6.0","793.73","10.2","0","0","0","0","0","0"
"11","2011","11.0","16.2","6.1","278.39","9.2","0","0","0","0","0","0"
"12","2012","11.6","16.8","6.4","417.30","10.2","0","0","0","0","0","0"
"13","2013","11.3","15.9","6.7","569.92","10.1","0","0","0","0","0","0"
"14","2014","12.2","16.9","7.7","701.00","9.5","0","0","0","0","0","0"
"15","2015","12.0","16.9","7.1","463.50","-","0","0","0","0","0","0"
"16","2016","11.5","16.3","6.8","616.16","10.3","0","0","0","0","0","0"
"17","2017","11.5","16.5","6.5","509.97","10.9","0","0","0","0","0","0"
"18","2018","-","-","-","-","-","-","-","-","-","-","-"
"19","2019","-","-","-","-","-","-","-","-","-","-","-"
