"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1936","-","-","-","-","-","-","-","-","-","-","-"
"2","1937","-","-","-","-","-","-","-","-","-","-","-"
"3","1938","-","-","-","-","-","-","-","-","-","-","-"
"4","1939","-","-","-","-","-","-","-","-","-","-","-"
"5","1940","28.0","31.3","24.3","-","11.0","156","0","103","27","0","0"
"6","1941","27.2","31.6","24.3","-","8.0","195","0","102","135","0","0"
"7","1942","-","-","-","-","-","-","-","-","-","-","-"
"8","1943","26.5","31.2","23.6","-","8.0","233","0","127","12","0","0"
"9","1944","26.7","31.4","23.7","-","8.6","214","0","97","13","0","0"
"10","1945","26.7","31.4","23.7","-","9.3","200","0","92","4","0","0"
"11","1946","26.8","31.7","23.8","-","8.7","157","0","69","5","0","0"
"12","1947","-","-","-","-","-","-","-","-","-","-","-"
"13","1948","27.0","31.8","23.9","-","8.7","168","0","102","3","0","0"
"14","1949","26.5","31.4","23.5","-","8.5","193","0","122","6","0","0"
"15","1950","26.3","31.0","23.3","-","6.9","202","0","130","2","0","0"
"16","1951","26.7","31.5","23.7","-","7.3","179","0","141","3","0","0"
"17","1952","26.9","31.6","24.0","-","8.9","209","0","154","4","0","0"
"18","1953","27.0","31.5","24.1","-","8.3","179","0","129","6","0","0"
"19","1954","26.7","31.5","23.7","-","8.0","195","0","102","4","0","0"
"20","1955","26.5","31.1","23.6","-","8.1","220","0","99","1","0","0"
"21","1956","26.5","31.3","23.5","-","8.2","206","0","126","1","0","0"
"22","1957","27.2","32.2","24.0","-","8.5","166","0","126","6","0","0"
"23","1958","27.2","31.9","24.3","-","7.6","199","0","150","5","0","5"
"24","1959","26.8","31.5","23.9","-","7.5","169","0","111","10","0","0"
"25","1960","26.5","31.1","23.6","-","5.8","206","0","140","18","0","0"
"26","1961","-","-","-","-","-","-","-","-","-","-","-"
"27","1965","-","-","-","-","-","-","-","-","-","-","-"
"28","1966","-","-","-","-","-","-","-","-","-","-","-"
"29","1967","-","-","-","-","-","-","-","-","-","-","-"
"30","1968","27.6","30.4","23.7","-","9.9","132","0","116","2","0","0"
"31","1969","27.9","30.7","24.0","-","9.5","136","0","110","2","1","0"
"32","1970","27.8","30.6","24.1","-","8.9","169","0","110","5","1","0"
"33","1971","-","-","-","-","-","-","-","-","-","-","-"
