"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2007","-","-","-","-","-","-","-","-","-","-","-"
"2","2008","-","-","-","-","-","-","-","-","-","-","-"
"3","2009","-","-","-","-","-","-","-","-","-","-","-"
"4","2010","-","-","-","-","-","-","-","-","-","-","-"
"5","2011","-","-","-","-","-","-","-","-","-","-","-"
"6","2012","19.2","22.8","14.5","-","11.9","70","14","16","10","1","3"
"7","2013","18.0","23.7","12.3","-","9.1","79","6","36","7","0","3"
"8","2014","18.6","24.7","13.1","718.80","8.1","83","0","35","5","0","0"
"9","2015","18.8","24.3","12.6","702.51","8.7","88","5","29","6","0","3"
"10","2016","19.2","24.0","12.9","573.51","9.3","82","7","29","4","0","0"
"11","2017","19.5","24.1","12.7","428.75","10.0","62","3","30","5","0","2"
"12","2018","20.0","24.9","13.8","-","9.4","93","1","37","4","0","2"
"13","2019","-","-","-","-","-","-","-","-","-","-","-"
