"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1953","-","-","-","-","-","-","-","-","-","-","-"
"2","1954","20.5","23.5","10.2","-","20.3","46","0","2","17","0","0"
"3","1955","21.0","24.4","10.3","158.82","20.0","26","1","3","4","0","0"
"4","1956","-","-","-","-","-","-","-","-","-","-","-"
"5","1959","-","-","-","-","-","-","-","-","-","-","-"
"6","1960","18.7","25.6","9.8","-","19.8","33","0","0","15","0","0"
"7","1963","-","-","-","-","-","-","-","-","-","-","-"
"8","1964","-","-","-","-","-","-","-","-","-","-","-"
"9","1965","-","-","-","-","-","-","-","-","-","-","-"
"10","1983","-","-","-","-","-","-","-","-","-","-","-"
"11","1984","-","-","-","-","-","-","-","-","-","-","-"
"12","1985","-","-","-","-","-","-","-","-","-","-","-"
"13","1986","-","-","-","-","-","-","-","-","-","-","-"
"14","1987","-","-","-","-","-","-","-","-","-","-","-"
"15","1988","-","-","-","-","-","-","-","-","-","-","-"
"16","1989","-","-","-","-","-","-","-","-","-","-","-"
"17","1990","-","-","-","-","-","-","-","-","-","-","-"
"18","1991","-","-","-","-","-","-","-","-","-","-","-"
"19","1992","-","-","-","-","-","-","-","-","-","-","-"
"20","1993","-","-","-","-","-","-","-","-","-","-","-"
"21","1994","-","-","-","-","-","-","-","-","-","-","-"
"22","1995","16.7","24.4","9.2","97.04","9.6","27","1","1","19","0","0"
"23","1996","17.5","24.7","10.3","181.86","9.9","47","0","1","18","0","1"
"24","1997","16.5","23.6","9.7","184.94","9.3","50","1","5","17","0","1"
"25","1998","17.8","25.3","10.7","88.38","9.3","33","3","2","13","0","0"
"26","1999","17.7","25.3","10.1","-","9.2","22","0","0","10","0","0"
"27","2000","-","-","-","-","-","-","-","-","-","-","-"
"28","2001","17.8","25.4","10.3","134.86","7.6","31","0","0","11","0","0"
"29","2002","-","-","-","-","-","-","-","-","-","-","-"
"30","2003","-","-","-","-","-","-","-","-","-","-","-"
"31","2004","-","-","-","-","-","-","-","-","-","-","-"
"32","2005","-","-","-","-","-","-","-","-","-","-","-"
"33","2006","17.0","24.2","9.7","126.20","10.1","49","0","3","19","0","1"
"34","2007","17.7","24.8","10.5","-","10.9","43","0","3","15","0","2"
"35","2008","17.7","24.9","10.1","123.97","10.5","33","3","2","7","0","2"
"36","2009","-","-","-","-","-","-","-","-","-","-","-"
"37","2010","19.6","26.9","12.0","132.85","10.0","21","1","0","5","0","0"
"38","2011","17.2","24.1","10.0","-","9.2","42","0","0","5","0","0"
"39","2012","-","-","-","-","-","-","-","-","-","-","-"
"40","2013","-","-","-","-","-","-","-","-","-","-","-"
"41","2014","17.7","25.2","10.7","99.32","4.4","25","0","0","11","0","0"
"42","2015","17.9","25.4","10.6","139.69","9.0","34","5","0","15","0","0"
"43","2016","18.4","25.7","11.1","156.94","9.1","32","0","0","15","0","0"
"44","2017","18.1","25.6","10.6","56.14","8.6","23","0","1","7","0","0"
"45","2018","18.6","25.6","11.9","-","9.2","43","1","3","23","0","1"
"46","2019","-","-","-","-","-","-","-","-","-","-","-"
