"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1973","-","-","-","-","-","-","-","-","-","-","-"
"2","1974","-","-","-","-","-","-","-","-","-","-","-"
"3","1975","26.2","29.4","23.2","-","23.9","253","0","15","2","0","1"
"4","1976","-","-","-","-","-","-","-","-","-","-","-"
"5","1977","-","-","-","-","-","-","-","-","-","-","-"
"6","1978","-","-","-","-","-","-","-","-","-","-","-"
"7","1979","-","-","-","-","-","-","-","-","-","-","-"
"8","1980","27.1","30.3","23.3","-","20.6","228","0","18","0","0","2"
"9","1981","-","-","-","-","-","-","-","-","-","-","-"
"10","1982","-","-","-","-","-","-","-","-","-","-","-"
"11","1983","-","-","-","-","-","-","-","-","-","-","-"
"12","1984","26.5","29.6","23.5","1010.15","20.2","225","0","10","0","2","1"
"13","1985","-","-","-","-","-","-","-","-","-","-","-"
"14","1986","-","-","-","-","-","-","-","-","-","-","-"
"15","1987","-","-","-","-","-","-","-","-","-","-","-"
"16","1988","-","-","-","-","-","-","-","-","-","-","-"
"17","1989","-","-","-","-","-","-","-","-","-","-","-"
"18","1990","-","-","-","-","-","-","-","-","-","-","-"
"19","1991","-","-","-","-","-","-","-","-","-","-","-"
"20","1992","26.8","30.3","23.3","873.02","24.4","211","0","21","0","1","0"
"21","1993","26.9","30.1","23.9","725.35","26.3","213","0","21","1","2","1"
"22","1994","26.9","29.8","23.7","707.65","25.4","202","0","15","0","3","0"
"23","1995","-","-","-","-","-","-","-","-","-","-","-"
"24","1996","-","-","-","-","-","-","-","-","-","-","-"
"25","1997","27.5","30.7","24.0","686.86","21.6","191","0","16","0","1","0"
"26","1998","-","-","-","-","-","-","-","-","-","-","-"
"27","1999","-","-","-","-","-","-","-","-","-","-","-"
"28","2000","-","-","-","-","-","170","0","6","0","0","0"
"29","2001","27.2","30.0","24.5","-","22.1","155","0","12","0","0","0"
"30","2002","-","-","-","-","-","-","-","-","-","-","-"
"31","2003","27.0","29.9","24.2","-","21.3","157","0","8","0","0","0"
"32","2004","-","-","-","-","-","-","-","-","-","-","-"
"33","2005","-","-","-","-","-","-","-","-","-","-","-"
"34","2006","-","-","-","-","-","181","0","16","0","1","0"
"35","2007","26.9","30.2","23.9","882.64","20.4","208","0","16","0","1","0"
"36","2008","26.4","29.5","23.5","1111.24","19.6","218","0","28","1","0","0"
"37","2009","26.7","29.5","23.7","1431.26","19.9","222","0","17","0","1","0"
"38","2010","27.0","30.4","23.8","4023.78","16.3","209","0","29","0","2","0"
"39","2011","26.5","29.6","23.5","1727.40","17.2","233","0","45","0","1","0"
"40","2012","26.7","29.8","23.7","1010.66","18.6","216","0","24","0","0","0"
"41","2013","26.7","29.6","23.8","1268.78","15.2","236","0","24","0","1","0"
"42","2014","26.7","29.6","23.8","664.16","15.5","236","0","18","0","0","0"
"43","2015","27.0","30.0","24.2","448.06","16.8","195","0","14","0","0","0"
"44","2016","26.9","30.0","24.1","783.82","15.5","202","0","14","0","0","0"
"45","2017","26.7","29.7","23.9","-","15.9","209","0","18","0","0","1"
"46","2018","26.6","29.6","23.7","-","17.3","227","0","16","0","0","0"
"47","2019","-","-","-","-","-","-","-","-","-","-","-"
