"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1953","-","-","-","-","-","-","-","-","-","-","-"
"2","1954","-","-","-","-","-","-","-","-","-","-","-"
"3","1955","-","-","-","-","-","-","-","-","-","-","-"
"4","1956","-","-","-","-","-","-","-","-","-","-","-"
"5","1957","-","-","-","-","-","-","-","-","-","-","-"
"6","1958","-","-","-","-","-","-","-","-","-","-","-"
"7","1959","8.5","13.9","3.4","-","9.4","120","33","16","42","0","1"
"8","1960","8.1","13.0","3.7","-","11.2","146","23","22","63","0","1"
"9","1961","8.9","14.0","3.9","-","13.4","138","39","25","49","0","0"
"10","1962","7.4","12.0","2.9","808.88","13.0","144","70","15","43","0","1"
"11","1963","7.0","12.0","2.2","-","11.0","126","69","34","51","0","1"
"12","1973","8.2","12.9","3.7","490.25","13.7","127","70","15","26","0","0"
"13","1974","8.9","13.4","4.8","758.93","13.4","158","21","19","36","0","1"
"14","1975","9.1","13.5","4.9","727.46","13.9","148","42","19","40","0","0"
"15","1976","8.1","12.7","3.3","595.87","13.2","127","55","17","42","0","2"
"16","1977","8.7","13.0","4.3","873.54","14.2","135","45","7","44","0","0"
"17","1978","7.7","12.0","3.4","844.06","13.1","143","48","26","40","1","0"
"18","1979","8.3","12.9","3.7","723.96","12.6","145","46","19","43","0","0"
"19","1980","7.2","11.3","3.1","705.67","13.9","138","67","20","33","0","0"
"20","1981","8.5","13.0","3.7","805.61","13.5","136","75","21","29","0","0"
"21","1982","8.7","13.6","4.2","566.91","14.3","120","34","22","41","1","0"
"22","1983","9.4","14.2","4.5","530.40","15.4","122","60","15","14","0","0"
"23","1984","8.1","12.5","3.8","602.28","14.0","126","44","15","29","0","0"
"24","1985","7.3","11.8","2.9","805.17","14.3","132","59","13","35","0","0"
"25","1986","7.8","12.6","3.1","637.32","14.3","120","62","17","42","0","1"
"26","1987","7.5","11.9","2.9","709.84","13.9","161","53","13","39","0","0"
"27","1988","8.8","13.5","4.3","602.67","14.3","149","68","16","30","0","1"
"28","1989","9.4","14.1","4.9","581.67","14.8","141","17","21","41","0","0"
"29","1990","9.4","14.4","4.7","762.49","14.6","146","28","13","19","0","0"
"30","1991","8.0","12.8","3.5","805.20","13.1","153","42","17","33","0","0"
"31","1992","9.3","14.5","4.5","571.25","14.1","138","36","12","20","0","1"
"32","1993","8.4","13.6","3.7","641.13","13.7","141","51","10","28","0","0"
"33","1994","-","-","-","-","-","-","-","-","-","-","-"
"34","1995","-","-","-","-","-","-","-","-","-","-","-"
"35","1996","6.9","11.5","2.4","732.10","11.5","158","82","23","52","0","0"
"36","1997","8.2","12.7","3.4","571.56","12.5","169","70","23","40","0","0"
"37","1998","8.8","13.1","4.4","689.11","13.9","170","50","22","33","0","0"
"38","1999","9.0","13.3","4.4","672.71","13.4","181","66","28","39","0","0"
"39","2000","10.0","14.6","4.9","-","12.6","186","57","29","48","0","0"
"40","2001","8.6","12.7","4.1","794.07","11.5","191","75","26","44","0","2"
"41","2002","-","-","-","-","-","179","57","35","56","0","2"
"42","2003","9.2","14.4","3.8","447.95","11.7","161","64","23","36","0","1"
"43","2004","9.0","13.8","4.2","523.51","13.2","187","79","23","47","0","0"
"44","2005","-","-","-","-","-","-","-","-","-","-","-"
"45","2006","9.2","14.3","3.8","548.43","11.8","161","64","23","57","0","0"
"46","2007","9.8","14.5","4.7","695.91","12.9","191","48","26","48","0","2"
"47","2008","9.8","14.4","4.6","696.02","11.9","190","41","31","57","0","2"
"48","2009","9.5","14.2","4.4","710.45","11.5","174","69","31","65","0","4"
"49","2010","8.0","12.6","3.3","895.85","11.2","164","79","22","64","0","1"
"50","2011","9.2","14.2","3.8","600.65","12.4","161","47","32","75","0","0"
"51","2012","9.3","14.2","3.9","596.64","12.3","184","63","27","44","0","2"
"52","2013","9.0","13.2","4.3","581.64","12.8","182","78","17","59","0","1"
"53","2014","10.3","15.0","5.4","734.10","11.8","179","21","39","76","0","3"
"54","2015","10.4","15.1","5.0","416.24","13.1","170","40","27","40","0","5"
"55","2016","9.9","14.4","4.9","644.10","12.4","187","49","31","55","0","1"
"56","2017","9.5","14.0","4.6","1279.44","13.5","198","49","26","49","0","2"
"57","2018","10.7","15.5","5.5","516.12","12.3","167","51","36","34","0","2"
"58","2019","-","-","-","-","-","-","-","-","-","-","-"
