"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1966","-","-","-","-","-","-","-","-","-","-","-"
"2","1967","-","-","-","-","-","-","-","-","-","-","-"
"3","1973","-","-","-","-","-","-","-","-","-","-","-"
"4","1974","-","-","-","-","-","-","-","-","-","-","-"
"5","1975","-","-","-","-","-","-","-","-","-","-","-"
"6","1976","-","-","-","-","-","-","-","-","-","-","-"
"7","1977","-","-","-","-","-","-","-","-","-","-","-"
"8","1978","-","-","-","-","-","-","-","-","-","-","-"
"9","1979","-","-","-","-","-","-","-","-","-","-","-"
"10","1980","-","-","-","-","-","-","-","-","-","-","-"
"11","1981","-","-","-","-","-","-","-","-","-","-","-"
"12","1982","-","-","-","-","-","-","-","-","-","-","-"
"13","1983","-","-","-","-","-","-","-","-","-","-","-"
"14","1984","-","-","-","-","-","-","-","-","-","-","-"
"15","1985","-","-","-","-","-","-","-","-","-","-","-"
"16","1986","-","-","-","-","-","-","-","-","-","-","-"
"17","1987","-","-","-","-","-","-","-","-","-","-","-"
"18","1988","-","-","-","-","-","-","-","-","-","-","-"
"19","1989","-","-","-","-","-","-","-","-","-","-","-"
"20","1990","-","-","-","-","-","-","-","-","-","-","-"
"21","1991","-","-","-","-","-","-","-","-","-","-","-"
"22","1992","-","-","-","-","-","-","-","-","-","-","-"
"23","1993","-","-","-","-","-","-","-","-","-","-","-"
"24","1994","12.0","18.7","5.9","548.68","4.7","73","16","22","39","0","0"
"25","1995","10.3","16.9","4.4","668.10","4.3","79","29","24","34","0","2"
"26","1997","10.1","16.1","3.8","634.47","4.4","65","17","14","38","0","1"
"27","1998","-","-","-","-","-","-","-","-","-","-","-"
"28","1999","-","-","-","-","-","-","-","-","-","-","-"
"29","2000","-","-","-","-","-","-","-","-","-","-","-"
"30","2001","-","-","-","-","-","-","-","-","-","-","-"
"31","2002","-","-","-","-","-","-","-","-","-","-","-"
"32","2003","11.1","18.4","3.5","804.92","3.4","76","18","29","32","0","0"
"33","2004","10.9","18.2","4.3","604.28","3.9","89","13","21","40","0","1"
"34","2005","-","-","-","-","-","-","-","-","-","-","-"
"35","2006","10.6","17.9","4.4","918.21","3.6","87","16","24","37","0","0"
"36","2007","11.9","19.3","5.5","526.54","3.9","81","11","16","25","0","0"
"37","2008","11.6","19.1","5.3","846.80","3.8","85","14","25","44","0","0"
"38","2009","11.4","18.4","5.6","876.83","3.2","105","22","25","44","0","0"
"39","2010","11.7","18.8","5.8","686.77","3.6","108","28","17","35","0","0"
"40","2011","10.8","18.2","4.4","335.52","3.4","62","18","23","41","0","0"
"41","2012","11.5","18.9","4.8","531.61","3.5","61","34","18","46","0","0"
"42","2013","-","-","-","-","-","-","-","-","-","-","-"
