"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1980","-","-","-","-","-","-","-","-","-","-","-"
"2","1981","-","-","-","-","-","-","-","-","-","-","-"
"3","1982","-","-","-","-","-","-","-","-","-","-","-"
"4","1983","-","-","-","-","-","-","-","-","-","-","-"
"5","1984","-","-","-","-","-","-","-","-","-","-","-"
"6","1985","-","-","-","-","-","-","-","-","-","-","-"
"7","1986","-","-","-","-","-","-","-","-","-","-","-"
"8","1987","-","-","-","-","-","-","-","-","-","-","-"
"9","1988","-","-","-","-","-","-","-","-","-","-","-"
"10","1994","-","-","-","-","-","-","-","-","-","-","-"
"11","1995","23.4","25.1","21.6","531.22","22.6","0","0","0","0","0","0"
"12","1996","-","-","-","-","-","-","-","-","-","-","-"
"13","1997","-","-","-","-","-","-","-","-","-","-","-"
"14","1998","24.2","26.0","22.5","490.79","22.7","0","0","0","0","0","0"
"15","1999","22.3","23.6","20.9","119.64","-","0","0","0","0","0","0"
"16","2000","16.7","17.8","15.5","325.15","29.5","0","0","0","0","0","0"
"17","2001","-","-","-","-","-","-","-","-","-","-","-"
"18","2002","-","-","-","-","-","-","-","-","-","-","-"
"19","2004","-","-","-","-","-","-","-","-","-","-","-"
"20","2005","-","-","-","-","-","-","-","-","-","-","-"
"21","2006","23.3","24.6","22.0","0.00","24.8","0","0","0","0","0","0"
"22","2007","24.0","25.4","22.5","0.00","-","0","0","0","0","0","0"
"23","2008","-","-","-","-","-","-","-","-","-","-","-"
"24","2009","-","-","-","-","-","-","-","-","-","-","-"
"25","2010","24.1","25.5","22.8","0.00","23.2","0","0","0","0","0","0"
"26","2011","-","-","-","-","-","-","-","-","-","-","-"
"27","2012","-","-","-","-","-","-","-","-","-","-","-"
