"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2004","-","-","-","-","-","-","-","-","-","-","-"
"2","2005","-","-","-","-","-","-","-","-","-","-","-"
"3","2006","-","-","-","-","-","133","37","25","8","0","2"
"4","2007","8.8","-","-","-","10.9","140","40","31","22","0","2"
"5","2008","8.2","10.8","4.2","-","10.0","143","41","25","24","0","1"
"6","2009","8.5","11.3","4.0","-","9.2","132","56","23","19","0","2"
"7","2010","7.1","9.8","2.9","-","9.3","150","80","13","27","0","0"
"8","2011","7.8","12.9","2.8","-","7.0","182","51","26","68","0","2"
"9","2012","7.0","11.4","2.4","-","8.3","202","96","15","46","0","2"
"10","2013","6.4","10.6","2.1","-","7.5","188","106","19","50","0","0"
"11","2014","7.9","12.4","3.5","-","7.0","210","76","24","46","0","0"
"12","2015","7.8","12.6","2.9","-","7.6","161","59","17","38","0","1"
"13","2016","7.2","11.8","2.4","-","7.6","189","80","22","45","0","0"
"14","2017","7.1","11.9","2.2","-","7.4","177","84","20","45","0","0"
"15","2018","8.3","12.9","-","-","7.4","166","93","34","49","0","1"
"16","2019","-","-","-","-","-","-","-","-","-","-","-"
