"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1963","-","-","-","-","-","-","-","-","-","-","-"
"2","1964","-","-","-","-","-","-","-","-","-","-","-"
"3","1965","-","-","-","-","-","-","-","-","-","-","-"
"4","1966","-","-","-","-","-","-","-","-","-","-","-"
"5","1967","-","-","-","-","-","-","-","-","-","-","-"
"6","1968","-","-","-","-","-","-","-","-","-","-","-"
"7","1969","-","-","-","-","-","-","-","-","-","-","-"
"8","1973","-","-","-","-","-","-","-","-","-","-","-"
"9","1974","-","-","-","-","-","-","-","-","-","-","-"
"10","1975","-","-","-","-","-","-","-","-","-","-","-"
"11","1976","10.9","19.8","3.6","-","-","92","0","1","0","0","2"
"12","1977","11.1","20.1","3.8","459.97","2.1","100","2","3","0","0","2"
"13","1978","11.1","20.3","3.7","514.36","2.6","108","1","0","0","0","0"
"14","1979","11.4","19.9","3.7","618.74","2.5","105","2","1","0","0","0"
"15","1980","11.2","20.4","3.4","608.57","2.8","98","1","0","0","0","0"
"16","1981","-","-","-","-","-","-","-","-","-","-","-"
"17","1982","11.3","19.9","4.2","999.25","2.4","122","2","1","0","0","1"
"18","1983","12.8","21.8","5.0","601.22","2.0","65","2","0","0","0","0"
"19","1984","11.6","19.1","4.8","645.41","2.1","94","2","0","0","0","0"
"20","1985","-","-","-","-","-","-","-","-","-","-","-"
"21","1986","-","-","-","-","-","-","-","-","-","-","-"
"22","1987","12.4","20.1","4.9","465.42","1.5","81","0","1","1","0","1"
"23","1988","12.3","20.4","4.7","552.47","3.1","89","0","2","3","0","1"
"24","1989","11.7","19.8","4.5","621.09","4.3","103","1","12","2","0","11"
"25","1990","-","-","-","-","-","-","-","-","-","-","-"
"26","1991","12.0","20.5","4.7","744.50","6.0","98","0","15","1","1","1"
"27","1992","12.4","20.6","5.0","628.95","5.0","108","0","25","0","1","1"
"28","1993","11.9","20.4","4.9","766.31","5.0","145","0","26","0","2","1"
"29","1994","12.4","21.5","5.3","1125.48","4.8","145","1","17","1","0","1"
"30","1995","13.0","22.3","5.8","654.11","4.6","101","0","17","0","0","1"
"31","1996","12.2","21.1","5.6","656.39","5.1","134","0","18","0","0","0"
"32","1997","12.3","21.0","5.7","944.01","5.3","143","0","16","0","0","1"
"33","1998","13.3","21.9","6.6","495.83","4.9","98","1","8","0","0","0"
"34","1999","12.2","20.5","5.7","-","5.5","109","0","15","0","0","1"
"35","2000","12.3","20.4","5.7","-","5.5","129","2","20","0","0","2"
"36","2001","12.1","20.5","5.9","-","6.7","154","0","16","0","0","2"
"37","2002","-","-","-","-","-","-","-","-","-","-","-"
"38","2003","12.0","20.9","5.3","600.19","5.7","154","0","44","5","0","2"
"39","2004","11.9","20.5","5.4","586.53","5.8","162","3","20","0","0","2"
"40","2005","-","-","-","-","-","-","-","-","-","-","-"
"41","2006","12.0","20.8","5.4","-","-","157","0","35","1","0","3"
"42","2007","12.1","20.8","5.5","-","-","134","0","25","0","0","6"
"43","2008","11.9","20.8","5.3","-","-","136","0","18","0","0","2"
"44","2009","12.2","21.1","5.5","-","6.0","132","0","23","0","0","1"
"45","2010","12.7","21.2","6.3","-","5.0","154","1","30","0","0","3"
"46","2011","12.2","20.5","6.2","-","5.3","140","0","25","1","0","2"
"47","2012","12.1","20.8","5.6","-","6.8","169","0","23","0","0","2"
"48","2013","12.0","20.6","5.6","-","6.8","177","2","31","1","0","1"
"49","2014","12.1","21.3","5.5","-","5.8","163","2","39","0","0","1"
"50","2015","12.3","21.5","5.6","-","6.0","159","0","39","0","0","2"
"51","2016","12.7","22.2","5.5","-","6.3","161","0","38","0","0","0"
"52","2017","12.3","21.3","5.8","-","6.2","171","2","39","0","0","4"
"53","2018","11.9","20.5","5.2","-","-","168","1","36","0","0","6"
"54","2019","-","-","-","-","-","-","-","-","-","-","-"
