"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1952","-","-","-","-","-","-","-","-","-","-","-"
"2","1953","-","-","-","-","-","-","-","-","-","-","-"
"3","1954","-","-","-","-","-","-","-","-","-","-","-"
"4","1956","-","-","-","-","-","-","-","-","-","-","-"
"5","1957","-","-","-","-","-","-","-","-","-","-","-"
"6","1958","-","-","-","-","-","-","-","-","-","-","-"
"7","1959","-","-","-","-","-","-","-","-","-","-","-"
"8","1960","4.2","7.3","1.1","-","12.8","106","69","3","54","0","0"
"9","1961","6.3","9.0","3.5","-","14.9","86","63","3","51","0","0"
"10","1962","4.1","7.2","1.2","-","16.0","131","62","2","29","0","0"
"11","1963","4.1","7.2","0.7","-","15.9","88","62","15","28","0","1"
"12","1973","5.2","7.8","2.5","497.64","16.1","106","59","9","35","0","1"
"13","1974","6.3","8.7","3.8","793.19","17.5","144","54","11","49","0","1"
"14","1975","6.7","9.2","4.2","493.53","17.7","114","51","7","30","0","3"
"15","1976","3.5","6.5","0.5","498.40","15.9","111","105","6","34","0","0"
"16","1977","4.1","6.7","1.5","756.89","16.1","160","88","10","58","0","1"
"17","1978","3.3","6.1","0.4","511.48","18.1","107","76","11","30","0","1"
"18","1979","4.1","6.8","1.4","619.49","18.7","143","82","7","45","0","1"
"19","1980","-","-","-","-","-","-","-","-","-","-","-"
"20","1981","4.7","7.1","2.3","831.12","20.8","133","110","10","47","0","1"
"21","1982","5.0","7.6","2.4","497.13","22.3","103","51","7","50","0","0"
"22","1983","5.6","8.3","3.0","715.54","19.2","151","75","3","38","0","0"
"23","1984","5.4","8.0","2.9","618.19","17.9","126","86","5","39","0","1"
"24","1985","2.9","5.7","0.2","657.59","19.7","119","96","9","40","0","1"
"25","1986","4.3","6.9","1.5","588.24","21.5","123","65","13","38","0","1"
"26","1987","2.3","4.9","-0.4","766.87","-","106","78","8","64","0","0"
"27","1988","-","-","-","-","-","-","-","-","-","-","-"
"28","1989","6.7","8.9","4.4","751.03","25.8","118","51","11","66","0","1"
"29","1990","6.1","8.5","3.6","542.34","20.0","133","68","9","41","0","0"
"30","1991","5.8","8.2","3.2","650.94","17.0","114","59","4","48","0","1"
"31","1992","5.8","8.5","3.3","549.46","18.4","95","62","1","24","0","0"
"32","1993","5.0","7.3","2.7","366.30","19.8","101","65","5","12","0","0"
"33","1994","4.7","7.1","2.3","-","19.6","121","67","6","35","0","1"
"34","1995","5.8","8.4","3.6","442.78","20.6","126","93","8","38","0","0"
"35","1996","4.1","7.0","1.5","512.12","19.6","111","67","8","43","0","0"
"36","1997","5.7","8.5","3.0","765.66","19.1","92","88","4","42","0","0"
"37","1998","4.8","7.6","2.1","592.34","18.7","107","80","7","38","0","0"
"38","1999","5.6","8.6","2.9","519.11","10.7","105","95","3","37","0","1"
"39","2000","6.7","9.2","4.2","-","10.9","103","43","7","24","0","0"
"40","2001","5.6","8.6","3.1","-","15.2","107","87","6","38","0","0"
"41","2002","-","-","-","-","-","-","-","-","-","-","-"
"42","2003","4.8","8.1","1.2","508.51","16.9","81","51","4","41","0","0"
"43","2004","5.6","8.8","2.9","648.42","17.6","100","66","4","21","0","1"
"44","2005","-","-","-","-","-","-","-","-","-","-","-"
"45","2006","5.7","8.9","2.9","230.65","17.8","49","51","3","37","0","0"
"46","2007","6.4","9.0","4.0","0.00","18.7","0","0","0","0","0","0"
"47","2008","6.8","9.2","4.7","0.00","20.1","0","0","0","0","0","0"
"48","2009","5.8","8.4","3.4","0.00","18.3","0","0","0","0","0","0"
"49","2010","4.4","7.3","1.6","0.00","17.9","0","0","0","0","0","0"
"50","2011","6.4","9.1","3.8","0.00","18.7","0","0","0","0","0","0"
"51","2012","5.3","7.9","2.9","0.00","19.1","0","0","0","0","0","0"
"52","2013","6.2","9.0","3.4","0.00","18.2","0","0","0","0","0","0"
"53","2014","6.7","9.2","4.3","0.00","17.6","0","0","0","0","0","0"
"54","2015","7.0","9.4","4.8","-","19.2","45","7","0","2","0","0"
"55","2016","6.0","8.6","3.6","-","18.0","175","97","0","35","0","0"
"56","2017","5.9","8.4","3.6","-","18.1","221","92","0","35","0","0"
"57","2018","6.7","9.5","3.9","-","17.7","152","93","0","32","0","0"
"58","2019","-","-","-","-","-","-","-","-","-","-","-"
