"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1998","-","-","-","-","-","-","-","-","-","-","-"
"2","1999","-","-","-","-","-","-","-","-","-","-","-"
"3","2000","-","-","-","-","-","-","-","-","-","-","-"
"4","2001","-","-","-","-","-","-","-","-","-","-","-"
"5","2013","-","-","-","-","-","-","-","-","-","-","-"
"6","2014","22.3","27.0","18.6","454.31","10.4","0","0","0","0","0","0"
"7","2015","-","-","-","-","-","-","-","-","-","-","-"
"8","2016","-","-","-","-","-","-","-","-","-","-","-"
"9","2017","-","-","-","-","-","-","-","-","-","-","-"
"10","2018","-","-","-","-","-","-","-","-","-","-","-"
