"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1943","-","-","-","-","-","-","-","-","-","-","-"
"2","1944","21.3","28.1","15.3","-","13.9","27","0","3","24","0","0"
"3","1945","-","-","-","-","-","-","-","-","-","-","-"
"4","1987","-","-","-","-","-","-","-","-","-","-","-"
"5","1988","21.5","28.2","15.6","146.82","9.1","20","0","1","14","1","0"
"6","1989","-","-","-","-","-","-","-","-","-","-","-"
"7","1990","-","-","-","-","-","-","-","-","-","-","-"
"8","1991","21.2","27.9","15.7","27.14","9.1","16","0","1","13","0","0"
"9","1992","21.1","27.1","15.5","31.52","9.4","20","0","0","14","0","0"
"10","1993","21.4","28.0","15.7","102.36","7.4","9","0","1","20","0","0"
"11","1994","-","-","-","-","-","-","-","-","-","-","-"
"12","1995","-","-","-","-","-","-","-","-","-","-","-"
"13","1996","21.9","28.5","16.1","34.57","7.9","11","1","0","23","0","0"
"14","1997","-","-","-","-","-","7","0","0","10","0","0"
"15","1998","22.2","29.0","16.4","14.74","8.4","11","0","1","8","0","0"
"16","1999","-","-","-","-","-","3","0","0","18","0","0"
"17","2000","-","-","-","-","-","-","-","-","-","-","-"
"18","2001","21.9","29.2","15.8","13.47","12.8","0","0","0","28","0","0"
"19","2002","-","-","-","-","-","-","-","-","-","-","-"
"20","2003","21.5","28.6","15.5","15.76","14.1","5","0","1","34","0","1"
"21","2004","21.3","28.4","15.4","18.81","13.8","8","0","0","24","0","0"
"22","2005","-","-","-","-","-","-","-","-","-","-","-"
"23","2006","21.3","28.3","15.3","35.31","13.4","4","0","0","22","0","0"
"24","2007","-","-","-","-","-","-","-","-","-","-","-"
"25","2008","21.9","28.9","16.1","25.91","13.9","4","0","1","16","0","0"
"26","2009","21.9","28.9","15.9","3.05","14.3","3","0","0","13","0","0"
"27","2010","22.9","30.1","16.9","5.32","13.5","2","0","0","13","0","0"
"28","2011","21.4","27.8","15.6","31.01","11.9","5","0","0","15","0","0"
"29","2012","21.9","28.5","16.0","16.26","12.4","1","0","0","11","0","0"
"30","2013","-","-","-","-","-","-","-","-","-","-","-"
"31","2016","-","-","-","-","-","-","-","-","-","-","-"
"32","2017","-","-","-","-","-","-","-","-","-","-","-"
"33","2018","-","-","-","-","-","-","-","-","-","-","-"
"34","2019","-","-","-","-","-","-","-","-","-","-","-"
