"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1991","-","-","-","-","-","-","-","-","-","-","-"
"2","1992","18.2","20.5","15.6","-","21.6","40","0","6","2","0","1"
"3","1993","-","-","-","-","-","-","-","-","-","-","-"
"4","1994","19.8","21.6","17.2","-","21.2","41","0","6","0","0","0"
"5","1995","-","-","-","-","-","-","-","-","-","-","-"
"6","1996","18.3","20.5","15.9","-","23.9","65","0","9","1","0","0"
"7","1997","17.9","20.2","15.4","0.00","23.7","65","0","22","1","0","0"
"8","1998","18.8","21.4","16.1","0.00","22.0","66","0","19","1","0","0"
"9","1999","19.7","22.0","17.0","-","20.5","44","0","13","0","0","0"
"10","2000","18.8","20.9","16.2","-","19.0","37","0","8","1","0","0"
"11","2001","19.4","21.7","16.7","-","21.5","46","0","11","0","0","0"
"12","2002","-","-","-","-","-","59","0","15","0","0","0"
"13","2003","18.5","21.1","15.6","-","21.0","66","3","12","1","0","0"
"14","2004","18.6","21.2","15.6","-","21.2","48","2","6","1","0","0"
"15","2005","-","-","-","-","-","-","-","-","-","-","-"
"16","2006","18.2","20.9","15.1","-","19.6","49","0","8","1","0","0"
"17","2007","19.2","21.7","16.3","-","18.6","43","0","8","0","0","0"
"18","2008","19.1","21.4","16.4","-","18.9","41","2","4","1","0","0"
"19","2009","19.3","21.5","16.5","-","-","62","0","14","0","0","1"
"20","2010","20.5","22.9","17.7","-","-","37","0","9","0","0","1"
"21","2011","18.8","21.0","16.2","-","20.7","46","1","8","0","0","0"
"22","2012","19.8","22.2","16.9","-","20.4","64","0","11","1","0","1"
"23","2013","19.5","22.4","16.5","-","21.1","201","1","6","0","0","0"
"24","2014","19.8","22.6","16.8","-","19.2","169","0","11","0","0","0"
"25","2015","19.2","22.1","16.2","-","19.5","207","4","14","0","0","0"
"26","2016","19.6","22.6","16.5","-","20.3","227","1","7","0","0","0"
"27","2017","19.2","22.3","16.0","-","18.5","238","1","8","0","0","0"
"28","2018","19.1","21.7","16.3","-","-","148","0","8","0","0","0"
"29","2019","-","-","-","-","-","-","-","-","-","-","-"
