"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1966","-","-","-","-","-","-","-","-","-","-","-"
"2","1967","28.1","33.1","22.6","-","7.4","156","0","51","62","0","0"
"3","1968","28.7","34.5","22.6","-","8.2","85","0","64","97","0","0"
"4","1969","27.8","34.9","23.1","-","6.7","149","0","98","166","0","0"
"5","1970","27.4","33.8","23.0","-","6.1","175","0","99","120","0","0"
"6","1971","-","-","-","-","-","-","-","-","-","-","-"
