"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1989","-","-","-","-","-","-","-","-","-","-","-"
"2","1990","-","-","-","-","-","-","-","-","-","-","-"
"3","1991","-","-","-","-","-","-","-","-","-","-","-"
"4","1992","-","-","-","-","-","-","-","-","-","-","-"
"5","1993","-","-","-","-","-","-","-","-","-","-","-"
"6","1994","-","-","-","-","-","-","-","-","-","-","-"
"7","1995","-","-","-","-","-","-","-","-","-","-","-"
"8","1996","-","-","-","-","-","-","-","-","-","-","-"
"9","1997","-","-","-","-","-","-","-","-","-","-","-"
"10","1998","9.9","12.0","7.9","957.41","26.6","111","3","0","1","0","3"
"11","1999","9.8","11.9","7.7","1134.46","27.7","113","9","0","5","0","3"
"12","2000","-","-","-","-","-","-","-","-","-","-","-"
"13","2001","9.6","11.7","7.3","-","25.5","118","7","0","2","0","1"
"14","2002","-","-","-","-","-","-","-","-","-","-","-"
"15","2003","10.2","12.5","7.9","940.41","27.4","113","1","0","3","0","0"
"16","2004","10.1","12.2","7.8","1220.56","27.3","134","2","0","1","0","0"
"17","2005","-","-","-","-","-","-","-","-","-","-","-"
"18","2006","10.3","12.4","8.2","1150.03","26.2","120","5","0","0","0","1"
"19","2007","-","-","-","-","-","-","-","-","-","-","-"
