"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1994","-","-","-","-","-","-","-","-","-","-","-"
"2","1995","-","-","-","-","-","-","-","-","-","-","-"
"3","1996","16.0","17.6","14.8","1212.45","29.0","0","0","0","0","0","0"
"4","1997","15.5","17.2","14.3","953.31","26.8","0","0","0","0","0","0"
"5","1998","16.8","18.5","15.6","672.43","26.5","0","0","0","0","0","0"
"6","1999","16.6","18.2","15.5","171.20","26.0","0","0","0","0","0","0"
"7","2000","16.2","17.8","15.0","645.46","28.1","0","0","0","0","0","0"
"8","2001","16.4","17.9","15.3","1112.56","28.1","0","0","0","0","0","0"
"9","2002","-","-","-","-","-","-","-","-","-","-","-"
"10","2003","16.0","17.6","14.9","1114.61","27.3","0","0","0","0","0","0"
"11","2004","15.3","17.0","14.1","902.21","26.7","0","0","0","0","0","0"
"12","2005","-","-","-","-","-","-","-","-","-","-","-"
"13","2006","15.9","18.2","14.0","643.16","25.2","0","0","0","0","0","0"
"14","2007","-","-","-","-","-","-","-","-","-","-","-"
"15","2008","-","-","-","-","-","-","-","-","-","-","-"
"16","2009","16.1","18.4","14.2","594.64","27.3","0","0","0","0","0","0"
"17","2010","-","-","-","-","-","-","-","-","-","-","-"
"18","2011","16.5","18.8","14.6","739.56","27.5","0","0","0","0","0","0"
"19","2012","16.0","18.1","14.2","382.02","-","0","0","0","0","0","0"
"20","2013","16.5","19.0","14.6","356.14","-","0","0","0","0","0","0"
"21","2014","16.2","18.6","14.3","625.32","25.1","0","0","0","0","0","0"
"22","2015","-","-","-","-","-","-","-","-","-","-","-"
"23","2016","-","-","-","-","-","0","0","0","0","0","0"
"24","2017","16.7","19.0","14.7","576.05","23.8","0","0","0","0","0","0"
"25","2018","-","-","-","-","-","-","-","-","-","-","-"
"26","2019","-","-","-","-","-","-","-","-","-","-","-"
