"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1954","-","-","-","-","-","-","-","-","-","-","-"
"2","1955","-","-","-","-","-","-","-","-","-","-","-"
"3","1973","24.5","29.7","20.3","-","4.7","113","2","67","296","0","0"
"4","1974","24.5","29.5","20.5","-","4.7","134","1","77","297","0","3"
"5","1975","24.3","28.8","20.5","-","7.3","156","2","90","271","0","5"
"6","1976","23.8","28.6","19.7","-","7.5","98","0","43","305","1","2"
"7","1977","24.4","29.1","20.3","-","7.0","120","1","62","281","0","0"
"8","1978","24.5","29.3","20.4","-","5.4","130","1","69","302","0","0"
"9","1979","24.4","29.3","20.2","-","5.7","114","0","50","170","0","0"
"10","1980","-","-","-","-","-","-","-","-","-","-","-"
"11","1981","-","-","-","-","-","-","-","-","-","-","-"
"12","1982","24.1","29.1","20.0","552.17","4.8","108","1","58","13","0","3"
"13","1983","-","-","-","-","-","-","-","-","-","-","-"
"14","1984","-","-","-","-","-","-","-","-","-","-","-"
"15","1985","-","-","-","-","-","-","-","-","-","-","-"
"16","1986","24.5","29.4","20.3","758.20","5.0","109","0","49","17","1","3"
"17","1987","25.0","30.2","20.5","1035.06","5.2","94","1","53","26","2","0"
"18","1988","-","-","-","-","-","-","-","-","-","-","-"
"19","1989","-","-","-","-","-","-","-","-","-","-","-"
"20","1990","-","-","-","-","-","-","-","-","-","-","-"
"21","1991","25.0","30.0","20.8","720.35","5.4","106","1","64","33","0","1"
"22","1992","-","-","-","-","-","-","-","-","-","-","-"
"23","1993","25.1","30.1","20.7","515.35","5.7","89","0","68","29","1","0"
"24","1994","-","-","-","-","-","-","-","-","-","-","-"
"25","1995","-","-","-","-","-","103","1","47","2","0","0"
"26","1996","-","-","-","-","-","-","-","-","-","-","-"
"27","1997","-","-","-","-","-","-","-","-","-","-","-"
"28","1998","-","-","-","-","-","-","-","-","-","-","-"
"29","1999","-","-","-","-","-","-","-","-","-","-","-"
"30","2000","-","-","-","-","-","-","-","-","-","-","-"
