"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2001","-","-","-","-","-","-","-","-","-","-","-"
"2","2002","-","-","-","-","-","-","-","-","-","-","-"
"3","2003","-","-","-","-","-","-","-","-","-","-","-"
"4","2004","-","-","-","-","-","-","-","-","-","-","-"
"5","2005","-","-","-","-","-","-","-","-","-","-","-"
"6","2006","-","-","-","-","-","-","-","-","-","-","-"
"7","2007","-","-","-","-","-","-","-","-","-","-","-"
"8","2008","-","-","-","-","-","-","-","-","-","-","-"
"9","2009","-","-","-","-","-","-","-","-","-","-","-"
"10","2010","12.5","17.5","6.8","1804.67","4.4","94","38","18","44","0","7"
"11","2011","13.1","18.4","6.4","887.97","3.7","65","20","16","44","0","3"
"12","2012","13.8","19.3","6.9","1310.59","3.9","77","23","14","24","0","6"
"13","2013","13.1","18.3","6.9","1493.78","6.2","95","31","13","41","0","0"
"14","2014","14.1","18.8","8.6","1785.66","-","139","6","21","39","0","0"
"15","2015","-","-","-","-","-","-","-","-","-","-","-"
"16","2016","13.8","18.2","7.8","-","-","118","15","18","37","0","0"
"17","2017","14.3","18.2","7.0","1874.52","7.2","90","22","10","30","0","0"
"18","2018","-","-","-","-","-","-","-","-","-","-","-"
"19","2019","-","-","-","-","-","-","-","-","-","-","-"
