"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1956","-","-","-","-","-","-","-","-","-","-","-"
"2","1957","20.2","24.6","15.6","406.67","13.5","53","0","5","10","0","0"
"3","1958","-","-","-","-","-","-","-","-","-","-","-"
"4","1959","-","-","-","-","-","-","-","-","-","-","-"
"5","1960","20.4","26.0","15.1","148.34","15.1","28","1","2","9","0","1"
"6","1961","-","-","-","-","-","-","-","-","-","-","-"
"7","1962","20.6","25.5","15.7","326.91","15.7","42","0","4","15","0","0"
"8","1963","21.2","25.6","16.4","151.91","12.9","31","0","2","7","0","0"
"9","1973","-","-","-","-","-","-","-","-","-","-","-"
"10","1974","-","-","-","-","-","-","-","-","-","-","-"
"11","1975","-","-","-","-","-","-","-","-","-","-","-"
"12","1976","-","-","-","-","-","-","-","-","-","-","-"
"13","1977","-","-","-","-","-","-","-","-","-","-","-"
"14","1978","-","-","-","-","-","-","-","-","-","-","-"
"15","1979","-","-","-","-","-","-","-","-","-","-","-"
"16","1980","-","-","-","-","-","-","-","-","-","-","-"
"17","1981","-","-","-","-","-","-","-","-","-","-","-"
"18","1982","20.3","24.4","16.4","117.87","17.2","44","0","4","5","0","0"
"19","1983","-","-","-","-","-","47","1","9","7","0","0"
"20","1984","-","-","-","-","-","-","-","-","-","-","-"
"21","1985","-","-","-","-","-","-","-","-","-","-","-"
"22","1986","-","-","-","-","-","-","-","-","-","-","-"
"23","1987","-","-","-","-","-","-","-","-","-","-","-"
"24","1988","-","-","-","-","-","-","-","-","-","-","-"
"25","1989","-","-","-","-","-","-","-","-","-","-","-"
"26","1990","-","-","-","-","-","-","-","-","-","-","-"
"27","1991","20.5","25.0","16.0","363.69","21.6","56","1","13","2","0","0"
"28","1992","20.4","25.0","16.1","115.08","17.4","39","0","2","5","0","0"
"29","1993","20.6","25.0","17.0","229.62","16.9","34","0","6","5","0","0"
"30","1994","-","-","-","-","-","-","-","-","-","-","-"
"31","1995","-","-","-","-","-","-","-","-","-","-","-"
"32","1996","20.9","25.5","16.3","146.60","15.2","30","2","3","1","0","0"
"33","1997","20.6","25.1","16.1","218.74","14.1","38","0","3","3","0","2"
"34","1998","-","-","-","-","-","-","-","-","-","-","-"
"35","1999","-","-","-","-","-","-","-","-","-","-","-"
"36","2000","-","-","-","-","-","-","-","-","-","-","-"
"37","2001","-","-","-","-","-","-","-","-","-","-","-"
"38","2002","-","-","-","-","-","-","-","-","-","-","-"
"39","2003","-","-","-","-","-","-","-","-","-","-","-"
"40","2004","-","-","-","-","-","-","-","-","-","-","-"
"41","2005","-","-","-","-","-","-","-","-","-","-","-"
"42","2006","-","-","-","-","-","-","-","-","-","-","-"
"43","2007","21.4","25.9","17.1","105.92","12.4","44","0","3","2","0","0"
"44","2008","21.6","26.2","17.3","187.98","15.3","44","0","8","1","0","1"
"45","2009","21.5","26.2","17.1","210.58","17.0","32","0","6","2","0","1"
"46","2010","22.5","27.6","17.9","69.36","14.8","33","0","3","3","0","0"
"47","2011","-","-","-","-","-","-","-","-","-","-","-"
"48","2012","-","-","-","-","-","-","-","-","-","-","-"
"49","2013","-","-","-","-","-","-","-","-","-","-","-"
"50","2014","-","-","-","-","-","-","-","-","-","-","-"
"51","2015","-","-","-","-","-","-","-","-","-","-","-"
"52","2018","-","-","-","-","-","-","-","-","-","-","-"
"53","2019","-","-","-","-","-","-","-","-","-","-","-"
