"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1996","13.0","17.8","8.4","1087.14","8.5","139","1","40","6","0","0"
"2","1997","13.7","18.7","8.8","819.99","10.5","115","1","35","17","0","0"
"3","1998","13.7","18.8","8.7","898.90","10.3","103","1","42","8","0","0"
"4","1999","13.9","18.9","9.2","809.17","10.1","111","2","32","20","0","0"
"5","2000","14.3","19.5","9.3","1230.49","9.8","118","0","48","12","0","0"
"6","2001","14.3","19.1","9.4","-","10.7","127","1","38","5","0","0"
"7","2002","-","-","-","-","-","-","-","-","-","-","-"
"8","2003","14.2","19.6","8.8","758.46","10.4","87","3","28","1","0","0"
"9","2004","13.4","18.4","8.6","837.37","9.6","122","5","37","10","0","0"
"10","2005","-","-","-","-","-","-","-","-","-","-","-"
"11","2006","14.1","19.4","8.6","960.60","10.0","110","3","33","17","0","1"
"12","2007","14.6","20.1","8.8","708.11","10.7","126","4","46","18","0","1"
"13","2008","14.4","19.4","9.0","980.93","10.1","167","12","36","13","0","0"
"14","2009","14.5","19.6","9.2","906.81","10.5","152","5","32","7","0","2"
"15","2010","13.4","18.2","8.6","1303.83","9.8","160","16","39","15","0","0"
"16","2011","14.3","19.8","8.8","612.62","11.0","105","0","21","21","0","0"
"17","2012","14.4","19.6","8.9","676.86","10.8","115","5","35","11","0","2"
"18","2013","14.4","19.2","9.4","1038.86","10.9","170","8","47","14","0","2"
"19","2014","15.2","19.8","10.5","1446.01","9.1","193","1","56","8","0","1"
"20","2015","14.7","19.9","9.4","593.86","9.8","108","1","26","18","0","0"
"21","2016","14.6","19.7","9.3","-","9.1","148","0","49","23","1","0"
"22","2017","14.3","19.7","8.9","1147.61","10.6","129","1","41","14","0","0"
"23","2018","15.3","20.4","10.3","802.07","9.6","157","3","48","15","0","0"
"24","2019","-","-","-","-","-","-","-","-","-","-","-"
