"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1942","-","-","-","-","-","-","-","-","-","-","-"
"2","1943","23.5","25.5","22.2","-","11.5","150","0","10","7","0","0"
"3","1944","23.2","25.1","22.0","-","12.2","131","0","2","8","0","0"
"4","1945","23.4","25.5","22.0","-","12.2","96","0","0","7","0","0"
"5","1946","-","-","-","-","-","-","-","-","-","-","-"
"6","1973","-","-","-","-","-","-","-","-","-","-","-"
"7","1974","-","-","-","-","-","-","-","-","-","-","-"
"8","1975","-","-","-","-","-","-","-","-","-","-","-"
"9","1976","24.8","27.3","22.6","-","13.5","63","2","4","0","0","1"
"10","1977","-","-","-","-","-","-","-","-","-","-","-"
