"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1943","-","-","-","-","-","-","-","-","-","-","-"
"2","1944","15.8","20.3","11.1","-","16.3","151","2","27","24","0","0"
"3","1945","-","-","-","-","-","-","-","-","-","-","-"
"4","1965","-","-","-","-","-","-","-","-","-","-","-"
"5","1966","-","-","-","-","-","-","-","-","-","-","-"
"6","1967","16.0","19.9","12.0","-","11.6","66","4","19","7","0","1"
"7","1968","15.9","19.9","12.2","-","12.0","84","4","22","5","0","0"
"8","1969","15.7","19.6","11.8","763.10","11.0","94","1","28","4","0","2"
"9","1970","16.0","19.9","12.0","343.93","12.4","76","0","12","5","0","2"
"10","1971","-","-","-","-","-","-","-","-","-","-","-"
"11","1973","15.7","19.5","11.9","819.89","9.6","111","7","31","11","0","3"
"12","1974","15.9","20.2","11.5","556.26","10.6","124","3","42","15","0","5"
"13","1975","15.9","20.2","11.6","608.57","12.1","97","2","36","4","0","1"
"14","1976","15.3","19.3","11.0","616.46","10.8","137","3","51","9","0","4"
"15","1977","16.5","20.8","11.9","552.42","10.6","93","4","25","10","2","0"
"16","1978","15.6","19.8","11.0","544.09","11.3","120","4","28","9","4","3"
"17","1979","16.1","20.5","11.4","569.46","10.7","132","8","27","3","2","2"
"18","1980","15.5","19.6","11.1","517.38","10.7","119","5","33","10","1","1"
"19","1981","16.0","20.1","11.5","757.20","10.7","107","5","33","10","0","1"
"20","1982","16.4","20.4","12.2","710.21","10.1","106","0","28","7","0","0"
"21","1983","16.2","20.2","11.9","604.74","11.0","103","0","29","7","1","0"
"22","1984","15.8","19.8","11.7","596.62","11.0","127","2","17","6","0","1"
"23","1985","16.2","20.5","11.7","426.98","10.1","105","6","15","8","0","2"
"24","1986","15.5","20.2","10.6","717.32","9.9","99","4","32","8","3","2"
"25","1987","15.4","20.1","10.6","779.07","9.8","99","8","21","6","4","1"
"26","1988","15.4","20.2","10.7","700.81","9.2","112","6","25","4","2","3"
"27","1989","15.0","19.8","10.4","428.28","8.8","92","1","29","17","1","1"
"28","1990","15.8","20.9","10.9","590.33","9.4","102","1","16","11","1","1"
"29","1991","15.5","20.3","10.8","466.59","12.5","98","3","20","6","0","1"
"30","1992","16.3","21.1","11.5","332.04","11.2","96","5","19","2","0","1"
"31","1993","16.4","21.7","11.3","421.99","-","86","7","13","5","0","0"
"32","1994","17.5","22.5","12.7","492.54","-","84","1","13","2","1","1"
"33","1995","15.5","20.4","10.8","653.29","12.7","118","3","32","8","0","0"
"34","1996","15.3","20.3","10.9","644.97","12.3","130","3","19","2","0","0"
"35","1997","16.1","21.0","11.4","548.22","12.7","92","0","12","5","0","0"
"36","1998","16.4","21.6","11.6","576.67","12.4","108","5","26","9","0","1"
"37","1999","16.5","21.5","11.8","444.53","11.6","100","3","28","9","0","0"
"38","2000","17.0","21.8","12.2","-","12.7","73","0","15","2","1","0"
"39","2001","16.1","21.1","11.1","-","11.4","95","1","13","1","0","0"
"40","2002","-","-","-","-","-","113","0","22","5","0","0"
"41","2003","16.0","20.9","11.2","595.63","12.2","110","7","18","2","0","0"
"42","2004","15.8","20.4","11.1","667.52","11.0","111","6","19","6","0","0"
"43","2005","-","-","-","-","-","-","-","-","-","-","-"
"44","2006","15.5","20.2","10.9","540.49","11.3","103","2","15","6","1","0"
"45","2007","16.4","21.3","11.4","605.07","12.1","106","3","15","8","0","1"
"46","2008","16.5","21.1","11.7","-","12.2","88","2","17","5","0","0"
"47","2009","16.3","20.7","11.7","-","12.3","129","3","24","7","0","0"
"48","2010","16.1","20.4","11.5","-","13.1","143","3","19","8","0","0"
"49","2011","16.5","20.8","11.9","-","12.9","105","2","26","5","0","0"
"50","2012","16.9","21.5","12.0","-","13.4","120","7","25","5","0","3"
"51","2013","17.0","21.6","12.1","-","12.5","120","0","37","3","0","1"
"52","2014","17.2","21.8","12.5","-","12.1","126","1","37","4","0","0"
"53","2015","17.0","21.7","12.1","-","12.1","100","0","28","4","1","0"
"54","2016","17.0","21.8","12.0","-","12.2","131","1","27","6","0","1"
"55","2017","16.5","21.2","11.3","-","12.5","105","9","16","7","1","2"
"56","2018","17.0","21.3","12.3","-","12.5","122","3","25","4","0","1"
"57","2019","-","-","-","-","-","-","-","-","-","-","-"
