"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1992","-","-","-","-","-","-","-","-","-","-","-"
"2","1993","-","-","-","-","-","-","-","-","-","-","-"
"3","1994","-","-","-","-","-","-","-","-","-","-","-"
"4","1995","-","-","-","-","-","-","-","-","-","-","-"
"5","1996","-","-","-","-","-","-","-","-","-","-","-"
"6","1997","-","-","-","-","-","-","-","-","-","-","-"
"7","1998","-","-","-","-","-","-","-","-","-","-","-"
"8","1999","-","-","-","-","-","-","-","-","-","-","-"
"9","2000","-","-","-","-","-","-","-","-","-","-","-"
"10","2001","-","-","-","-","-","-","-","-","-","-","-"
"11","2002","-","-","-","-","-","-","-","-","-","-","-"
"12","2003","-","-","-","-","-","-","-","-","-","-","-"
"13","2004","-","-","-","-","-","-","-","-","-","-","-"
"14","2005","-","-","-","-","-","-","-","-","-","-","-"
"15","2006","-","-","-","-","-","-","-","-","-","-","-"
"16","2007","-","-","-","-","-","-","-","-","-","-","-"
"17","2008","21.6","27.8","15.7","-","11.8","60","0","105","14","1","1"
"18","2009","-","-","-","-","-","-","-","-","-","-","-"
"19","2010","-","-","-","-","-","-","-","-","-","-","-"
"20","2011","21.8","29.0","15.9","-","10.7","76","0","125","18","0","2"
"21","2012","21.9","28.9","15.6","-","11.3","68","0","120","14","0","0"
"22","2013","21.9","28.8","16.2","-","10.9","67","0","128","11","1","0"
"23","2014","-","-","-","-","-","-","-","-","-","-","-"
"24","2015","-","-","-","-","-","-","-","-","-","-","-"
