"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1973","25.4","27.9","22.5","-","-","247","0","24","8","0","0"
"2","1974","25.3","28.2","22.0","-","9.6","235","0","24","7","0","0"
"3","1975","25.4","28.4","22.3","-","10.7","247","0","34","17","1","2"
"4","1976","25.1","28.1","22.0","3061.06","9.0","237","0","23","7","0","0"
"5","1977","24.3","27.3","21.5","2816.88","8.5","242","0","20","12","0","0"
"6","1978","24.1","27.1","21.4","2776.45","8.6","260","2","14","15","1","1"
"7","1979","24.5","29.0","21.0","2108.44","8.2","238","1","23","8","0","0"
"8","1980","24.5","29.2","21.4","-","8.8","259","1","29","16","0","0"
"9","1981","24.5","28.9","21.4","2063.32","6.4","225","0","23","20","0","0"
"10","1982","24.3","27.3","21.9","3865.70","7.2","257","0","32","9","0","1"
"11","1983","24.3","27.1","21.8","2031.77","6.8","256","0","14","6","0","0"
"12","1984","24.7","27.9","22.0","2563.57","5.3","257","0","34","11","0","0"
"13","1985","24.5","27.6","21.8","3171.42","8.4","232","0","26","14","0","1"
"14","1986","24.1","27.0","21.6","3186.72","10.5","229","0","18","13","0","0"
"15","1987","24.2","27.0","21.6","2013.81","10.2","236","0","12","3","0","0"
"16","1988","25.1","28.1","22.6","3056.83","9.9","250","0","27","9","0","0"
"17","1989","24.6","27.9","21.8","2494.06","7.7","235","0","24","3","0","0"
"18","1990","24.6","27.6","22.0","3026.93","9.5","238","0","8","14","0","0"
"19","1991","24.4","27.3","21.8","2686.33","8.8","227","0","20","7","0","0"
"20","1992","24.5","27.2","21.9","2769.35","10.1","235","0","13","8","0","1"
"21","1993","24.2","26.9","21.8","2544.87","11.7","224","0","12","6","0","0"
"22","1994","24.1","26.8","21.6","2416.86","12.0","207","0","19","2","0","0"
"23","1995","24.8","27.7","22.2","2240.78","11.4","224","1","9","8","0","0"
"24","1996","24.9","28.0","22.2","3043.18","7.5","220","0","19","11","0","1"
"25","1997","24.5","27.4","21.9","2189.04","10.8","207","0","8","5","0","0"
"26","1998","25.1","28.9","21.6","1792.02","10.7","207","1","14","17","0","0"
"27","1999","25.0","29.1","21.6","-","6.9","247","0","26","12","0","1"
"28","2000","25.1","29.2","21.8","-","5.3","238","0","21","13","0","0"
"29","2001","25.2","29.3","21.5","-","8.6","218","0","25","8","0","2"
"30","2002","-","-","-","-","-","-","-","-","-","-","-"
"31","2003","24.8","28.7","21.0","2189.46","8.5","216","0","17","13","0","0"
"32","2004","24.8","28.7","21.2","2839.79","8.6","231","0","24","7","0","1"
"33","2005","-","-","-","-","-","-","-","-","-","-","-"
"34","2006","24.9","28.7","21.4","2856.76","8.4","270","0","17","11","0","0"
"35","2007","25.5","29.3","22.0","3247.08","7.2","263","0","40","15","0","0"
"36","2008","25.1","29.1","21.3","2861.62","7.1","245","0","39","7","0","0"
"37","2009","24.4","28.2","21.0","3035.83","8.3","231","0","27","0","0","1"
"38","2010","25.3","29.0","21.8","3278.67","8.2","243","0","22","7","0","0"
"39","2011","25.2","29.2","21.7","3267.92","6.8","274","1","35","11","0","1"
"40","2012","24.9","28.6","21.5","3302.04","6.1","277","1","21","13","0","1"
"41","2013","25.3","29.1","21.7","3301.78","6.6","255","1","25","6","0","0"
"42","2014","24.8","28.7","20.9","2909.49","6.6","220","0","17","5","0","0"
"43","2015","24.6","28.3","21.2","1950.75","7.9","244","0","14","5","0","0"
"44","2016","25.2","29.0","21.5","3342.87","7.5","235","0","23","6","0","0"
"45","2017","25.2","29.1","21.8","2751.98","6.5","258","1","40","17","0","0"
"46","2018","25.1","29.1","21.5","3533.42","8.5","250","0","33","12","0","0"
"47","2019","-","-","-","-","-","-","-","-","-","-","-"
