"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1973","-","-","-","-","-","-","-","-","-","-","-"
"2","1974","16.5","24.5","-","-","13.4","56","5","16","38","0","3"
"3","1975","16.3","24.7","7.2","-","13.8","44","1","10","28","1","2"
"4","1976","16.5","24.1","7.7","-","14.0","44","2","5","26","0","1"
"5","1977","16.5","25.1","7.4","-","12.9","47","2","4","30","0","0"
"6","1978","16.9","25.8","7.2","-","13.6","37","0","4","28","0","1"
"7","1979","17.3","25.8","8.4","-","14.0","47","0","9","28","0","1"
"8","1980","16.4","24.9","7.8","78.23","13.5","40","4","3","23","0","0"
"9","1981","16.8","25.4","8.1","161.04","13.9","49","0","6","25","0","2"
"10","1982","15.7","24.0","7.1","-","12.7","46","2","9","28","0","3"
"11","1983","15.4","24.0","6.9","279.40","12.3","35","4","8","50","0","3"
"12","1984","16.0","24.7","7.5","34.55","11.1","34","0","5","31","1","1"
"13","1985","16.7","25.7","8.1","16.26","11.2","33","1","5","20","0","1"
"14","1986","16.8","25.5","8.4","18.56","11.9","45","0","8","26","0","0"
"15","1987","16.5","25.2","8.2","57.40","11.1","41","1","8","23","0","0"
"16","1988","-","-","-","-","-","-","-","-","-","-","-"
"17","1989","-","-","-","-","-","-","-","-","-","-","-"
"18","1990","16.8","25.7","7.9","42.44","10.5","36","2","4","17","0","0"
"19","1991","16.9","25.2","8.6","139.18","12.7","49","2","5","33","0","0"
"20","1992","15.3","23.6","6.8","69.60","11.7","44","7","5","26","0","0"
"21","1993","16.3","25.2","6.9","53.63","11.0","42","2","11","29","0","1"
"22","1994","17.6","25.9","9.3","106.47","12.7","50","0","13","34","1","0"
"23","1995","16.8","25.9","7.7","41.65","11.3","26","0","5","37","0","0"
"24","1996","17.4","26.2","8.9","40.65","11.9","48","1","5","38","0","0"
"25","1997","16.5","25.1","8.2","58.70","13.0","41","2","9","33","0","0"
"26","1998","18.0","26.9","9.2","28.96","14.2","27","4","5","27","0","0"
"27","1999","17.7","27.1","8.8","-","15.5","23","0","3","17","0","0"
"28","2000","17.3","26.0","8.7","116.83","13.1","37","2","8","38","0","1"
"29","2001","18.2","27.2","9.5","54.60","16.4","33","0","8","31","0","0"
"30","2002","-","-","-","-","-","49","3","11","33","1","0"
"31","2003","17.7","25.8","9.7","190.77","13.4","48","3","7","23","0","0"
"32","2004","17.4","26.0","9.2","195.09","13.1","40","5","9","33","0","0"
"33","2005","-","-","-","-","-","-","-","-","-","-","-"
"34","2006","17.2","25.7","9.2","-","15.7","44","0","10","29","0","0"
"35","2007","17.6","26.0","9.9","-","15.2","41","1","13","31","0","0"
"36","2008","17.7","26.5","9.5","23.61","15.0","23","2","3","15","0","1"
"37","2009","17.6","25.9","9.9","-","14.8","41","0","12","33","0","1"
"38","2010","19.3","28.6","11.0","71.62","14.5","23","1","3","21","0","0"
"39","2011","16.9","25.6","9.0","-","13.9","41","0","8","30","0","0"
"40","2012","18.4","26.7","10.5","-","12.4","45","1","7","33","0","2"
"41","2013","17.8","26.2","10.0","-","13.1","32","5","7","25","0","0"
"42","2014","18.0","26.6","10.1","86.87","13.5","26","1","7","40","0","1"
"43","2015","17.9","26.6","9.9","-","14.6","35","8","5","27","0","0"
"44","2016","-","-","-","-","-","-","-","-","-","-","-"
"45","2017","18.0","27.2","9.5","-","14.5","27","2","4","21","0","0"
"46","2018","18.9","27.1","11.4","-","16.5","49","0","11","46","0","0"
"47","2019","-","-","-","-","-","-","-","-","-","-","-"
