"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2004","-","-","-","-","-","-","-","-","-","-","-"
"2","2005","-","-","-","-","-","-","-","-","-","-","-"
"3","2006","-","-","-","-","-","-","-","-","-","-","-"
"4","2007","-","-","-","-","-","-","-","-","-","-","-"
"5","2008","-","-","-","-","-","-","-","-","-","-","-"
"6","2009","-","-","-","-","-","-","-","-","-","-","-"
"7","2010","-","-","-","-","-","-","-","-","-","-","-"
"8","2011","-","-","-","-","-","-","-","-","-","-","-"
"9","2012","-","-","-","-","-","-","-","-","-","-","-"
"10","2013","28.3","29.2","26.9","-","22.8","70","0","4","0","0","0"
"11","2014","28.3","29.3","26.7","-","22.5","68","0","7","0","2","0"
"12","2015","28.8","29.9","27.2","-","23.0","52","0","5","0","0","0"
"13","2016","-","-","-","-","-","-","-","-","-","-","-"
"14","2017","-","-","-","-","-","-","-","-","-","-","-"
"15","2018","27.1","28.7","24.8","-","21.9","93","0","9","0","2","0"
"16","2019","-","-","-","-","-","-","-","-","-","-","-"
