"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1983","-","-","-","-","-","-","-","-","-","-","-"
"2","1984","-","-","-","-","-","-","-","-","-","-","-"
"3","1985","-","-","-","-","-","-","-","-","-","-","-"
"4","1986","-","-","-","-","-","-","-","-","-","-","-"
"5","1987","-","-","-","-","-","9","0","29","0","0","1"
"6","1988","-","-","-","-","-","-","-","-","-","-","-"
"7","1989","-","-","-","-","-","-","-","-","-","-","-"
"8","1990","-","-","-","-","-","-","-","-","-","-","-"
"9","1991","-","-","-","-","-","-","-","-","-","-","-"
"10","1992","-","-","-","-","-","-","-","-","-","-","-"
"11","1993","-","-","-","-","-","-","-","-","-","-","-"
"12","1994","-","-","-","-","-","-","-","-","-","-","-"
"13","1995","-","-","-","-","-","-","-","-","-","-","-"
"14","1996","28.6","36.3","21.5","262.62","10.2","16","0","56","0","0","1"
"15","1997","-","-","-","-","-","-","-","-","-","-","-"
"16","1998","-","-","-","-","-","-","-","-","-","-","-"
"17","1999","-","-","-","-","-","-","-","-","-","-","-"
"18","2000","-","-","-","-","-","-","-","-","-","-","-"
"19","2001","-","-","-","-","-","-","-","-","-","-","-"
"20","2002","-","-","-","-","-","-","-","-","-","-","-"
"21","2003","-","-","-","-","-","-","-","-","-","-","-"
"22","2004","28.6","36.2","21.9","450.85","-","12","0","39","0","1","0"
"23","2005","-","-","-","-","-","-","-","-","-","-","-"
"24","2006","-","-","-","-","-","-","-","-","-","-","-"
"25","2007","-","-","-","-","-","-","-","-","-","-","-"
"26","2008","-","-","-","-","-","-","-","-","-","-","-"
"27","2009","-","-","-","-","-","-","-","-","-","-","-"
"28","2010","29.0","36.8","22.6","-","7.0","23","0","44","0","0","1"
"29","2011","28.4","36.0","21.7","332.48","6.1","15","0","44","0","1","0"
"30","2012","28.2","35.9","21.5","535.69","5.4","23","0","39","0","0","0"
"31","2013","28.9","36.7","22.1","432.29","5.0","14","0","37","0","0","0"
"32","2014","-","-","-","-","-","-","-","-","-","-","-"
"33","2015","28.5","35.7","21.8","-","6.2","11","0","30","0","0","0"
"34","2016","29.2","36.5","22.1","388.62","6.2","12","0","37","0","0","0"
"35","2017","28.9","36.0","21.8","279.14","6.8","10","0","23","0","1","0"
"36","2018","-","-","-","-","-","25","0","54","0","0","0"
"37","2019","-","-","-","-","-","-","-","-","-","-","-"
