"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1973","9.5","14.8","4.6","735.29","7.8","130","24","24","38","0","0"
"2","1974","10.3","15.2","6.0","844.85","7.4","151","17","32","60","0","0"
"3","1975","10.4","15.5","5.7","654.06","7.4","125","13","46","65","0","0"
"4","1976","9.5","14.4","4.8","695.97","7.3","125","32","20","61","0","0"
"5","1977","10.4","15.5","5.5","594.02","7.6","115","18","20","53","0","0"
"6","1978","9.1","13.9","4.6","640.39","7.3","135","31","33","75","0","0"
"7","1979","9.8","15.0","4.8","812.05","7.6","145","28","28","74","0","0"
"8","1980","8.7","13.6","3.7","792.29","8.7","157","38","23","82","0","1"
"9","1981","10.0","15.3","4.4","687.04","8.7","129","31","25","45","0","1"
"10","1982","10.0","15.0","5.2","736.06","8.4","125","23","34","76","0","1"
"11","1983","10.2","16.0","4.5","522.75","8.4","100","25","30","65","0","0"
"12","1984","9.3","14.2","4.4","795.50","9.2","141","41","26","80","0","0"
"13","1985","8.9","14.3","3.7","704.27","8.5","120","37","21","86","0","0"
"14","1986","9.3","14.6","4.2","612.39","8.1","112","36","24","83","0","0"
"15","1987","9.1","14.1","4.3","883.82","8.1","140","24","31","66","0","0"
"16","1988","9.9","15.5","4.6","624.28","7.7","126","19","27","80","0","0"
"17","1989","10.2","15.9","5.2","613.32","7.2","128","9","31","106","0","0"
"18","1990","10.3","16.4","4.6","654.54","7.3","125","13","25","52","0","0"
"19","1991","9.3","14.8","4.1","775.20","7.3","128","17","23","62","0","1"
"20","1992","10.7","16.7","5.0","1360.49","7.7","119","16","24","50","0","0"
"21","1993","9.8","15.6","4.3","1212.33","7.8","120","38","35","56","0","3"
"22","1994","11.3","16.9","5.9","888.69","6.8","125","10","30","59","0","2"
"23","1995","10.1","15.7","5.0","929.15","6.8","137","32","31","57","0","0"
"24","1996","9.0","13.9","4.1","810.72","6.9","155","44","21","42","0","0"
"25","1997","9.7","15.3","4.3","688.84","6.5","158","22","25","57","0","0"
"26","1998","10.1","15.8","4.6","1056.66","6.0","179","36","42","78","0","3"
"27","1999","10.4","15.6","5.2","824.57","6.3","182","40","31","68","0","1"
"28","2000","11.2","17.7","4.9","-","6.1","165","29","24","64","0","1"
"29","2001","10.4","16.3","4.6","-","6.5","163","27","24","47","0","0"
"30","2002","-","-","-","-","-","-","-","-","-","-","-"
"31","2003","10.2","16.8","3.7","554.50","5.7","140","36","31","63","0","0"
"32","2004","9.9","15.3","4.5","831.62","5.6","181","38","27","44","0","1"
"33","2005","-","-","-","-","-","-","-","-","-","-","-"
"34","2006","10.2","16.0","4.6","-","5.4","158","31","34","66","0","1"
"35","2007","-","-","-","-","-","31","3","1","10","0","1"
"36","2008","11.0","17.1","5.1","591.20","5.6","0","0","0","0","0","0"
"37","2009","11.1","16.8","5.5","721.40","6.0","0","0","0","0","0","0"
"38","2010","10.0","15.2","4.9","1013.16","6.1","0","0","0","0","0","0"
"39","2011","10.5","16.8","4.5","462.97","5.6","0","0","0","0","0","0"
"40","2012","11.2","17.5","4.8","448.27","6.9","0","0","0","0","0","0"
"41","2013","10.6","15.9","5.2","776.67","8.5","0","0","0","0","0","0"
"42","2014","12.0","17.2","6.8","933.97","-","0","0","0","0","0","0"
"43","2015","11.4","17.1","5.6","607.03","9.0","0","0","0","0","0","0"
"44","2016","10.9","16.4","5.4","732.52","8.7","0","0","0","0","0","0"
"45","2017","11.1","17.2","5.0","656.35","9.0","0","0","0","0","0","0"
"46","2018","11.7","17.3","6.3","670.55","8.3","0","0","0","0","0","0"
"47","2019","-","-","-","-","-","-","-","-","-","-","-"
