"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1950","-","-","-","-","-","-","-","-","-","-","-"
"2","1951","-","-","-","-","-","-","-","-","-","-","-"
"3","1952","-","-","-","-","-","-","-","-","-","-","-"
"4","1953","-","-","-","-","-","-","-","-","-","-","-"
"5","1954","-","-","-","-","-","-","-","-","-","-","-"
"6","1955","-","-","-","-","-","-","-","-","-","-","-"
"7","1956","-","-","-","-","-","-","-","-","-","-","-"
"8","1957","-","-","-","-","-","-","-","-","-","-","-"
"9","1958","-","-","-","-","-","-","-","-","-","-","-"
"10","1959","-","-","-","-","-","-","-","-","-","-","-"
"11","1960","-","-","-","-","-","-","-","-","-","-","-"
"12","1961","-","-","-","-","-","-","-","-","-","-","-"
"13","1962","-","-","-","-","-","-","-","-","-","-","-"
"14","1963","-","-","-","-","-","-","-","-","-","-","-"
"15","1964","-","-","-","-","-","-","-","-","-","-","-"
"16","1965","-","-","-","-","-","-","-","-","-","-","-"
"17","1973","-","-","-","-","-","-","-","-","-","-","-"
"18","1993","-","-","-","-","-","-","-","-","-","-","-"
"19","1994","-","-","-","-","-","-","-","-","-","-","-"
"20","2006","28.9","32.3","24.6","-","8.4","122","1","61","0","0","0"
"21","2007","28.9","32.1","24.4","-","8.9","115","0","62","0","0","0"
"22","2008","28.5","31.7","24.0","-","6.9","134","1","72","0","0","1"
"23","2009","28.8","32.2","24.2","-","7.8","127","0","68","0","0","0"
"24","2010","29.6","32.9","25.0","-","8.2","124","0","61","0","0","0"
"25","2011","28.2","31.6","24.0","-","7.9","140","2","64","0","0","0"
"26","2012","29.1","32.7","25.3","-","8.5","125","0","73","1","0","0"
"27","2013","28.5","32.4","24.9","-","7.5","136","0","51","0","0","0"
"28","2014","28.6","32.5","24.7","-","8.0","119","0","52","0","0","0"
"29","2015","29.1","33.3","25.0","-","7.6","120","0","54","0","0","0"
"30","2016","29.0","33.4","25.0","-","7.4","131","0","85","0","0","0"
"31","2017","28.3","32.2","24.7","-","7.3","129","0","54","0","0","0"
"32","2018","27.9","32.2","24.4","-","7.3","123","0","49","0","0","0"
"33","2019","-","-","-","-","-","-","-","-","-","-","-"
