"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2004","-","-","-","-","-","-","-","-","-","-","-"
"2","2005","-","-","-","-","-","-","-","-","-","-","-"
"3","2006","-","-","-","-","-","-","-","-","-","-","-"
"4","2007","-","-","-","-","-","-","-","-","-","-","-"
"5","2008","-","-","-","-","-","-","-","-","-","-","-"
"6","2009","-","-","-","-","-","-","-","-","-","-","-"
"7","2010","-","-","-","-","-","-","-","-","-","-","-"
"8","2016","-","-","-","-","-","-","-","-","-","-","-"
"9","2017","-","-","-","-","-","-","-","-","-","-","-"
"10","2018","-","-","-","-","-","158","7","0","29","0","0"
"11","2019","-","-","-","-","-","-","-","-","-","-","-"
