"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2000","-","-","-","-","-","-","-","-","-","-","-"
"2","2001","-","-","-","-","-","-","-","-","-","-","-"
"3","2002","-","-","-","-","-","-","-","-","-","-","-"
"4","2003","-","-","-","-","-","-","-","-","-","-","-"
"5","2004","-","-","-","-","-","-","-","-","-","-","-"
"6","2005","-","-","-","-","-","-","-","-","-","-","-"
"7","2006","-","-","-","-","-","-","-","-","-","-","-"
"8","2007","-","-","-","-","-","-","-","-","-","-","-"
"9","2008","-","-","-","-","-","-","-","-","-","-","-"
"10","2009","-","-","-","-","-","-","-","-","-","-","-"
"11","2010","-","-","-","-","-","47","0","38","10","0","1"
"12","2011","-","-","-","-","-","-","-","-","-","-","-"
"13","2012","-","-","-","-","-","-","-","-","-","-","-"
"14","2013","-","-","-","-","-","-","-","-","-","-","-"
"15","2014","23.3","29.4","18.1","-","5.8","49","0","31","5","0","0"
"16","2015","-","-","-","-","-","-","-","-","-","-","-"
"17","2016","-","-","-","-","-","-","-","-","-","-","-"
"18","2017","22.9","29.7","17.2","1965.72","5.8","69","1","31","4","0","0"
"19","2018","-","-","-","-","-","62","1","31","9","0","0"
"20","2019","-","-","-","-","-","-","-","-","-","-","-"
