"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1941","-","-","-","-","-","-","-","-","-","-","-"
"2","1942","25.8","30.3","22.7","-","11.8","216","0","22","10","0","0"
"3","1943","25.4","29.3","22.5","-","11.2","247","0","30","10","0","0"
"4","1944","25.6","29.4","22.6","-","10.4","239","0","17","2","0","0"
"5","1945","25.5","29.3","22.6","-","11.5","262","0","8","2","0","0"
"6","1946","25.7","29.2","22.8","-","12.4","186","0","4","0","0","0"
"7","1947","25.8","29.7","22.7","-","11.0","163","0","8","0","0","0"
"8","1948","25.5","29.6","22.4","-","7.8","139","0","12","1","0","0"
"9","1949","-","-","-","-","-","-","-","-","-","-","-"
"10","1973","-","-","-","-","-","-","-","-","-","-","-"
"11","1974","-","-","-","-","-","-","-","-","-","-","-"
"12","1975","-","-","-","-","-","233","1","33","14","0","1"
"13","1976","25.5","30.9","21.4","-","10.6","250","0","22","16","1","0"
"14","1977","26.1","31.4","22.0","-","11.2","206","1","17","13","0","0"
"15","1978","26.2","31.5","21.9","-","10.4","236","2","26","24","0","0"
"16","1979","26.2","31.9","22.0","-","9.1","225","1","42","18","1","0"
"17","1980","26.1","31.6","22.3","-","9.3","228","1","21","16","0","0"
"18","1981","26.3","31.8","22.2","4119.45","8.1","243","1","34","18","0","2"
"19","1982","26.0","31.3","22.3","2038.12","10.0","252","0","16","10","0","1"
"20","1983","26.5","31.9","22.6","2159.54","9.4","251","0","40","11","1","0"
"21","1984","25.8","31.3","21.7","2486.40","10.6","266","0","39","7","0","1"
"22","1985","25.8","31.2","21.7","2347.89","11.6","261","0","57","12","6","2"
"23","1986","-","-","-","-","-","-","-","-","-","-","-"
"24","1987","26.8","32.5","22.9","1589.35","10.8","190","2","44","11","0","0"
"25","1988","26.3","32.3","22.4","1951.50","10.0","229","0","45","17","1","0"
"26","1989","-","-","-","-","-","-","-","-","-","-","-"
"27","1990","26.3","32.1","22.5","1396.51","9.9","249","1","44","9","3","0"
"28","1991","26.2","31.8","22.4","1630.48","10.4","259","0","35","12","0","0"
"29","1992","26.2","31.9","22.4","7045.93","10.0","256","0","36","12","1","0"
"30","1993","26.6","32.4","22.8","1768.02","9.9","224","1","35","14","0","0"
"31","1994","26.4","32.0","22.6","1751.14","10.6","221","0","30","13","0","0"
"32","1995","26.9","32.8","22.8","1408.65","9.4","171","0","33","4","1","0"
"33","1996","26.6","32.1","22.5","1724.89","9.5","200","0","35","11","0","0"
"34","1997","26.5","31.8","22.9","1441.17","10.4","182","0","35","4","0","0"
"35","1998","-","-","-","-","-","201","0","41","6","0","0"
"36","1999","26.9","32.7","23.0","-","8.9","219","0","50","5","0","0"
"37","2000","-","-","-","-","-","-","-","-","-","-","-"
"38","2001","26.8","32.3","23.0","1508.86","12.0","217","0","42","1","1","0"
"39","2002","-","-","-","-","-","-","-","-","-","-","-"
"40","2003","27.2","32.7","23.4","-","9.9","209","0","55","1","0","0"
"41","2004","-","-","-","-","-","-","-","-","-","-","-"
"42","2005","-","-","-","-","-","-","-","-","-","-","-"
"43","2006","26.7","32.1","22.9","1953.00","8.9","229","0","44","1","2","1"
"44","2007","26.7","32.2","22.8","1647.45","8.9","190","0","50","4","0","0"
"45","2008","26.9","32.6","22.9","1584.47","8.3","232","0","62","3","0","0"
"46","2009","27.2","32.6","23.4","1464.02","-","212","0","42","4","0","0"
"47","2010","27.6","33.4","23.6","1975.05","7.3","213","0","78","9","0","0"
"48","2011","27.1","32.9","23.3","1740.36","9.3","241","0","62","6","0","0"
"49","2012","27.2","32.8","23.3","1800.60","9.4","243","0","66","4","0","0"
"50","2013","27.3","32.4","23.5","1629.12","10.8","231","0","43","0","0","0"
"51","2014","27.3","32.8","23.4","1357.50","10.8","228","0","46","2","0","0"
"52","2015","27.3","32.8","23.5","1486.61","11.4","223","0","35","1","0","0"
"53","2016","27.4","33.3","23.5","1404.35","10.2","220","0","48","2","0","0"
"54","2017","27.0","32.7","23.2","1859.31","10.7","236","0","49","2","0","0"
"55","2018","26.6","31.5","22.8","1597.65","11.4","260","0","50","2","0","0"
"56","2019","-","-","-","-","-","-","-","-","-","-","-"
