"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1984","-","-","-","-","-","-","-","-","-","-","-"
"2","1985","-","-","-","-","-","-","-","-","-","-","-"
"3","1986","-","-","-","-","-","-","-","-","-","-","-"
"4","1987","-","-","-","-","-","-","-","-","-","-","-"
"5","1988","-","-","-","-","-","-","-","-","-","-","-"
"6","1997","-","-","-","-","-","-","-","-","-","-","-"
"7","1998","-","-","-","-","-","-","-","-","-","-","-"
"8","1999","-","-","-","-","-","-","-","-","-","-","-"
"9","2000","-","-","-","-","-","-","-","-","-","-","-"
"10","2001","-","-","-","-","-","-","-","-","-","-","-"
"11","2002","-","-","-","-","-","-","-","-","-","-","-"
"12","2005","-","-","-","-","-","-","-","-","-","-","-"
"13","2006","-","-","-","-","-","-","-","-","-","-","-"
"14","2007","-","-","-","-","-","-","-","-","-","-","-"
"15","2008","-","-","-","-","-","-","-","-","-","-","-"
"16","2009","-","-","-","-","-","-","-","-","-","-","-"
"17","2010","28.5","33.1","22.0","-","6.1","45","0","86","3","0","0"
"18","2011","28.6","33.1","22.0","-","5.7","48","0","74","0","0","0"
"19","2012","28.7","33.3","22.0","-","6.6","28","0","60","0","0","0"
"20","2013","29.2","33.8","22.7","-","6.6","33","0","66","0","0","0"
"21","2014","28.9","33.2","22.6","-","7.0","34","0","60","0","0","0"
"22","2015","29.6","34.0","23.2","-","7.9","32","0","28","1","0","0"
"23","2016","29.7","34.5","23.2","-","7.5","28","0","54","0","0","0"
"24","2017","29.0","33.4","22.5","-","6.4","42","0","72","1","0","0"
"25","2018","-","-","-","-","-","22","0","53","0","0","0"
"26","2019","-","-","-","-","-","-","-","-","-","-","-"
