"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1977","-","-","-","-","-","-","-","-","-","-","-"
"2","1978","19.1","24.7","13.5","355.09","14.8","82","3","34","24","1","0"
"3","1979","19.4","24.8","14.0","293.89","14.7","89","1","42","22","1","1"
"4","1980","18.7","24.1","13.1","262.65","15.3","95","0","23","34","0","0"
"5","1981","19.2","24.8","13.6","478.01","14.6","87","0","36","17","1","0"
"6","1982","18.4","24.0","12.9","250.65","15.2","84","0","28","24","0","0"
"7","1983","18.5","24.0","13.0","488.45","14.5","83","0","40","11","0","0"
"8","1984","18.8","24.3","13.2","474.98","14.7","79","0","41","24","0","1"
"9","1985","19.1","24.3","13.8","282.45","14.6","74","0","34","41","0","0"
"10","1986","19.2","24.6","13.9","260.36","13.6","79","1","32","25","1","0"
"11","1987","18.9","24.1","13.5","416.32","11.9","97","0","30","23","0","2"
"12","1988","19.2","24.2","14.0","675.65","12.1","103","0","40","13","1","1"
"13","1989","19.2","24.4","13.7","203.45","11.8","59","1","20","27","0","0"
"14","1990","19.4","24.7","13.8","167.16","12.9","61","0","19","26","0","0"
"15","1991","19.2","24.4","13.8","616.47","13.5","84","0","31","27","0","0"
"16","1992","18.2","23.4","12.9","522.49","13.6","81","0","28","28","0","1"
"17","1993","19.2","24.4","13.7","307.09","13.0","72","0","29","37","1","0"
"18","1994","20.0","25.0","14.9","704.33","11.9","79","1","36","27","1","0"
"19","1995","19.4","24.7","14.0","168.39","12.4","59","0","15","22","0","0"
"20","1996","19.8","24.8","14.5","256.78","11.5","92","1","39","13","1","1"
"21","1997","19.2","24.3","13.9","271.02","13.3","73","2","32","22","1","0"
"22","1998","20.4","25.6","15.0","228.11","12.3","69","0","27","30","0","0"
"23","1999","20.5","25.6","15.1","243.82","12.6","55","0","25","25","0","0"
"24","2000","20.0","25.1","14.7","431.77","14.5","78","0","41","27","2","0"
"25","2001","20.5","25.3","15.6","319.25","15.3","78","0","33","17","0","0"
"26","2002","-","-","-","-","-","75","1","35","5","0","1"
"27","2003","20.2","25.5","14.6","375.36","14.0","89","2","48","37","2","1"
"28","2004","19.9","25.4","14.2","447.74","13.7","67","0","37","15","1","0"
"29","2005","-","-","-","-","-","-","-","-","-","-","-"
"30","2006","19.8","25.1","14.2","235.82","13.8","66","0","42","26","1","0"
"31","2007","20.3","25.6","14.6","255.94","13.5","68","0","32","14","0","0"
"32","2008","20.5","25.8","14.8","175.44","14.1","54","0","23","24","0","0"
"33","2009","20.7","25.9","15.1","445.72","13.7","89","0","45","15","4","2"
"34","2010","21.3","26.4","15.8","365.91","13.7","49","0","21","22","0","1"
"35","2011","19.8","25.1","14.5","402.27","13.6","87","0","45","16","0","0"
"36","2012","20.3","25.5","15.0","593.32","13.4","89","0","44","12","1","1"
"37","2013","20.4","25.6","14.9","160.74","14.0","63","0","27","13","0","0"
"38","2014","20.5","25.5","15.4","216.06","13.7","53","0","32","20","2","1"
"39","2015","20.4","25.5","15.1","310.32","13.9","76","1","40","13","0","1"
"40","2016","20.6","25.8","15.3","207.70","13.7","69","0","29","14","0","0"
"41","2017","20.3","25.5","14.8","193.65","13.5","57","0","24","17","0","1"
"42","2018","21.4","26.5","16.2","350.93","13.4","71","0","43","12","0","1"
"43","2019","-","-","-","-","-","-","-","-","-","-","-"
