"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1975","-","-","-","-","-","-","-","-","-","-","-"
"2","1976","26.2","29.1","22.4","-","14.5","72","0","1","1","0","0"
"3","1977","26.7","29.8","22.9","-","12.1","89","0","2","0","0","0"
"4","1978","-","-","-","-","-","-","-","-","-","-","-"
"5","1979","-","-","-","-","-","-","-","-","-","-","-"
"6","1980","26.9","30.2","22.9","-","12.0","77","0","2","0","0","0"
"7","1981","26.8","30.1","22.5","-","12.3","72","0","4","0","0","0"
"8","1982","27.5","30.6","23.1","-","12.3","61","1","2","2","0","0"
"9","1983","-","-","-","-","-","-","-","-","-","-","-"
"10","1984","26.5","29.4","22.6","-","-","43","0","0","0","0","0"
"11","1985","-","-","-","-","-","-","-","-","-","-","-"
"12","1986","-","-","-","-","-","-","-","-","-","-","-"
"13","1987","27.4","30.1","23.1","-","12.5","33","0","4","0","0","0"
"14","1988","-","-","-","-","-","-","-","-","-","-","-"
"15","1989","27.5","30.0","24.5","-","12.2","54","0","9","0","0","1"
"16","1990","-","-","-","-","-","-","-","-","-","-","-"
