"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1942","-","-","-","-","-","-","-","-","-","-","-"
"2","1943","-","-","-","-","-","-","-","-","-","-","-"
"3","1976","-","-","-","-","-","-","-","-","-","-","-"
"4","1977","-","-","-","-","-","-","-","-","-","-","-"
"5","1978","-","-","-","-","-","-","-","-","-","-","-"
"6","1979","-","-","-","-","-","-","-","-","-","-","-"
"7","1980","-","-","-","-","-","-","-","-","-","-","-"
"8","1981","-","-","-","-","-","-","-","-","-","-","-"
"9","1982","-","-","-","-","-","-","-","-","-","-","-"
"10","1983","26.9","31.1","21.5","0.00","11.6","35","0","0","1","0","0"
"11","1984","26.3","30.8","21.3","0.00","12.1","39","0","0","0","0","0"
"12","1985","-","-","-","-","-","-","-","-","-","-","-"
"13","1986","-","-","-","-","-","-","-","-","-","-","-"
"14","1987","27.5","31.5","22.7","0.00","13.7","62","0","2","0","0","0"
"15","1988","27.1","31.0","22.1","-","-","58","0","2","0","0","0"
"16","1989","26.6","30.6","21.0","-","14.5","57","0","2","0","0","0"
"17","1990","27.3","31.1","21.7","-","13.3","73","0","1","0","0","0"
"18","1991","27.2","31.2","21.9","-","12.4","93","0","5","1","0","0"
"19","1992","27.0","30.7","21.9","-","12.4","116","0","8","0","0","0"
"20","1993","27.1","30.9","21.5","-","12.3","106","0","32","0","0","0"
"21","1994","26.7","30.7","20.9","-","12.0","121","0","30","1","0","0"
"22","1995","27.0","31.1","21.5","0.00","11.6","105","1","27","0","0","0"
"23","1996","-","-","-","-","-","-","-","-","-","-","-"
"24","1997","27.9","31.4","21.8","0.00","10.8","62","0","13","0","0","0"
"25","1998","-","-","-","-","-","-","-","-","-","-","-"
"26","1999","27.7","31.5","21.9","-","13.0","64","0","18","0","0","0"
"27","2000","27.5","31.2","21.5","-","13.6","59","0","16","0","0","0"
"28","2001","27.6","31.3","21.6","-","14.1","91","0","31","0","0","0"
"29","2002","-","-","-","-","-","-","-","-","-","-","-"
"30","2003","27.9","31.7","21.9","-","13.4","73","0","19","0","0","0"
"31","2004","27.9","31.5","22.1","-","14.2","65","0","20","0","0","0"
"32","2005","-","-","-","-","-","-","-","-","-","-","-"
"33","2006","27.8","32.0","22.0","-","12.5","164","0","71","1","0","0"
"34","2007","-","-","-","-","-","-","-","-","-","-","-"
"35","2008","-","-","-","-","-","-","-","-","-","-","-"
"36","2009","-","-","-","-","-","-","-","-","-","-","-"
"37","2010","-","-","-","-","-","-","-","-","-","-","-"
"38","2011","-","-","-","-","-","-","-","-","-","-","-"
"39","2012","-","-","-","-","-","-","-","-","-","-","-"
"40","2013","-","-","-","-","-","-","-","-","-","-","-"
"41","2014","-","-","-","-","-","-","-","-","-","-","-"
"42","2015","-","-","-","-","-","-","-","-","-","-","-"
"43","2016","-","-","-","-","-","-","-","-","-","-","-"
"44","2017","-","-","-","-","-","-","-","-","-","-","-"
