"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1973","24.1","-","-","-","21.3","139","0","10","0","0","2"
"2","1974","24.0","25.6","22.7","654.31","22.2","147","0","7","0","0","0"
"3","1975","-","-","-","-","-","146","0","15","0","1","0"
"4","1976","23.9","25.6","22.6","-","22.6","155","0","14","1","1","2"
"5","1977","24.0","25.7","22.6","-","22.3","145","0","11","0","0","0"
"6","1978","24.2","26.0","22.9","-","22.1","163","0","13","2","0","0"
"7","1979","23.9","26.2","21.8","401.83","19.7","164","0","15","0","0","0"
"8","1980","-","-","-","-","-","-","-","-","-","-","-"
"9","1981","23.4","25.3","21.0","165.62","12.4","78","0","6","0","0","1"
"10","1982","23.2","25.4","20.4","2098.37","9.9","91","0","14","0","0","0"
"11","1983","22.9","25.2","20.6","1409.20","10.5","81","0","4","0","0","0"
"12","1984","23.2","25.9","21.0","2320.33","8.9","119","0","16","0","0","0"
"13","1985","23.5","25.9","20.9","2075.96","11.3","116","0","12","0","0","0"
"14","1986","23.2","25.5","20.6","2041.47","10.5","100","0","24","0","0","0"
"15","1987","23.1","25.5","20.5","2054.32","11.1","111","0","17","1","0","0"
"16","1988","23.6","26.0","21.2","2022.11","11.4","106","0","12","0","0","0"
"17","1989","-","-","-","-","-","-","-","-","-","-","-"
"18","1990","23.6","26.0","20.9","1932.15","12.0","101","0","15","0","0","0"
"19","1991","23.2","25.5","20.6","2331.49","13.3","109","0","11","0","0","0"
"20","1992","23.4","25.8","20.9","1630.75","-","95","0","8","0","0","0"
"21","1993","-","-","-","-","-","-","-","-","-","-","-"
"22","1994","23.5","25.7","21.3","2430.01","-","134","0","9","0","0","0"
"23","1995","-","-","-","-","-","-","-","-","-","-","-"
"24","1996","-","-","-","-","-","-","-","-","-","-","-"
"25","1997","23.1","25.7","20.9","1614.01","-","116","0","2","0","0","0"
"26","1998","23.1","25.5","21.4","1576.98","-","106","0","2","0","0","0"
"27","1999","23.8","26.4","21.8","-","-","93","0","8","0","1","0"
"28","2000","23.5","26.1","21.6","-","9.0","87","0","12","0","0","0"
"29","2001","23.4","25.9","21.4","-","9.6","92","0","12","0","0","0"
"30","2002","-","-","-","-","-","-","-","-","-","-","-"
"31","2003","23.3","25.7","21.3","1959.15","9.1","114","0","8","0","0","0"
"32","2004","22.9","25.4","20.9","1799.17","9.1","115","0","7","0","0","0"
"33","2005","-","-","-","-","-","-","-","-","-","-","-"
"34","2006","23.6","26.4","21.5","1634.61","7.8","93","0","14","0","0","0"
"35","2007","23.3","26.1","21.2","2030.81","7.8","109","0","15","0","0","0"
"36","2008","23.2","26.0","21.0","1324.20","7.5","100","0","6","0","0","0"
"37","2009","23.2","26.1","21.2","1694.22","7.3","121","0","6","1","0","0"
"38","2010","23.3","26.0","21.3","1697.34","-","130","0","4","0","0","0"
"39","2011","23.3","26.3","21.1","1166.24","9.2","103","0","7","0","0","0"
"40","2012","-","-","-","-","-","90","0","18","0","0","0"
"41","2013","22.9","25.6","20.8","1649.70","12.3","128","0","8","0","0","0"
"42","2014","23.1","26.0","21.0","1548.58","11.0","156","0","13","0","0","0"
"43","2015","23.1","25.9","21.0","1986.17","10.6","166","0","16","0","0","0"
"44","2016","23.2","26.0","21.2","2043.65","11.1","151","0","16","0","0","0"
"45","2017","23.7","26.5","21.5","1583.88","11.5","142","0","14","0","0","0"
"46","2018","23.5","26.4","21.2","1777.18","10.3","145","0","12","0","0","0"
"47","2019","-","-","-","-","-","-","-","-","-","-","-"
