"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2004","-","-","-","-","-","-","-","-","-","-","-"
"2","2005","-","-","-","-","-","-","-","-","-","-","-"
"3","2006","-","-","-","-","-","135","9","3","19","0","0"
"4","2007","-","-","-","-","-","-","-","-","-","-","-"
"5","2008","10.7","14.1","7.4","-","12.0","210","20","4","22","0","0"
"6","2009","10.9","14.6","7.2","-","11.6","184","14","1","43","0","0"
"7","2010","9.5","13.1","5.9","-","11.1","177","45","5","60","0","1"
"8","2011","11.6","15.4","8.0","-","11.7","184","4","3","43","0","0"
"9","2012","10.7","14.3","7.4","-","-","205","11","5","55","0","3"
"10","2013","10.2","13.7","6.8","-","12.7","132","30","4","45","0","3"
"11","2014","11.9","15.5","8.6","-","12.7","80","0","5","15","0","2"
"12","2015","11.1","14.8","7.3","-","12.9","157","2","0","29","0","1"
"13","2016","11.0","14.7","7.4","-","11.8","210","11","0","47","0","0"
"14","2017","11.2","14.9","7.4","-","11.6","212","21","0","54","0","0"
"15","2018","-","-","-","-","-","-","-","-","-","-","-"
"16","2019","-","-","-","-","-","-","-","-","-","-","-"
