"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1990","-","-","-","-","-","-","-","-","-","-","-"
"2","1991","-","-","-","-","-","97","0","12","45","0","0"
"3","1992","12.5","16.1","9.1","910.66","9.2","108","1","9","58","0","1"
"4","1993","13.3","17.4","9.7","584.31","9.3","97","1","15","64","0","1"
"5","1994","13.3","17.5","9.4","656.93","10.5","78","2","16","60","0","3"
"6","1995","12.8","16.6","9.5","949.32","10.9","99","1","11","51","0","1"
"7","1996","12.7","16.7","9.2","909.40","11.3","109","1","10","57","0","3"
"8","1997","13.5","17.9","9.4","700.63","9.3","99","0","9","74","0","1"
"9","1998","-","-","-","-","-","-","-","-","-","-","-"
"10","1999","-","-","-","-","-","-","-","-","-","-","-"
"11","2000","-","-","-","-","-","-","-","-","-","-","-"
"12","2001","-","-","-","-","-","-","-","-","-","-","-"
"13","2002","-","-","-","-","-","-","-","-","-","-","-"
"14","2003","-","-","-","-","-","-","-","-","-","-","-"
"15","2004","-","-","-","-","-","-","-","-","-","-","-"
"16","2005","-","-","-","-","-","-","-","-","-","-","-"
"17","2009","-","-","-","-","-","-","-","-","-","-","-"
"18","2010","-","-","-","-","-","-","-","-","-","-","-"
"19","2011","-","-","-","-","-","-","-","-","-","-","-"
"20","2013","-","-","-","-","-","-","-","-","-","-","-"
