"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","2004","-","-","-","-","-","-","-","-","-","-","-"
"2","2005","-","-","-","-","-","-","-","-","-","-","-"
"3","2006","15.2","19.4","10.7","-","10.9","107","0","18","38","0","0"
"4","2007","14.3","18.8","9.4","-","-","101","0","8","51","0","0"
"5","2008","15.3","18.6","10.4","-","12.1","105","0","8","36","0","0"
"6","2009","15.9","18.7","11.0","-","12.8","98","2","3","30","0","1"
"7","2010","15.6","18.7","10.9","-","-","112","3","10","31","0","0"
"8","2011","14.9","19.4","10.4","-","10.9","110","0","11","34","0","0"
"9","2012","14.1","18.6","9.7","-","10.1","108","0","4","18","0","0"
"10","2013","14.4","18.5","10.3","-","12.2","124","1","9","19","0","0"
"11","2014","15.0","18.9","11.0","-","11.3","164","0","15","37","0","0"
"12","2015","-","-","-","-","-","-","-","-","-","-","-"
"13","2016","-","-","-","-","-","-","-","-","-","-","-"
"14","2017","-","-","-","-","-","-","-","-","-","-","-"
"15","2018","14.5","18.5","10.7","-","11.9","140","1","12","38","0","0"
"16","2019","-","-","-","-","-","-","-","-","-","-","-"
