"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1948","-","-","-","-","-","-","-","-","-","-","-"
"2","1949","27.7","30.5","25.5","-","14.9","256","0","12","0","0","0"
"3","1950","27.7","30.8","25.4","-","13.8","241","0","4","0","0","0"
"4","1951","-","-","-","-","-","-","-","-","-","-","-"
"5","1973","27.3","29.7","25.2","-","13.6","210","0","8","0","0","0"
"6","1974","27.2","29.4","25.1","-","12.9","238","0","21","0","0","0"
"7","1975","26.9","29.4","24.3","-","13.5","244","8","22","2","0","2"
"8","1976","26.9","29.2","24.8","3066.77","13.5","255","1","15","1","0","2"
"9","1977","27.5","29.7","25.4","-","13.7","224","1","10","3","0","1"
"10","1978","27.5","29.7","25.4","2830.06","13.3","251","0","13","0","0","0"
"11","1979","27.4","30.6","24.3","2892.57","12.9","240","1","9","1","0","2"
"12","1980","27.4","30.4","24.5","3205.20","13.7","259","3","18","1","0","0"
"13","1981","27.6","30.7","24.6","3915.98","13.1","242","4","14","5","0","1"
"14","1982","27.5","30.3","24.0","2931.21","14.0","228","0","25","1","0","2"
"15","1983","27.7","31.0","23.7","2021.84","13.6","223","0","10","1","0","2"
"16","1984","27.9","31.1","24.2","2231.92","14.2","236","0","21","0","0","1"
"17","1985","27.7","30.8","24.1","3247.42","13.6","247","0","24","1","0","0"
"18","1986","27.8","30.9","24.2","3319.97","13.7","236","0","21","1","0","0"
"19","1987","27.7","31.1","24.2","2376.66","14.1","233","0","24","0","0","0"
"20","1988","27.8","31.2","24.2","3117.55","14.4","257","0","14","0","0","0"
"21","1989","27.4","31.0","23.4","3459.20","12.3","275","0","22","1","0","3"
"22","1990","27.3","30.7","22.9","3017.92","13.4","256","0","29","0","0","1"
"23","1991","27.2","30.6","22.6","3180.05","14.0","248","0","25","0","0","0"
"24","1992","27.3","30.8","23.1","2352.95","13.4","232","0","20","0","0","0"
"25","1993","27.0","30.6","23.0","3016.97","12.6","251","0","21","0","0","0"
"26","1994","27.1","30.7","23.3","3108.43","12.4","253","3","26","2","0","0"
"27","1995","27.3","31.0","23.0","3078.66","12.0","268","0","23","0","0","3"
"28","1996","-","-","-","-","-","-","-","-","-","-","-"
"29","1997","27.4","31.0","24.2","2924.73","13.5","220","0","24","0","0","0"
"30","1998","27.7","31.5","22.7","2533.36","13.6","215","0","21","0","0","1"
"31","1999","27.8","31.4","21.6","3506.16","12.1","237","0","20","0","0","0"
"32","2000","27.7","31.5","21.9","3603.88","11.9","262","0","21","0","0","0"
"33","2001","27.9","31.6","22.2","3025.72","12.8","232","0","12","0","0","0"
"34","2002","-","-","-","-","-","-","-","-","-","-","-"
"35","2003","27.7","31.4","22.1","3855.00","12.0","240","0","29","2","0","0"
"36","2004","27.8","31.1","23.1","3519.36","13.2","225","0","15","0","0","0"
"37","2005","-","-","-","-","-","-","-","-","-","-","-"
"38","2006","27.8","31.0","22.5","3164.27","16.1","234","0","21","0","0","0"
"39","2007","27.7","31.0","22.7","3527.23","15.0","251","0","11","0","0","0"
"40","2008","27.6","30.6","23.7","2786.84","14.5","241","0","9","0","0","0"
"41","2009","28.0","31.1","25.1","3172.64","15.4","232","0","15","0","0","0"
"42","2010","28.1","32.0","25.0","2923.42","14.5","231","0","16","0","0","0"
"43","2011","27.9","31.7","25.0","3973.94","13.8","267","0","20","0","0","0"
"44","2012","28.1","31.8","25.0","3590.75","14.3","240","1","16","0","0","0"
"45","2013","28.2","32.0","25.1","3081.01","14.0","228","0","18","0","0","0"
"46","2014","28.0","31.4","25.1","3485.85","11.5","247","0","14","0","0","0"
"47","2015","27.7","30.4","25.1","2886.74","12.2","222","2","15","0","0","0"
"48","2016","28.2","32.0","25.2","2581.29","11.6","211","0","16","0","0","0"
"49","2017","27.8","30.5","25.1","3759.61","10.3","246","0","29","0","0","0"
"50","2018","28.1","30.8","25.5","3318.23","10.0","223","1","19","0","0","0"
"51","2019","-","-","-","-","-","-","-","-","-","-","-"
