"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1960","-","-","-","-","-","-","-","-","-","-","-"
"2","1961","-","-","-","-","-","-","-","-","-","-","-"
"3","1962","-","-","-","-","-","-","-","-","-","-","-"
"4","1963","-","-","-","-","-","-","-","-","-","-","-"
"5","1973","-","-","-","-","-","-","-","-","-","-","-"
"6","1974","-","-","-","-","-","-","-","-","-","-","-"
"7","1975","-","-","-","-","-","-","-","-","-","-","-"
"8","1976","-","-","-","-","-","-","-","-","-","-","-"
"9","1977","-","-","-","-","-","-","-","-","-","-","-"
"10","1978","-","-","-","-","-","-","-","-","-","-","-"
"11","1979","-","-","-","-","-","-","-","-","-","-","-"
"12","1980","-","-","-","-","-","-","-","-","-","-","-"
"13","1981","-","-","-","-","-","-","-","-","-","-","-"
"14","1982","-","-","-","-","-","-","-","-","-","-","-"
"15","1983","-","-","-","-","-","-","-","-","-","-","-"
"16","1984","-","-","-","-","-","-","-","-","-","-","-"
"17","1985","-","-","-","-","-","-","-","-","-","-","-"
"18","1986","-","-","-","-","-","-","-","-","-","-","-"
"19","1987","26.6","30.4","22.1","2580.11","7.5","130","0","34","18","0","0"
"20","1988","-","-","-","-","-","-","-","-","-","-","-"
"21","1989","-","-","-","-","-","-","-","-","-","-","-"
"22","1990","-","-","-","-","-","-","-","-","-","-","-"
"23","1992","-","-","-","-","-","-","-","-","-","-","-"
"24","1993","-","-","-","-","-","-","-","-","-","-","-"
"25","1994","-","-","-","-","-","-","-","-","-","-","-"
"26","1995","-","-","-","-","-","-","-","-","-","-","-"
"27","1996","26.8","30.3","22.7","1689.80","11.7","173","0","59","13","0","0"
"28","1997","27.7","31.0","23.8","1708.63","12.2","163","0","58","18","0","0"
"29","1998","-","-","-","-","-","-","-","-","-","-","-"
"30","1999","26.8","30.1","22.6","-","12.0","161","0","73","20","0","0"
"31","2000","26.9","30.3","22.7","2887.70","12.5","174","0","72","25","0","0"
"32","2001","27.2","30.4","23.3","1746.70","12.5","186","0","74","20","0","1"
"33","2002","-","-","-","-","-","-","-","-","-","-","-"
"34","2003","27.5","30.8","23.6","2004.58","11.9","158","0","73","18","0","0"
"35","2004","-","-","-","-","-","167","0","58","15","0","0"
"36","2005","-","-","-","-","-","-","-","-","-","-","-"
"37","2006","27.3","30.4","23.6","2529.85","11.5","181","0","83","24","0","0"
"38","2007","-","-","-","-","-","-","-","-","-","-","-"
"39","2008","-","-","-","-","-","-","-","-","-","-","-"
"40","2009","27.5","30.6","23.8","1069.09","11.1","152","0","51","16","0","0"
"41","2010","27.2","30.6","23.2","1994.71","10.6","155","0","77","18","0","0"
"42","2011","27.5","30.4","23.6","1777.75","10.9","154","0","70","14","0","0"
"43","2012","27.3","30.4","23.4","1781.29","10.6","185","0","94","26","0","0"
"44","2013","27.1","30.2","23.7","2448.00","10.4","191","1","95","20","0","0"
"45","2014","27.1","30.3","23.6","1893.05","10.8","176","0","57","10","1","1"
"46","2015","27.6","30.7","24.1","1873.02","10.9","157","1","59","21","0","0"
"47","2016","27.4","30.9","23.8","1752.35","10.5","177","1","74","12","0","0"
"48","2017","27.4","30.8","23.8","1656.31","10.4","170","0","80","12","0","0"
"49","2018","27.2","30.4","23.7","1711.42","10.5","185","0","78","17","0","0"
"50","2019","-","-","-","-","-","-","-","-","-","-","-"
