"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1949,NA,NA,NA,NA
1950,NA,NA,NA,NA
1951,NA,NA,NA,NA
1954,NA,NA,NA,NA
1955,27.3,30.7,23.3666666666667,3883.48
1956,26.7333333333333,30.4666666666667,22.8166666666667,3724.00666666667
1957,27.2,30.8666666666667,23.1666666666667,3079.44166666667
1958,27.3833333333333,31.05,23.4,3095.05166666667
1959,27.1,30.7166666666667,23.15,3147.495
1960,27.1666666666667,30.8666666666667,23.2333333333333,3223.15166666667
1961,26.9375,31.1375,22.825,3053.74857142857
1962,26.8235294117647,31,22.8470588235294,3302.8575
1963,26.8411764705882,31.1176470588235,22.8352941176471,3716.49857142857
1964,26.8529411764706,31.1117647058824,22.8470588235294,3288.33285714286
1965,NA,NA,NA,NA
1966,26.75,30.85,23.4,NA
1967,26.6,30.65,23.2,NA
1968,NA,NA,NA,NA
1973,26.8285714285714,30.7285714285714,23.5857142857143,NA
1974,26.4727272727273,30.4636363636364,23.2,NA
1975,26.23,30.35,23.07,NA
1976,26.4416666666667,30.525,23.1416666666667,NA
1977,26.7083333333333,30.75,23.5416666666667,NA
1978,26.7416666666667,31.05,23.5,NA
1979,26.8083333333333,31.5,23.2666666666667,2156.565
1980,26.77,31.67,23.15,2703.96444444444
1981,26.7555555555556,31.9111111111111,22.9444444444444,2608.00777777778
1982,26.7375,31.175,23.425,2351.94875
1983,27.15,31.575,23.775,2345.525
1984,26.3363636363636,30.5363636363636,23.3090909090909,2929.77272727273
1985,26.6,30.8666666666667,23.3916666666667,2547.40083333333
1986,26.6818181818182,30.9363636363636,23.4636363636364,2447.21
1987,27.0083333333333,31.1,23.8583333333333,2447.01333333333
1988,26.8857142857143,30.7857142857143,23.9142857142857,2954.88214285714
1989,26.725,31.25,23.475,2502.7775
1990,27.0692307692308,31.0846153846154,23.9692307692308,2149.36153846154
1991,NA,NA,NA,NA
1992,NA,NA,NA,NA
1993,26.8285714285714,31.4,23.3928571428571,2802.62416666667
1994,26.8928571428571,31.4642857142857,23.45,2550.205
1995,27,31.4714285714286,23.6571428571429,3186.745
1996,26.9,31.4571428571429,23.5071428571429,2860.485
1997,27.2642857142857,31.85,23.7285714285714,2373.76642857143
1998,27.81,32.26,24.4,2459.896
1999,26.9857142857143,31.4928571428571,23.6071428571429,NA
2000,27.1214285714286,31.6857142857143,23.7285714285714,2743.74
2001,27.2,31.76875,23.825,4106.76
2002,NA,NA,NA,NA
2003,27.2941176470588,31.8235294117647,23.8588235294118,3092.39428571429
2004,27.2411764705882,31.7882352941176,23.7411764705882,2641.03714285714
2005,NA,NA,NA,NA
2006,26.1,30.5208333333333,22.6541666666667,3077.93857142857
2007,27.147619047619,31.5142857142857,23.7761904761905,3023.52642857143
2008,25.836,30.172,22.5,3357.50785714286
2009,26.164,30.548,22.748,3187.67714285714
2010,26.432,30.812,22.996,2946.40428571429
2011,26.1,30.42,22.792,3054.60933333333
2012,26.228,30.696,22.768,2890.58466666667
2013,27.4458333333333,31.7958333333333,24.0875,2796.89538461538
2014,27.4458333333333,31.7833333333333,23.9625,NA
2015,27.6625,32.0791666666667,24.2125,1954.76666666667
2016,27.9833333333333,32.4583333333333,24.4458333333333,2546.11263157895
2017,27.4583333333333,31.7208333333333,24.1041666666667,3030.31666666667
2018,27.4875,31.8333333333333,24.0375,2810.826875
2019,NA,NA,NA,NA
