"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1934,NA,NA,NA,NA
1935,NA,NA,NA,NA
1936,NA,NA,NA,NA
1937,NA,NA,NA,NA
1948,NA,NA,NA,NA
1949,NA,NA,NA,NA
1950,-6.5,0.35,-14.3,NA
1951,NA,NA,NA,NA
1952,-5.4,2.6,-13.6,NA
1953,NA,NA,NA,NA
1954,NA,NA,NA,NA
1955,NA,NA,NA,NA
1956,NA,NA,NA,NA
1957,NA,NA,NA,NA
1958,NA,NA,NA,NA
1959,-3.46666666666667,1.23333333333333,-9.45,NA
1960,-5.22,0.2,-11.6,4080.19
1961,-4.675,0.6375,-12.1285714285714,916.273333333333
1962,-2.97777777777778,2.42222222222222,-9.17777777777778,1048.785
1963,-3.48888888888889,1.67777777777778,-9.7,1271.99
1964,-2.08,2.81,-7.63,986.96
1965,-2.34,2.66,-8.04,1105.605
1966,-1.45454545454545,3.62727272727273,-7.17272727272727,540.465555555556
1967,0.2,5.36153846153846,-5.43076923076923,1073.352
1968,-1.2,3.98461538461538,-6.81538461538462,694.76
1969,-3.89677419354839,0.790322580645161,-9.06774193548387,866.573846153846
1970,-2.5972972972973,2.38648648648649,-8.09189189189189,1002.62956521739
1971,NA,NA,NA,NA
1973,-3.25217391304348,1.58695652173913,-8.55652173913044,511.003157894737
1974,-3.24230769230769,1.44782608695652,-8.372,440.079090909091
1975,-1.58536585365854,3.56829268292683,-7.29756097560976,472.696842105263
1976,-1.96279069767442,3.3046511627907,-7.4175,442.385428571429
1977,-0.438235294117647,4.88181818181818,-6.00606060606061,478.122068965517
1978,0.718181818181818,6.88666666666667,-4.1,475.389642857143
1979,-0.916129032258065,4.72903225806452,-6.57666666666667,483.225666666667
1980,-1.45142857142857,3.86571428571429,-7.18,480.278484848485
1981,-0.0918918918918919,5.4,-5.73529411764706,523.251875
1982,-0.742857142857143,4.65714285714286,-6.69047619047619,417.84
1983,-0.0166666666666667,5.15833333333333,-5.79166666666667,496.966666666667
1984,-2.708,2.328,-8.184,440.059
1985,-2.66129032258065,2.61333333333333,-8.07096774193548,405.551111111111
1986,-1.90294117647059,3.2,-7.41764705882353,327.37
1987,-3.23823529411765,1.79411764705882,-8.82352941176471,398.7009375
1988,-1.81470588235294,3.12647058823529,-7.18235294117647,452.968787878788
1989,-1.15142857142857,3.82352941176471,-6.61714285714286,435.9315625
1990,-0.863636363636364,4.15757575757576,-6.16969696969697,466.731515151515
1991,-0.13,4.69,-5.295,508.4195
1992,-0.110526315789474,4.90526315789474,-5.67894736842105,472.747058823529
1993,0.395652173913043,5.48695652173913,-5.18695652173913,491.447222222222
1994,0.844444444444444,5.89444444444444,-4.68888888888889,678.327777777778
1995,3.72142857142857,8.77142857142857,-1.85714285714286,604.772307692308
1996,1.39230769230769,6.93076923076923,-4.70769230769231,471.689230769231
1997,1.80625,6.9,-3.79375,498.577333333333
1998,1.24444444444444,6.26666666666667,-3.4375,610.12875
1999,0.9125,6.08125,-4.7625,413.278181818182
2000,3.26428571428571,8.23571428571429,-2.02857142857143,NA
2001,2.3625,7.3625,-3.075,152.15
2002,NA,NA,NA,NA
2003,2.50909090909091,7.80909090909091,-3.26363636363636,302.846
2004,2.465,7.9,-3.555,257.353
2005,NA,NA,NA,NA
2006,2.09130434782609,7.39565217391304,-3.85217391304348,NA
2007,3.03333333333333,8.37916666666667,-2.85416666666667,NA
2008,2.33846153846154,7.71923076923077,-3.62692307692308,53.87
2009,1.48076923076923,6.78461538461538,-4.43461538461538,NA
2010,2.43571428571429,7.82142857142857,-3.42857142857143,NA
2011,2.20344827586207,7.58620689655172,-3.59655172413793,290.896666666667
2012,1.66333333333333,6.9,-4.01,452.46
2013,1.90294117647059,6.77647058823529,-3.41470588235294,463.749166666667
2014,2.68857142857143,7.63428571428571,-2.82,487.586
2015,3.38125,8.26875,-1.815625,503.104375
2016,1.72777777777778,6.425,-3.16111111111111,582.507407407407
2017,1.65142857142857,6.67142857142857,-3.74,514.540357142857
2018,1.77333333333333,6.72,-3.47241379310345,523.246666666667
2019,NA,NA,NA,NA
