"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1945,NA,NA,NA,NA
1946,23.2,25.75,21.25,NA
1947,19.4,22.8666666666667,16.6666666666667,NA
1948,18.58,22.32,15.48,NA
1949,18.06,21.68,15.02,NA
1950,19.325,22.6,16.525,NA
1951,18.26,21.98,15.12,NA
1952,16.4,20.4142857142857,12.9142857142857,1561.91
1953,13.2205128205128,17.3538461538462,9.03076923076923,2113.28967741936
1954,13.4421052631579,17.6894736842105,9.19473684210526,2231.065
1955,13.7512195121951,18.0829268292683,9.40243902439024,1887.60575757576
1956,12.9871794871795,17.2282051282051,8.75897435897436,1990.20548387097
1957,13.0051282051282,17.2615384615385,8.7051282051282,1999.29258064516
1958,13.7105263157895,17.9236842105263,9.44473684210526,1866.89433333333
1959,14.0921052631579,18.2684210526316,9.82368421052632,1979.79290322581
1960,13.6054054054054,17.927027027027,9.24054054054054,1658.94967741935
1961,14.1,18.269696969697,9.84242424242424,1802.52142857143
1962,13.2444444444444,17.55,8.85,1872.74741935484
1963,13.2461538461538,17.3846153846154,9.01538461538462,1946.50352941176
1964,14.05,18.145,9.965,1626.52033333333
1965,19.6,23.16,16.2,1416.51
1966,18.25,21.6166666666667,15.0333333333333,1267.98
1967,16.98,20.54,13.38,1053.33
1968,15.125,19.275,11.275,1539.98
1969,15.075,19.175,11.25,1433.04
1970,14.925,19.1,11.15,1249.21
1971,11.75,15.25,8.5,NA
1972,15.1,18.7,11.6,NA
1973,14.328125,18.209375,10.259375,1416.54263157895
1974,14.5871794871795,17.9583333333333,10.6055555555556,1481.84055555556
1975,15.0307692307692,18.2171428571429,11.2114285714286,1182.82294117647
1976,14.3075,17.8461538461538,10.6102564102564,1113.71789473684
1977,14.81,18.2925,11.16,1523.64842105263
1978,15.1619047619048,18.6833333333333,11.4142857142857,1306.64421052632
1979,15.3047619047619,18.7452380952381,11.6071428571429,1730.00684210526
1980,14.17,17.5,10.57,1861.61526315789
1981,14.4219512195122,17.8658536585366,10.7463414634146,1713.79388888889
1982,14.852380952381,18.3261904761905,11.1690476190476,NA
1983,14.5744186046512,18.0023255813954,10.9395348837209,NA
1984,14.0046511627907,17.4255813953488,10.4348837209302,NA
1985,14.8862068965517,18.6655172413793,11.2206896551724,NA
1986,13.8431818181818,17.2295454545455,10.2954545454545,0
1987,14.5577777777778,17.98,10.9733333333333,0
1988,14.9083333333333,18.1727272727273,10.9515151515152,NA
1989,14.8,18.125,11.2729166666667,0
1990,15.3375,18.6666666666667,11.7604166666667,0
1991,14.5764705882353,17.878431372549,11.0862745098039,0
1992,14.3316666666667,17.8433333333333,10.6,1351.15
1993,13.7274193548387,17.1180327868852,10.0147540983607,1580.388
1994,14.75,18.4785714285714,10.8214285714286,1134.12909090909
1995,14.3282051282051,17.9205128205128,10.5525641025641,1508.67333333333
1996,14.0392405063291,17.6506329113924,10.2088607594937,1417.98
1997,14.5461538461538,18.1935897435897,10.6961538461538,1472.50266666667
1998,15.187012987013,18.7026666666667,11.3093333333333,2002.7225
1999,14.875641025641,18.5461538461538,11.0230769230769,1830.7025
2000,14.5441558441558,18.2298701298701,10.7116883116883,1741.45142857143
2001,15.0472222222222,18.1222222222222,11.4166666666667,NA
2002,NA,NA,NA,NA
2003,14.4962025316456,18.0987341772152,10.7417721518987,1791.06620689655
2004,14.8851351351351,18.7013513513514,10.9013513513514,1732.79386363636
2005,NA,NA,NA,NA
2006,14.7240506329114,18.3215189873418,10.9911392405063,1741.99653846154
2007,15.0186666666667,18.78,11.0933333333333,1479.6152173913
2008,14.6441558441558,18.4220779220779,10.7532467532468,1559.93909090909
2009,14.6935064935065,18.4415584415584,10.8012987012987,1604.43510638298
2010,14.9519480519481,18.5896103896104,11.1701298701299,1910.08872340426
2011,14.3986842105263,18.0053333333333,10.4453333333333,1736.50085106383
2012,14.2723684210526,17.9447368421053,10.5144736842105,1783.57531914894
2013,14.7671052631579,18.5644736842105,10.8578947368421,1673.46088235294
2014,14.764,18.6013333333333,10.816,1724.01875
2015,15.1333333333333,18.8173333333333,11.3253333333333,1806.884375
2016,15.38,19.084,11.5506666666667,1926.81391304348
2017,14.6853333333333,18.4293333333333,10.7733333333333,1645.78826086957
2018,15.0319444444444,18.8652777777778,11.0014084507042,1775.236
2019,NA,NA,NA,NA
