"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,-3.3,-0.7,-5.7,430.58,20.1,81,131,2,40,0,3
1987,-3.4,-0.5,-6.1,NA,21.2,94,123,2,45,0,2
1988,-2.4,-0.7,-4.5,698.57,20.5,73,134,3,36,0,3
1989,-0.7,1.2,-2.7,654.9,20.7,127,140,0,45,0,0
1990,-2.1,0.2,-4.2,693.2,22.6,121,151,0,28,0,2
1991,-3.3,-0.9,-5.9,NA,22.8,120,120,1,22,0,1
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,-1.4,0.3,-3,NA,20,84,141,0,33,0,0
1994,-2.3,-0.1,-4.4,NA,23.2,113,165,0,52,0,0
1995,-3.1,-0.7,-5.4,NA,20.5,109,130,0,75,0,1
1996,-1.2,0.9,-3.1,NA,21.4,162,186,0,67,0,0
1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,-1,0.8,-2.8,NA,19.9,142,126,0,139,0,1
2000,-1.2,0.7,-2.9,NA,19.4,170,119,0,180,0,1
2001,-1.5,0.6,-3.5,NA,22.6,121,186,0,71,0,0
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,-1.9,0.5,-4.1,594.14,23.9,95,126,0,72,0,0
2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
