"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,-8,-3.5,-12.1,NA,40.8,17,95,5,115,0,3
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,-9.7,-6.1,-12.6,NA,31,5,103,0,159,0,0
1988,-9,-5.2,-12.2,NA,29.9,8,120,0,174,0,0
1989,NA,NA,NA,NA,NA,10,102,3,137,0,0
1990,-9.3,-5.1,-13,NA,30.2,11,151,1,135,0,0
1991,-9.2,-5.2,-12.7,NA,36.5,23,87,1,114,0,0
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,-8,-3.7,-11.6,NA,28.5,17,135,0,150,0,0
1994,-9.5,-5.1,-13.3,193.37,27.2,5,100,0,119,0,0
1995,-8.9,NA,-12.2,257.89,35.8,8,117,1,109,1,0
1996,-8,-3.7,-11.8,206.08,28.8,18,138,0,152,0,0
1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,-8,-3.6,-11.7,235.51,28.8,11,136,1,163,0,2
2004,-6.8,-2.3,-10.4,359.63,30.5,21,126,2,150,0,2
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,-6.5,-2.3,-10.1,335.79,29,11,73,1,147,0,0
2007,-10.8,-6.5,-14.3,NA,32.6,19,122,0,133,0,0
2008,-6.9,-2.4,-10.2,NA,28.2,18,92,0,169,0,0
2009,-9.6,-5.4,-12.9,NA,29.7,6,131,0,205,0,0
2010,-7.5,-3.2,-11.2,428.83,32.4,6,150,0,180,0,0
2011,-9.5,-5.5,-13,NA,30.5,5,132,0,163,0,0
2012,-9.3,-4.9,-13,558.79,31.6,6,143,0,176,0,0
2013,-8.5,-4.4,-12,420.12,29.1,6,129,0,141,0,0
2014,-8.4,-3.9,-12.4,418.01,27.5,8,131,0,200,0,0
2015,-8.4,-3.6,-12.3,412.75,30.6,10,145,0,161,0,0
2016,-5.5,-0.8,-9.7,NA,27.7,10,120,0,185,0,0
2017,-8.1,-3.3,-11.9,NA,32.8,9,148,0,223,0,0
2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
