"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,2,67,1,1,0,0
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,-9.7,-7.8,-11.9,NA,44.5,2,38,0,1,0,0
1992,-11.6,-9.5,-14,NA,38.2,3,64,0,1,0,0
1993,-12.9,-10.7,-15.4,NA,32.1,0,41,0,0,0,0
1994,-11.5,-8.8,-14.5,0,42.9,0,36,1,0,0,0
1995,-11,-8,-14.7,0,44.2,1,47,0,1,0,0
1996,-10.7,-8.4,-13.4,0,46.6,0,25,0,3,0,0
1997,-11.7,-9.4,-14.5,0,43.5,1,53,0,0,0,0
1998,-11.9,-9.5,-14.6,0,42,0,17,0,2,0,0
1999,-12.1,-8.8,-15.7,NA,43.5,1,50,0,1,0,0
2000,-11.1,-8.3,-14.8,NA,45,3,28,0,1,0,0
2001,-11.4,-8.3,-15.1,NA,42.7,2,32,0,0,0,0
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,-11.2,-8,-14.8,NA,46.5,0,23,0,0,0,0
2004,-11.4,-8.1,-15.3,NA,46.6,0,34,0,2,0,0
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,-11.4,-8.2,-15,NA,44.1,0,31,0,0,0,0
2007,-9.8,-6.7,-13.5,NA,48.4,0,36,0,0,0,0
2008,-11.8,-8.5,-15.7,NA,39.9,0,30,0,0,0,0
2009,-10.5,-7.1,-14.6,NA,42,0,32,0,0,0,0
2010,-11.7,-8.5,-15.5,NA,44.2,2,32,0,1,0,0
2011,-10.7,-7.4,-14.6,NA,42.3,0,31,0,1,0,0
2012,-11.9,-8.4,-15.9,NA,44.6,1,27,0,1,0,0
2013,-10.8,-7.6,-14.6,NA,43.5,0,49,0,0,0,0
2014,-11.3,-8,-15,NA,42.5,1,30,0,1,0,0
2015,-12.5,-10,-16.7,NA,41.2,1,35,0,0,0,0
2016,-11.6,-8.6,-15.4,NA,43.9,1,23,0,0,0,0
2017,-11.6,-8.2,-15.5,NA,43.9,0,33,0,1,0,0
2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
