"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,-6,-3.1,-9.3,NA,29.6,27,175,4,17,0,6
1987,-6.7,-3.1,-10.3,NA,20.5,18,165,5,48,0,3
1988,-4.4,-1,-7.8,61.72,NA,27,161,0,35,0,2
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,-5.7,-2.4,-8.9,NA,16.8,20,127,1,2,0,0
1991,-5.8,-2.2,-9.2,NA,9.9,14,167,0,18,0,0
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,-5,-1.3,-8.7,NA,17.9,19,154,0,11,0,0
1994,-6.1,-2.4,-9.3,199.21,15.6,19,141,0,16,0,0
1995,-5.4,-1.7,-8.9,NA,16.6,23,146,0,19,0,0
1996,-4,0,-7.4,NA,17,32,147,0,10,0,0
1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,-4.6,-0.8,-8.2,NA,16.5,19,110,1,20,0,1
2007,-4,-0.9,-6.1,NA,21.7,24,104,1,5,0,1
2008,-3,0.1,-5.1,NA,17.7,22,150,0,6,0,2
2009,-4.1,-0.8,-6.3,NA,19.4,18,120,0,1,0,2
2010,-2.6,0.6,-5.9,NA,17.5,21,145,0,4,0,1
2011,-3.9,-0.3,-7.6,760.35,13.7,33,147,0,13,0,0
2012,-3.9,-0.2,-7.7,523.52,15,21,163,0,12,0,0
2013,-4.2,-0.7,-7.5,349.21,18,29,139,1,10,0,0
2014,NA,NA,NA,NA,NA,14,151,0,6,0,0
2015,-6,-1.9,-10.2,NA,14.9,34,195,0,23,0,1
2016,-4.6,-0.4,-8.8,NA,16.1,47,180,0,23,0,0
2017,-4.1,-0.4,-7.6,NA,19.9,32,153,0,7,0,0
2018,-3.9,0,-7.3,NA,18,20,162,0,12,0,0
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
