"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,-7.5,-5.7,-9.6,NA,29.8,5,155,0,5,0,0
1992,-9.3,-7,-11.9,NA,24.5,6,160,0,8,0,0
1993,-10.5,-8.2,-13.1,227.17,24.6,4,162,2,6,0,2
1994,-9.6,-6.6,-13.2,NA,25,3,152,2,4,0,0
1995,-9.6,-6.3,-13.8,0,24,0,122,0,10,0,0
1996,-8.5,-6.2,-11,0,27.4,6,162,1,4,0,0
1997,-9.7,-7.4,-12.1,1.02,25.3,1,168,0,20,0,0
1998,-10,-6.8,-13.6,NA,23.8,0,139,0,11,0,0
1999,-11.4,-7.8,-15.7,NA,22.6,0,121,0,7,0,0
2000,-9.3,-6,-13.5,NA,26.4,1,146,0,8,0,0
2001,-8.7,-5.3,-12.9,NA,29.2,3,150,0,3,0,0
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,-9.7,-6.2,-14,NA,27,4,168,0,6,0,0
2004,-9.1,-5.5,-13.3,0,26.8,2,126,0,17,0,0
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,-9.2,-5.7,-13.5,NA,26.7,1,164,0,6,0,0
2007,-8,-4.5,-12,NA,29.1,5,149,0,4,0,0
2008,-9.1,-5.6,-13.3,NA,26.5,8,160,0,4,0,0
2009,-7.9,-4.5,-12,NA,28.9,5,179,0,7,0,0
2010,-9.7,-6.1,-14.1,NA,24.4,0,141,0,19,0,0
2011,-9.5,-6,-13.5,NA,23.7,3,132,1,5,0,0
2012,-9.8,-6.4,-13.7,NA,25.2,0,198,0,5,0,0
2013,-9.6,-5.9,-13.9,NA,25.5,3,141,0,6,0,0
2014,-10.1,-6.5,-14.2,NA,28.2,2,100,0,6,0,0
2015,-10.2,-7.6,-14.7,NA,25.5,0,134,0,11,0,0
2016,-9.3,-6.1,-13.5,NA,25.4,0,161,0,12,0,0
2017,-10.1,-6.5,-14.1,NA,23.5,0,150,0,13,0,0
2018,NA,NA,NA,NA,NA,1,179,0,9,0,0
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
