"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1949,28.5,31.9,24.7,NA
1950,28.3,31.7,24.5,NA
1951,28.7,31.9,25.2,NA
1952,29.1,31.2,26.6,NA
1953,29.8,31.7,27.5,NA
1954,29,30.3,27,NA
1955,28.8,30.2,26.7,NA
1956,NA,NA,NA,NA
1957,NA,NA,NA,NA
1958,NA,NA,NA,NA
1959,26.44,31.94,22.64,445.782
1960,26.92,31.94,22.98,490.0475
1961,27.2,31.925,23.55,438.3
1962,26.86,32.02,22.86,592.98
1963,26.75,31.4333333333333,23.1666666666667,686.583333333333
1964,26.98,31.38,23.44,694
1965,26.55,30.875,23.125,237.29
1966,27.825,31.725,24.75,701.68
1967,26.86,31.36,23.36,451.44
1968,27.3666666666667,31.9666666666667,23.9,NA
1969,NA,NA,NA,NA
1970,NA,NA,NA,NA
1973,26,29.4,23.2,NA
1974,25.4,28.6,22.6,NA
1975,25.8,29.4,22.9,NA
1976,26,29.6,22.7,NA
1977,26.6,30.1,22.8,NA
1978,26.9,30.4,23.3,NA
1979,27.6,30.9,23.9,NA
1980,28,30.2,24.5,611.15
1981,27.4,30.5,24,2520.22
1982,26.5,29.7,23.7,1218.17
1983,26.3125,31.3571428571429,21.75,883.658333333333
1984,25.9,30,22.7,757.21
1985,25.9,30,22.6,1936.02
1986,26.6,30.7,23.3,481.83
1987,27.1,31.3,24,687.53
1988,26.7,31.1,23.5,NA
1989,26.3,30.4,23.1,NA
1990,26.9,31.1,23.7,NA
1991,26.46,31.2666666666667,21.78,1025.64384615385
1992,27.18,32,22.62,898.17
1993,26.33,31.22,21.83,1065.5275
1994,25.7,30.1,22.1,422.95
1995,26.985,32.025,21.815,1062.87722222222
1996,26.7684210526316,31.6315789473684,21.9421052631579,1251.916875
1997,27.6125,32.425,23.2625,767.602857142857
1998,27,31.3,23.9,670.85
1999,27.2333333333333,31.6666666666667,23.2333333333333,NA
2000,26.3666666666667,31.2333333333333,22.4,NA
2001,26.45,31.55,22.65,NA
2002,NA,NA,NA,NA
2003,27.34,32.28,23.5,901.475
2004,26.5833333333333,31.4,22.4166666666667,NA
2005,NA,NA,NA,NA
2006,26.7875,31.3875,22.5,NA
2007,27.02,31.64,22.26,NA
2008,27.0666666666667,31.9733333333333,22.1933333333333,NA
2009,27.65625,32.325,23.025,NA
2010,27.7875,32.325,23.5625,NA
2011,26.4857142857143,31.45,22.76,NA
2012,27.1294117647059,32.2176470588235,22.6117647058824,NA
2013,27.675,32.7375,23.1,NA
2014,27.4428571428571,32.5642857142857,22.9142857142857,NA
2015,28.4142857142857,33.2428571428571,24.3285714285714,NA
2016,NA,NA,NA,NA
2017,NA,NA,NA,NA
2018,NA,NA,NA,NA
2019,NA,NA,NA,NA
