"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation"
1935,NA,NA,NA,NA
1936,NA,NA,NA,NA
1937,NA,NA,NA,NA
1938,NA,NA,NA,NA
1939,NA,NA,NA,NA
1940,28,31.3,24.3,NA
1941,27.2,31.6,24.3,NA
1942,26.8,31.2,23.7,NA
1943,26.4,31,23.025,1841.53
1944,26.54,30.9,23.16,1706.7
1945,26.8,31.5,23.1,1489
1946,26.975,31.6,23.7,1091.49
1947,26.65,31.1,23.6,1723.72
1948,26.95,31.7,23.85,1444.83
1949,26.5,31.4,23.5,NA
1950,26.3,31,23.3,NA
1951,26.7,31.5,23.7,NA
1952,26.9,31.6,24,NA
1953,27,31.5,24.1,NA
1954,26.7,31.5,23.7,NA
1955,26.5,31.1,23.6,NA
1956,26.5,31.3,23.5,NA
1957,27.2,32.2,24,NA
1958,27.2,31.9,24.3,NA
1959,26.8,31.5,23.9,NA
1960,26.5,31.1,23.6,NA
1961,NA,NA,NA,NA
1962,26.7,31.3,23.7,1978.53
1963,26.7,30.6,24,1933.59
1964,27.2,31.2,24.4,1755.84
1965,26.8,31,24.1,1633.35
1966,26.9,30.7,24.3,2338.16
1967,26.7,30.6,24,2096.69
1968,27.2,30.55,23.85,NA
1969,27.2,30.5,23.9,NA
1970,27.15,30.35,24.1,NA
1971,NA,NA,NA,NA
1973,26.6,30.3,24.2,NA
1974,26.8,30.7,24.2,NA
1975,26.25,30.65,23.25,NA
1976,26.8666666666667,30.9666666666667,23.1,NA
1977,26.9666666666667,31.0666666666667,23.3666666666667,NA
1978,26.7666666666667,30.7,23.2666666666667,NA
1979,27,30.8,23.6333333333333,NA
1980,26.9,30.7666666666667,23.4666666666667,NA
1981,27.1,30.68,23.54,NA
1982,27.56,31.46,23.42,1187.43
1983,28.04,32.16,23.96,1694.7
1984,26.825,30.875,23.025,1767.62
1985,26.9,31.4,23.9,1545.36
1986,27.0666666666667,31.3333333333333,23.3333333333333,1690.005
1987,27.55,31.75,23.8,1503.99
1988,27.1,30.9,21.8,2240.53
1989,NA,NA,NA,NA
1990,26.5,31.4,22.7,NA
1991,NA,NA,NA,NA
1992,26.85,31.95,23.35,NA
1993,26.95,31.9,23.45,NA
1994,27.2333333333333,31.9666666666667,23,2764.76
1995,26.9,32.05,23.35,2420.93
1996,26.95,31.9,23.5,NA
1997,27.6,32.65,23.8,1356.345
1998,27.7,32.6,24.05,1983.995
1999,27.1333333333333,31.5333333333333,22.2666666666667,NA
2000,27.55,31.55,22.9,NA
2001,26.9,32.6,22.7,NA
2002,NA,NA,NA,NA
2003,27.8,32.2,24.4,NA
2004,27.7,31.7,24.4,NA
2005,NA,NA,NA,NA
2006,26.9,31.9,23.3,NA
2007,27.2,31.5,23.5,NA
2008,26.9,31.4,23.1,NA
2009,27.3,32.1,23.7,NA
2010,27.3,31.7,24.1,NA
2011,27.0333333333333,30.6666666666667,23.4666666666667,NA
2012,27.6333333333333,31.4,23.8,NA
2013,27.8,31.95,23.65,NA
2014,28.05,32.15,23.7,NA
2015,28,32.4,24.9,NA
2016,27.2,31.9,23.7,NA
2017,26.8,31.5,23.3,NA
2018,27.15,31.65,22.9,NA
2019,NA,NA,NA,NA
