"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,-10,-8.2,-12.2,NA,18.6,2,116,0,2,0,0
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,-8.2,-6.4,-10.2,NA,17.1,3,101,0,4,0,0
1992,-11.4,-9.3,-13.8,NA,16.9,0,165,0,4,0,0
1993,-12.2,-10.2,-14.6,NA,16.1,1,108,0,2,0,0
1994,-10,-7,-13.7,NA,22,2,102,0,6,0,0
1995,-9.6,-6.5,-13.1,0,22.7,1,118,2,2,0,0
1996,-9.3,-7.1,-11.9,0,22.6,5,81,1,1,0,0
1997,-10.3,-8.2,-12.9,0,21.1,1,128,0,1,0,0
1998,-10.7,-8.4,-13.4,0,22.9,2,91,3,2,0,0
1999,-11,-7.9,-14.6,NA,23.3,0,104,1,0,0,0
2000,-9.7,-6.7,-13.5,NA,22.7,3,105,0,0,0,0
2001,-10,-6.9,-13.7,NA,23.1,1,157,0,1,0,0
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,-9.8,-6.5,-13.6,34.07,21.8,0,88,0,3,0,0
2004,-9.8,-6.4,-13.7,NA,22.8,0,111,0,4,0,0
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,-10,-7,-13.8,NA,23.8,3,81,0,1,0,0
2007,-8.1,-4.9,-12,NA,25.1,1,84,0,2,0,0
2008,-10.9,-7.7,-14.9,NA,22.4,0,100,0,4,0,0
2009,-9.6,-6.2,-13.6,NA,20.8,2,80,0,1,0,0
2010,-10.3,-7.1,-14.3,NA,22.6,3,124,0,0,0,0
2011,-9.9,-6.8,-13.7,NA,22.3,3,113,0,1,0,0
2012,-10.2,-6.9,-14.1,NA,22.6,3,119,0,1,0,0
2013,-10.1,-6.8,-14.2,NA,22,4,120,0,4,0,0
2014,-10,-6.7,-14,NA,21.5,0,102,0,2,0,0
2015,-11.5,-9,-15.8,NA,21.6,0,128,0,4,0,0
2016,-11.2,-8,-15.5,NA,20.9,1,96,0,7,0,0
2017,-10.8,-7.5,-14.7,NA,23.1,6,134,0,5,0,0
2018,-9.1,-5.9,-12.9,NA,22.1,0,108,0,0,0,0
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
