"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1994","-","-","-","-","-","-","-","-","-","-","-"
"2","1995","-","-","-","-","-","-","-","-","-","-","-"
"3","1996","-","-","-","-","-","70","3","15","26","0","1"
"4","1997","-","-","-","-","-","-","-","-","-","-","-"
"5","1998","-","-","-","-","-","-","-","-","-","-","-"
"6","1999","-","-","-","-","-","-","-","-","-","-","-"
"7","2000","16.7","23.6","10.1","-","9.0","63","9","12","16","0","2"
"8","2001","17.1","24.5","10.8","475.49","8.7","70","2","12","18","0","2"
"9","2002","-","-","-","-","-","-","-","-","-","-","-"
"10","2003","16.3","23.3","10.4","872.23","9.2","87","10","16","10","0","3"
"11","2004","-","-","-","-","-","-","-","-","-","-","-"
"12","2005","-","-","-","-","-","-","-","-","-","-","-"
"13","2006","-","-","-","-","-","-","-","-","-","-","-"
"14","2007","-","-","-","-","-","-","-","-","-","-","-"
"15","2008","-","-","-","-","-","-","-","-","-","-","-"
"16","2009","16.4","23.2","10.5","772.95","7.1","87","5","31","16","0","2"
"17","2010","18.5","26.1","11.9","494.83","5.8","45","4","13","9","0","0"
"18","2011","16.0","22.8","10.1","703.83","5.0","86","0","8","13","0","0"
"19","2012","16.9","23.5","11.0","885.23","5.4","81","13","14","6","0","1"
"20","2013","16.8","23.7","10.6","615.69","7.5","66","7","17","9","0","1"
"21","2014","17.1","24.1","10.8","364.99","6.9","61","1","12","12","0","0"
"22","2015","-","-","-","-","-","-","-","-","-","-","-"
"23","2016","-","-","-","-","-","-","-","-","-","-","-"
"24","2017","-","-","-","-","-","-","-","-","-","-","-"
"25","2018","-","-","-","-","-","-","-","-","-","-","-"
"26","2019","-","-","-","-","-","-","-","-","-","-","-"
