"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1984","-","-","-","-","-","-","-","-","-","-","-"
"2","1985","7.0","9.6","4.8","-","27.1","257","37","0","15","0","20"
"3","1986","-","-","-","-","-","-","-","-","-","-","-"
"4","1995","-","-","-","-","-","-","-","-","-","-","-"
"5","2012","-","-","-","-","-","-","-","-","-","-","-"
"6","2013","-","-","-","-","-","-","-","-","-","-","-"
"7","2014","-","-","-","-","-","-","-","-","-","-","-"
"8","2015","-","-","-","-","-","-","-","-","-","-","-"
"9","2016","-","-","-","-","-","-","-","-","-","-","-"
"10","2017","-","-","-","-","-","-","-","-","-","-","-"
"11","2018","-","-","-","-","-","-","-","-","-","-","-"
"12","2019","-","-","-","-","-","-","-","-","-","-","-"
