"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1973","-","-","-","-","-","-","-","-","-","-","-"
"2","1974","-","-","-","-","-","-","-","-","-","-","-"
"3","1975","-","-","-","-","-","-","-","-","-","-","-"
"4","1976","-","-","-","-","-","95","0","12","0","0","1"
"5","1977","24.8","27.1","22.8","-","12.6","127","0","8","0","0","0"
"6","1978","25.1","27.5","23.3","-","13.1","150","1","6","0","0","1"
"7","1979","-","-","-","-","-","-","-","-","-","-","-"
"8","1980","-","-","-","-","-","-","-","-","-","-","-"
"9","1981","25.0","30.3","22.9","755.65","11.2","178","0","7","0","0","0"
"10","1982","-","-","-","-","-","-","-","-","-","-","-"
"11","1983","25.1","28.3","22.0","1761.25","13.0","157","0","4","0","0","1"
"12","1984","24.9","28.0","21.9","2015.46","12.3","180","0","14","0","0","1"
"13","1985","25.0","27.9","22.1","2533.66","11.0","182","0","11","2","0","0"
"14","1986","25.1","28.0","22.0","2331.17","12.6","166","0","7","0","0","0"
"15","1987","-","-","-","-","-","-","-","-","-","-","-"
"16","1988","25.5","28.4","22.2","2524.28","11.8","191","0","9","0","0","0"
"17","1989","-","-","-","-","-","-","-","-","-","-","-"
"18","1990","25.5","28.3","22.6","1650.44","12.5","181","0","7","0","0","0"
"19","1991","-","-","-","-","-","-","-","-","-","-","-"
"20","1992","-","-","-","-","-","-","-","-","-","-","-"
"21","1993","-","-","-","-","-","-","-","-","-","-","-"
"22","1994","-","-","-","-","-","164","0","15","0","0","0"
"23","1995","25.4","28.3","22.5","2117.36","10.0","173","1","13","0","0","0"
"24","1996","-","-","-","-","-","-","-","-","-","-","-"
